mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,301.14615384615394,111.20048424716327,189.94566959899066,100.0,0.0,3.5112367910590194,111.20048424716327,0.0,186.43443280793164
2,166.63900466967914,115.89484106849864,50.7441636011805,100.0,0.0,0.0,115.89484106849864,0.0,50.7441636011805
3,186.45229816609807,121.69106316951586,64.76123499658222,100.0,0.0,0.0,121.69106316951586,0.0,64.76123499658222
4,94.08407165994669,95.71796684749874,-1.6338951875520564,98.37938047804084,-1.6338951875520564,-1.6206195219591564,95.70469118190584,0.013275665592900054,0.0
5,64.62040546882531,63.7858737750244,0.834531693800912,99.21391217184176,-0.7891937862728441,0.834531693800912,63.7858737750244,0.0,0.0
6,53.549657408565025,50.65874763529912,2.8909097732659035,100.0,0.0,0.7860878281582444,50.65874763529912,0.0,2.104821945107659
7,40.91087857376797,54.28317429564683,-13.372295721878864,87.48323970339268,-13.372295721878864,-12.516760296607316,53.42763887037528,0.8555354252715475,0.0
8,22.892618888570254,70.66813293321405,-47.7755140446438,54.25483366802636,-61.14780976652266,-33.228406035366326,56.12102492393658,14.547108009277473,0.0
9,105.0687049158617,87.74298525146642,17.32571966439528,71.58055333242163,-33.43467504143506,17.325719664395272,87.74298525146642,0.0,0.0
10,106.22718451248696,116.96744453856516,-10.740260026078204,64.29107604098039,-44.17493506751326,-7.289477291441244,113.5166618039282,3.4507827346369595,0.0
11,130.06501852164627,118.52059805384127,11.544420467804997,75.83549650878538,-27.66037112814607,11.544420467804997,118.52059805384127,0.0,0.0
12,105.74767203820039,85.0944053380448,20.653266700155598,96.48876320894098,-3.57436278538772,20.653266700155598,85.0944053380448,0.0,0.0
