mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,271.865,105.9331112556376,165.93188874436242,100.0,0.0,0.0,105.9331112556376,0.0,165.93188874436242
2,160.3725,101.313272015358,59.05922798464201,100.0,0.0,0.0,101.313272015358,0.0,59.05922798464201
3,153.32625,94.58482354942421,58.74142645057577,100.0,0.0,0.0,94.58482354942421,0.0,58.74142645057577
4,66.58125000000001,75.55134594413371,-8.970095944133703,91.42045286317898,-8.970095944133703,-8.57954713682102,75.16079713682103,0.39054880731268327,0.0
5,50.12437499999999,53.17391599114401,-3.0495409911440134,88.67462898241504,-12.019636935277717,-2.745823880763936,52.87019888076393,0.3037171103800773,0.0
6,48.7275,45.48090147294835,3.2465985270516526,91.92122750946669,-8.423819843028681,3.2465985270516455,45.48090147294835,0.0,0.0
7,44.5025,45.94752494280432,-1.4450249428043236,90.60249380664395,-9.868844785833005,-1.3187337028227404,45.82123370282274,0.1262912399815832,0.0
8,22.14687500000001,56.827470956673125,-34.680595956673116,64.05075260603101,-44.54944074250612,-26.551741200612938,48.698616200612946,8.128854756060178,0.0
9,72.89858333333333,65.60078551945047,7.297797813882866,71.34855041991388,-33.759315874095016,7.297797813882866,65.60078551945047,0.0,0.0
10,79.09999999999998,82.11999848922298,-3.019998489222999,69.22603653430627,-36.779314363318015,-2.122513885607603,81.22251388560758,0.8974846036153963,0.0
11,107.30399999999999,86.98825342794007,20.315746572059922,89.5417831063662,-11.04648192975415,20.315746572059922,86.98825342794007,0.0,0.0
12,84.9739375,71.19644266835155,13.777494831648454,100.0,0.0,10.458216893633804,71.19644266835155,0.0,3.3192779380146504
