mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,233.57307692307694,134.2093894574375,99.36368746563943,100.0,0.0,29.721170956208326,134.2093894574375,0.0,69.6425165094311
2,163.88493948254467,145.36759639051238,18.51734309203229,100.0,0.0,0.0,145.36759639051238,0.0,18.51734309203229
3,169.13368743498071,146.20367205979298,22.930015375187736,100.0,0.0,0.0,146.20367205979298,0.0,22.930015375187736
4,161.05385868477438,113.40486732747921,47.64899135729517,100.0,0.0,0.0,113.40486732747921,0.0,47.64899135729517
5,110.11950964397265,77.2300149802805,32.88949466369215,100.0,0.0,0.0,77.2300149802805,0.0,32.88949466369215
6,94.7966237119768,63.17968303123405,31.616940680742758,100.0,0.0,0.0,63.17968303123405,0.0,31.616940680742758
7,85.51812657960096,62.02512150613305,23.493005073467913,100.0,0.0,0.0,62.02512150613305,0.0,23.493005073467913
8,48.17368868832493,70.93401985808319,-22.76033116975826,79.64401356645821,-22.76033116975826,-20.355986433541787,68.52967512186672,2.4043447362164727,0.0
9,119.01509080882849,84.50614829282219,34.5089425160063,100.0,0.0,20.355986433541787,84.50614829282219,0.0,14.152956082464513
10,100.31222566425723,109.28760451321062,-8.975378848953397,91.41562333523929,-8.975378848953397,-8.584376664760711,108.89660232901794,0.3910021841926863,0.0
11,102.74122070505942,127.41315189928983,-24.67193119423041,71.42850972783914,-33.64731004318381,-19.987113607400147,122.72833431245957,4.684817586830263,0.0
12,90.88351153347027,92.50615990114913,-1.6226483676788632,70.27882904379167,-35.26995841086267,-1.1496806840474676,92.03319221751774,0.47296768363139563,0.0
