mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,174.054,110.65303029079415,63.40096970920585,66.43193980583486,-40.899222398708915,63.40096970920586,110.65303029079415,0.0,0.0
2,116.86075669214637,117.91639032708486,-1.0556336349384878,93.72485053932101,-6.480681803987563,-0.994631643190047,117.85538833533641,0.06100199174844079,0.0
3,141.6917190175692,130.89451064195669,10.797208375612513,100.0,0.0,6.275149460678989,130.89451064195669,0.0,4.522058914933524
4,48.79911261203013,105.5029725257447,-56.70385991371457,56.720266847075315,-56.70385991371457,-43.279733152924685,92.07884576495482,13.424126760789875,0.0
5,59.223380295373275,69.15215356684317,-9.928773271469893,51.359188249008206,-66.63263318518446,-5.36107859806711,64.58445889344038,4.567694673402784,0.0
6,72.89692380372068,54.46617546468774,18.430748339032945,69.78993658804114,-35.96803615704032,18.430748339032938,54.46617546468774,0.0,0.0
7,30.072538870312876,61.3198680178992,-31.247329147586328,51.06077209065797,-67.21536530462666,-18.729164497383174,48.80170336769605,12.518164650203154,0.0
8,21.412241830366987,82.6954845725999,-61.28324274223291,27.66544345052614,-128.49860804685957,-23.39532864013183,44.80757047049882,37.88791410210108,0.0
9,53.72603013815282,102.32607838285494,-48.60004824470212,17.0165027481168,-177.0986562915617,-10.648940702409341,64.37497084056216,37.95110754229279,0.0
10,56.38944158205365,128.2417553719406,-71.85231378988695,8.295062723138422,-248.95097008144865,-8.721440024978378,65.11088160703203,63.13087376490857,0.0
11,75.18760826384099,136.12264161553338,-60.9350333516924,4.510058622001832,-309.886003433141,-3.7850041011365896,78.97261236497758,57.150029250555804,0.0
12,54.141213841249964,93.88395578854693,-39.74274194729696,3.0309700966289985,-349.628745380438,-1.4790885253728336,55.620302366622795,38.26365342192413,0.0
