mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,260.0111764705882,123.32123111729614,136.6899453532921,100.0,0.0,0.0,123.32123111729614,0.0,136.6899453532921
2,165.3411764705883,112.8935905452783,52.447585925309994,100.0,0.0,0.0,112.8935905452783,0.0,52.447585925309994
3,157.60245098039215,105.02059036183262,52.58186061855953,100.0,0.0,0.0,105.02059036183262,0.0,52.58186061855953
4,89.44500000000001,81.9160679780968,7.528932021903202,100.0,0.0,0.0,81.9160679780968,0.0,7.528932021903202
5,49.1138888888889,56.14159093516166,-7.027702046272758,93.21355635113181,-7.027702046272758,-6.786443648868186,55.90033253775709,0.24125839740457167,0.0
6,31.655,45.96578142246653,-14.310781422466526,80.78451905374297,-21.338483468739284,-12.429037297388845,44.084037297388846,1.881744125077681,0.0
7,42.022777777777776,46.163086038233914,-4.140308260456138,77.50808617792237,-25.47879172919542,-3.2764328758206034,45.29921065359838,0.8638753846355343,0.0
8,31.426111111111112,55.75782519051735,-24.33171407940624,60.76810897366271,-49.81050580860166,-16.739977204259652,48.166088315370764,7.591736875146587,0.0
9,53.061699346405234,72.27555602252863,-19.2138566761234,50.14538875566748,-69.02436248472506,-10.62272021799523,63.684419564400464,8.591136458128169,0.0
10,109.92411764705882,93.15208675736076,16.77203088969806,66.91741964536554,-40.17108694089694,16.77203088969806,93.15208675736076,0.0,0.0
11,153.42764705882354,99.77298360252266,53.65466345630088,100.0,0.0,33.08258035463446,99.77298360252266,0.0,20.572083101666422
12,139.57558823529413,80.28697078817441,59.28861744711972,100.0,0.0,0.0,80.28697078817441,0.0,59.28861744711972
