mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,263.1123076923077,101.63613281069289,161.4761748816148,100.0,0.0,0.0,101.63613281069289,0.0,161.4761748816148
2,212.65683187437216,106.96342004745746,105.6934118269147,100.0,0.0,0.0,106.96342004745746,0.0,105.6934118269147
3,225.7264486788575,109.7219572170575,116.00449146180001,100.0,0.0,0.0,109.7219572170575,0.0,116.00449146180001
4,93.47268206996753,88.51030142830581,4.962380641661724,100.0,0.0,0.0,88.51030142830581,0.0,4.962380641661724
5,42.03442838808441,62.40118940017186,-20.36676101208745,81.5733467678652,-20.36676101208745,-18.426653232134797,60.461081620219204,1.9401077799526547,0.0
6,27.70364253335432,50.969586014689085,-23.265943481334766,64.64062874606198,-43.63270449342222,-16.932718021803225,44.636360555157545,6.3332254595315405,0.0
7,30.35052134323094,52.58665508181652,-22.236133738585576,51.75296906146016,-65.86883823200779,-12.887659684601815,43.23818102783275,9.348474053983765,0.0
8,17.469740622178666,66.54378887901782,-49.07404825683916,31.681766340819568,-114.94288648884695,-20.071202720640596,37.54094334281926,29.002845536198564,0.0
9,73.15923558558329,80.8553010085491,-7.696065422965816,29.33498018398363,-122.63895191181277,-2.346786156835936,75.50602174241922,5.349279266129884,0.0
10,89.89093809100048,102.37776384166798,-12.486825750667506,25.89143992792077,-135.1257776624803,-3.4435402560628603,93.33447834706334,9.043285494604646,0.0
11,182.97378625248578,100.02629728380592,82.94748896867986,100.0,0.0,74.10856007207923,100.02629728380592,0.0,8.838928896600635
12,144.71924603181634,75.22204436759642,69.49720166421992,100.0,0.0,0.0,75.22204436759642,0.0,69.49720166421992
