,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
2006-12-21,,3.572203130004702,0,2.916,0.4,0.36457905144827985,2.916,0,0,0,0,0,0.36457905144827985,2.5005421910032912,2.5005421910032912,0,2.55142094855172,2.55142094855172,0,14.579999999999998,1,16.99,22.11,27.23,2.916,0,2006,12
2006-12-22,,3.537718505148516,0,5.640000000000001,0.4181818181818182,1.0142629515603419,8.19142094855172,0,40.9571047427586,0.819142094855172,1.0,1.4794095566984704,0.819142094855172,1.4794095566984704,0.0,0.0,7.372278853696548,7.372278853696548,1.4463704719065336,55.36952841397168,1,16.3,22.035,27.770000000000003,5.640000000000001,0,2006,12
2006-12-23,,3.50323388029233,0,3.5599999999999996,0.4363636363636364,1.34044153841756,10.932278853696548,0,50.56568379420688,1.8304557707393097,1.0,1.5286838750366532,1.4966036372095373,1.5286838750366532,0.0,0.3338521335297724,9.435675216487011,9.435675216487011,1.4966036372095373,97.90144722849604,1,17.45,21.529999999999998,25.610000000000003,3.5599999999999996,0,2006,12
2006-12-24,,3.468749255436143,0,2.6399999999999997,0.4545454545454546,1.46606212956273,12.07567521648701,0,51.2260972287385,2.85497771531408,1.0,1.5767042070164288,1.5458040485213969,1.5767042070164288,0.0,1.309173666792683,10.529871167965613,10.529871167965613,1.5458040485213969,98.04020574325074,1,16.61111111111111,21.880999999999997,26.266666666666666,2.6399999999999997,0,2006,12
2006-12-25,,3.434264630579958,0,11.277,0.4727272727272727,2.4039852414059704,20.0,1.8068711679656104,85.72511142342961,4.569479943782672,1.0,1.6234705526377982,2.4039852414059704,2.4039852414059704,0.0,2.1654947023767015,17.59601475859403,17.59601475859403,1.5939743004370617,100.0,1,17.18,21.97,26.76,11.277,0,2006,12
2006-12-26,,3.399780005723771,0,15.565000000000001,0.4909090909090909,2.3798460040066396,20.0,13.161014758594035,77.15260028108665,6.112531949404405,1.0,1.6689829119007604,2.3798460040066396,2.3798460040066396,0.0,3.732685945397765,17.62015399599336,17.62015399599336,1.641116987551482,100.0,1,17.61111111111111,22.127999999999997,25.933333333333334,15.565000000000001,0,2006,12
2006-12-27,,3.365295380867585,0,1.3,0.509090909090909,2.228516739680694,20.0,0,69.43734025297798,7.501278754463964,0.8560450771991336,1.713241284805316,2.228516739680694,2.3557067666073093,1.0798460040066393,4.1929160107766315,16.691637256312667,16.691637256312667,1.6425182021200724,94.6007699799668,1,17.266666666666666,21.883000000000003,25.733333333333334,1.3,0,2006,12
2006-12-28,,3.330810756011399,0,2.882,0.5272727272727272,2.2818628527657085,20.0,0,62.493606227680175,8.751150879017567,0.9512792374875385,1.7562456713514647,2.2818628527657085,2.331567529207979,0.4263627436873332,6.042925282564525,17.29177440354696,17.29177440354696,1.7117245514680308,97.86818628156334,1,17.209999999999997,21.645000000000003,26.079999999999995,2.882,0,2006,12
2006-12-29,,3.296326131155213,0,2.2359999999999998,0.5454545454545454,2.2529469567400513,20.0,0,56.244245604912166,9.876035791115811,0.9521847017932193,1.797996071539207,2.2529469567400513,2.307428291808649,0.4722255964530415,7.150863237922718,17.27482744680691,17.27482744680691,1.7552577541959826,97.63887201773481,1,16.630000000000003,21.621,25.888888888888893,2.2359999999999998,0,2006,12
2006-12-30,,3.2618415062990267,0,6.040000000000001,0.5636363636363636,2.2832890544093187,20.0,3.314827446806909,50.619821044420945,10.88843221200423,1.0,1.8384924853685423,2.2832890544093187,2.2832890544093187,0.0,8.60514315759491,17.71671094559068,17.71671094559068,1.8194639798956762,100.0,1,17.080000000000002,21.700000000000003,26.32,6.040000000000001,0,2006,12
