mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,234.52235294117645,128.51238589183856,106.00996704933789,100.0,0.0,61.62157635692016,128.51238589183856,0.0,44.38839069241773
2,164.0729411764706,118.3437620881624,45.7291790883082,100.0,0.0,0.0,118.3437620881624,0.0,45.7291790883082
3,136.0972549019608,113.802537742917,22.294717159043813,100.0,0.0,0.0,113.802537742917,0.0,22.294717159043813
4,63.92944444444445,89.72739761521132,-25.797953170766867,77.26110459738335,-25.797953170766867,-22.73889540261665,86.6683398470611,3.059057768150211,0.0
5,59.764444444444436,60.010176874420765,-0.2457324299763286,77.07148208505203,-26.043685600743196,-0.18962251233132577,59.95406695677576,0.05610991764500284,0.0
6,48.32222222222224,49.55395521909939,-1.231732996877156,76.12798979057666,-27.27541859762035,-0.9434922944753623,49.2657145166976,0.28824070240179367,0.0
7,36.250000000000014,52.25905610395949,-16.009056103959473,64.8661190573454,-43.284474701579825,-11.261870733231262,47.51187073323128,4.747185370728211,0.0
8,26.12833333333333,68.37146228045354,-42.24312894712021,42.5165813605206,-85.52760364870004,-22.349537696824804,48.477871030158134,19.893591250295408,0.0
9,63.41156862745098,85.45357370687374,-22.042005079422758,34.106026494101584,-107.5696087281228,-8.410554866419012,71.82212349387,13.631450213003745,0.0
10,79.40294117647058,107.52719093913585,-28.124249762665272,25.74477261040552,-135.69385849078807,-8.361253883696065,87.76419506016664,19.762995878969207,0.0
11,114.79411764705883,113.68429093192182,1.1098267151370038,26.854599325542523,-131.47330826621908,1.1098267151370038,113.68429093192182,0.0,0.0
12,99.92411764705884,88.40029332952152,11.523824317537319,38.37842364307984,-95.7674768605343,11.523824317537319,88.40029332952152,0.0,0.0
