mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,281.53473684210525,118.56650518805799,162.96823165404726,100.0,0.0,0.0,118.56650518805799,0.0,162.96823165404726
2,174.88351933144386,114.01463147094896,60.86888786049491,100.0,0.0,0.0,114.01463147094896,0.0,60.86888786049491
3,140.05119918495896,117.38248292197012,22.668716262988838,100.0,0.0,0.0,117.38248292197012,0.0,22.668716262988838
4,94.89970142913869,90.55644628900926,4.343255140129429,100.0,0.0,0.0,90.55644628900926,0.0,4.343255140129429
5,76.63919505733307,59.60591852781332,17.033276529519746,100.0,0.0,0.0,59.60591852781332,0.0,17.033276529519746
6,59.700283658478924,47.013431244642206,12.686852413836718,100.0,0.0,0.0,47.013431244642206,0.0,12.686852413836718
7,55.21536914506356,49.38371229143314,5.83165685363042,100.0,0.0,0.0,49.38371229143314,0.0,5.83165685363042
8,34.58645378310747,64.60327417696429,-30.01682039385682,74.06936226184723,-30.01682039385682,-25.930637738152768,60.51709152126024,4.08618265570405,0.0
9,102.1185040594521,78.64839515887601,23.470108900576093,97.53947116242333,-2.4913057471719866,23.470108900576093,78.64839515887601,0.0,0.0
10,122.18248515692333,105.09146311916956,17.091022037753774,100.0,0.0,2.4605288375766747,105.09146311916956,0.0,14.6304932001771
11,128.72479954608679,112.36790540486196,16.356894141224828,100.0,0.0,0.0,112.36790540486196,0.0,16.356894141224828
12,99.01922278981365,85.73291504990425,13.286307739909404,100.0,0.0,0.0,85.73291504990425,0.0,13.286307739909404
