,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
1992-12-21,,4.337548249042255,0,8.681764705882355,0.4,1.3180150654508898,8.681764705882355,0,0,0,0,0,1.3180150654508898,3.0362837743295783,3.0362837743295783,0,7.363749640431465,7.363749640431465,0,43.40882352941177,1,18.757916666666667,24.013749999999998,29.269166666666667,8.681764705882355,0,1992,12
1992-12-22,,4.299333997374194,0,7.788235294117648,0.4181818181818182,2.2800205384883006,15.151984934549112,0,75.75992467274556,1.5151984934549112,1.0,1.7979033079928448,2.2800205384883006,3.0095337981619354,0.0,0,12.871964396060811,12.871964396060811,1.7192371428249844,75.75992467274556,1,19.018333333333334,24.015833333333333,29.013333333333332,7.788235294117648,0,1992,12
1992-12-23,,4.261119745706132,0,7.104705882352941,0.4363636363636364,2.9793044461883382,19.976670278413753,0,92.30735892479422,3.3613456719507955,1.0,1.8593977072172214,2.9793044461883382,2.9827838219942926,0.0,0.38204122576245725,16.997365832225416,16.997365832225416,1.7794589025771153,99.88335139206876,1,18.777916666666666,23.58375,28.389583333333334,7.104705882352941,0,1992,12
1992-12-24,,4.222905494038072,0,10.695882352941178,0.4545454545454546,2.95603384582665,20.0,7.6932481851665955,83.19327164024602,5.025211104755716,1.0,1.9195024972900327,2.95603384582665,2.95603384582665,0.0,2.0691772589290656,17.04396615417335,17.04396615417335,1.8384965736628105,100.0,1,18.950833333333332,23.53333333333333,28.115416666666665,10.695882352941178,0,1992,12
1992-12-25,,4.184691242370009,0,13.409411764705881,0.4727272727272727,2.9292838696590064,20.0,10.453377918879234,74.87394447622142,6.522689994280144,1.0,1.978217678211277,2.9292838696590064,2.9292838696590064,0.0,3.5934061246211377,17.070716130340994,17.070716130340994,1.8963533422545027,100.0,1,18.895833333333332,23.760416666666668,28.625,13.409411764705881,0,1992,12
1992-12-26,,4.146476990701949,0,8.079411764705881,0.4909090909090909,2.902533893491364,20.0,5.150127895046875,67.38655002859927,7.87042099485213,1.0,2.0355432499809565,2.902533893491364,2.902533893491364,0.0,4.967887101360766,17.097466106508637,17.097466106508637,1.9530323945246169,100.0,1,18.469166666666666,23.865416666666665,29.26125,8.079411764705881,0,1992,12
1992-12-27,,4.108262739033887,0,12.14764705882353,0.509090909090909,2.8757839173237207,20.0,9.245113165332167,60.64789502573935,9.083378895366916,1.0,2.0914792125990695,2.8757839173237207,2.8757839173237207,0.0,6.207594978043195,17.12421608267628,17.12421608267628,2.008536916645585,100.00000000000001,1,18.685416666666665,24.16625,29.64708333333333,12.14764705882353,0,1992,12
1992-12-28,,4.070048487365826,0,13.198235294117648,0.5272727272727272,2.849033941156078,20.0,10.322451376793929,54.58310552316542,10.175041005830225,1.0,2.146025566065617,2.849033941156078,2.849033941156078,0.0,7.3260070646741475,17.15096605884392,17.15096605884392,2.062870094789842,100.0,1,18.865416666666665,24.374166666666667,29.882499999999997,13.198235294117648,0,1992,12
1992-12-29,,4.031834235697764,0,7.42529411764706,0.5454545454545454,2.822283964988435,20.0,4.57626017649098,49.12479497084887,11.157536905247202,1.0,2.1991823103805985,2.822283964988435,2.822283964988435,0.0,8.335252940258767,17.177716035011564,17.177716035011564,2.116035115129814,100.0,1,18.75,23.925833333333333,29.10166666666667,7.42529411764706,0,1992,12
1992-12-30,,3.9936199840297038,0,7.701176470588236,0.5636363636363636,2.7955339888207926,20.0,4.878892505599801,44.21231547376399,12.041783214722482,1.0,2.250949445544015,2.7955339888207926,2.7955339888207926,0.0,9.246249225901689,17.204466011179207,17.204466011179207,2.168035163837931,100.0,1,18.840833333333332,24.05916666666667,29.277083333333334,7.701176470588236,0,1992,12
