mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,309.3594444444444,102.84771138128883,206.5117330631556,100.0,0.0,0.0,102.84771138128883,0.0,206.5117330631556
2,222.23835062368536,99.49591447746143,122.74243614622394,100.0,0.0,0.0,99.49591447746143,0.0,122.74243614622394
3,197.64351113096194,102.81252825646246,94.83098287449948,100.0,0.0,0.0,102.81252825646246,0.0,94.83098287449948
4,81.26610091122281,85.82332287326209,-4.557221962039279,95.5450597800758,-4.557221962039279,-4.454940219924197,85.721041131147,0.1022817421150819,0.0
5,56.18172568613606,61.81705631880343,-5.635330632667369,90.30968064438451,-10.192552594706648,-5.235379135691289,61.41710482182735,0.39995149697607957,0.0
6,21.150920032452536,55.48283978037564,-34.33191974792311,64.06674705076088,-44.52447234262976,-26.242933593623633,47.393853626076165,8.088986154299477,0.0
7,20.98000661861049,58.97855896330957,-37.99855234469908,43.81341018434894,-82.52302468732884,-20.253336866411942,41.23334348502243,17.745215478287136,0.0
8,16.502034151799997,74.58587132420337,-58.08383717240337,24.510499270126846,-140.60686185973222,-19.302910914222092,35.804945066022086,38.78092625818128,0.0
9,60.055909983171155,92.56717912840683,-32.51126914523568,17.707510576564918,-173.1181310049679,-6.802988693561929,66.85889867673308,25.708280451673758,0.0
10,128.82947132689026,111.36535611518937,17.464115211700886,35.1716257882658,-104.49305140063329,17.464115211700882,111.36535611518937,0.0,0.0
11,215.36818841222592,105.68755642115272,109.6806319910732,100.0,0.0,64.8283742117342,105.68755642115272,0.0,44.852257779339
12,149.8916020717005,72.51241528771897,77.37918678398154,100.0,0.0,0.0,72.51241528771897,0.0,77.37918678398154
