mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,122.43200000000002,79.88542362038491,42.546576379615104,100.0,0.0,0.0,79.88542362038491,0.0,42.546576379615104
2,92.53505669939199,88.67558776490918,3.8594689344828055,100.0,0.0,0.0,88.67558776490918,0.0,3.8594689344828055
3,165.7389371682054,118.51308230356187,47.22585486464354,100.0,0.0,0.0,118.51308230356187,0.0,47.22585486464354
4,81.0978685503426,95.29551686150015,-14.19764831115755,86.76416604781157,-14.19764831115755,-13.235833952188429,94.33370250253103,0.9618143589691215,0.0
5,36.8959477190788,70.53407305072706,-33.63812533164826,61.98004321249778,-47.83577364280581,-24.784122835313788,61.680070554392586,8.854002496334473,0.0
6,21.042358061176085,61.856489793680595,-40.81413173250451,41.209595603484644,-88.64990537531031,-20.77044760901314,41.81280567018922,20.043684123491374,0.0
7,32.85344941419555,61.5733467323255,-28.719897318129945,30.922131554010594,-117.36980269344025,-10.28746404947405,43.140913463669605,18.432433268655892,0.0
8,8.621449768043805,82.53121388720167,-73.90976411915787,14.766698112008633,-191.27956681259812,-16.15543344200196,24.776883210045767,57.754330677155906,0.0
9,43.88407828567711,107.60613156034319,-63.722053274666074,7.808040102027353,-255.0016200872642,-6.9586580099812805,50.84273629565839,56.763395264684796,0.0
10,98.25510143349248,136.43149889390835,-38.17639746041587,5.330206660544086,-293.17801754768004,-2.4778334414832672,100.73293487497575,35.6985640189326,0.0
11,195.31855811723852,126.71435097579418,68.60420714144435,73.93441380198843,-30.199178575309755,68.60420714144433,126.71435097579418,0.0,0.0
12,111.90358452335707,72.25722650212617,39.646358021230895,100.0,0.0,26.065586198011573,72.25722650212617,0.0,13.580771823219322
