mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,281.1976923076923,106.05273479675341,175.1449575109389,100.0,0.0,0.0,106.05273479675341,0.0,175.1449575109389
2,159.53802027847055,109.4535391941962,50.08448108427436,100.0,0.0,0.0,109.4535391941962,0.0,50.08448108427436
3,191.24127922812258,114.91874581814184,76.32253340998074,100.0,0.0,0.0,114.91874581814184,0.0,76.32253340998074
4,92.71590588401432,90.63537974358171,2.0805261404326103,100.0,0.0,0.0,90.63537974358171,0.0,2.0805261404326103
5,69.55154155512848,60.83660193825727,8.714939616871213,100.0,0.0,0.0,60.83660193825727,0.0,8.714939616871213
6,57.77786154170994,48.75098652194321,9.026875019766727,100.0,0.0,0.0,48.75098652194321,0.0,9.026875019766727
7,47.77975921547588,52.116701862049055,-4.336942646573178,95.75575776055814,-4.336942646573178,-4.24424223944186,52.02400145491774,0.09270040713131777,0.0
8,27.881783880464187,67.3281996826721,-39.44641580220792,64.5433184014339,-43.7833584487811,-31.212439359124247,59.09422323958843,8.233976443083677,0.0
9,110.7347604143861,83.41810538879324,27.316655025592866,91.85997342702676,-8.490479636735536,27.316655025592866,83.41810538879324,0.0,0.0
10,116.51484357920222,110.47622230729391,6.038621271908312,97.89859469893507,-2.1237991008840056,6.038621271908312,110.47622230729391,0.0,0.0
11,160.88249849766527,112.23030925857731,48.65218923908796,100.0,0.0,2.101405301064929,112.23030925857731,0.0,46.55078393802303
12,107.90479043170957,80.5563375891853,27.348452842524267,100.0,0.0,0.0,80.5563375891853,0.0,27.348452842524267
