,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
1993-12-21,,4.84110507135348,0,1.837391304347826,0.4,0.3113251526538666,1.837391304347826,0,0,0,0,0,0.3113251526538666,3.388773549947436,3.388773549947436,0,1.5260661516939593,1.5260661516939593,0,9.18695652173913,1,19.17478260869565,25.149565217391302,31.12391304347826,1.837391304347826,0,1993,12
1993-12-22,,4.7919891512534605,0,9.148695652173913,0.4181818181818182,1.7903669964722382,10.674761803867872,0,53.37380901933936,1.0674761803867872,1.0,2.00392273597872,1.0674761803867872,2.00392273597872,0.0,0.0,9.607285623481085,9.607285623481085,1.9009105263093955,53.269328264067504,1,19.727272727272723,25.32521739130435,30.976521739130437,9.148695652173913,0,1993,12
1993-12-23,,4.742873231153441,0,4.184347826086957,0.4363636363636364,2.289418918564283,13.791633449568042,0,63.620786345906275,2.3398919073049127,1.0,2.069617409957865,2.289418918564283,3.3200112618074082,0.0,0.05047298874062989,11.502214531003759,11.502214531003759,1.9644690290370506,68.95816724784021,1,20.066086956521737,25.184347826086956,30.301739130434786,4.184347826086957,0,1993,12
1993-12-24,,4.693757311053422,0,5.584347826086956,0.4545454545454546,2.8070061944527653,17.086562357090713,0,73.733352248929,3.814558952283493,1.0,2.1335260504788285,2.8070061944527653,3.285630117737395,0.0,1.0075527578307275,14.279556162637949,14.279556162637949,2.02648057801761,85.43281178545357,1,19.969130434782606,25.14434782608696,30.318695652173915,5.584347826086956,0,1993,12
1993-12-25,,4.644641390953402,0,6.44,0.4727272727272727,3.2512489736673813,20.0,0.7195561626379501,80.92720523858254,5.433103057055144,1.0,2.195648657541608,3.2512489736673813,3.2512489736673813,0.0,2.1818540833877624,16.74875102633262,16.74875102633262,2.08695043661167,100.0,1,20.03,25.44869565217391,30.866521739130437,6.44,0,1993,12
1993-12-26,,4.595525470853383,0,4.058260869565218,0.4909090909090909,3.2168678295973683,20.0,0.807011895897837,72.83448471472428,6.8897927513496295,1.0,2.2559852311462065,3.2168678295973683,3.2168678295973683,0.0,3.6729249217522613,16.78313217040263,16.78313217040263,2.145883868179827,100.0,1,19.573913043478257,25.08695652173913,30.599999999999998,4.058260869565218,0,1993,12
1993-12-27,,4.546409550753364,0,6.275217391304347,0.509090909090909,3.182486685527355,20.0,3.058349561706976,65.55103624325184,8.200813476214666,1.0,2.3145357712926216,3.182486685527355,3.182486685527355,0.0,5.018326790687311,16.817513314472645,16.817513314472645,2.20328613608268,100.0,1,19.592608695652174,25.15695652173913,30.720869565217388,6.275217391304347,0,1993,12
1993-12-28,,4.497293630653345,0,6.851739130434784,0.5272727272727272,3.148105541457341,20.0,3.6692524449074284,58.995932618926666,9.3807321285932,1.0,2.371300277980854,3.148105541457341,3.148105541457341,0.0,6.23262658713586,16.85189445854266,16.85189445854266,2.2591625036808267,100.0,1,19.67478260869565,25.3604347826087,31.044347826086955,6.851739130434784,0,1993,12
1993-12-29,,4.448177710553326,0,8.987826086956522,0.5454545454545454,3.113724397387328,20.0,5.839720545499183,53.096339357034005,10.44265891573388,1.0,2.426278751210905,3.113724397387328,3.113724397387328,0.0,7.328934518346552,16.88627560261267,16.88627560261267,2.313518234334868,100.0,1,19.711304347826086,24.963043478260868,30.21434782608696,8.987826086956522,0,1993,12
1993-12-30,,4.399061790453306,0,6.966086956521739,0.5636363636363636,3.079343253317314,20.0,3.8523625591344093,47.7867054213306,11.398393024160491,1.0,2.4794711909827725,3.079343253317314,3.079343253317314,0.0,8.319049770843177,16.920656746682685,16.920656746682685,2.3663585914053993,99.99999999999999,1,19.95304347826087,25.260434782608694,30.56695652173913,6.966086956521739,0,1993,12
