mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,267.6658823529412,128.60712889731312,139.05875345562808,100.0,0.0,60.18807682896682,128.60712889731312,0.0,78.87067662666126
2,215.09411155465625,124.08930811807684,91.00480343657941,100.0,0.0,0.0,124.08930811807684,0.0,91.00480343657941
3,213.37225673949666,129.26591666312055,84.10634007637611,100.0,0.0,0.0,129.26591666312055,0.0,84.10634007637611
4,75.97201977747086,107.38755216941652,-31.41553239194566,73.0405569892353,-31.41553239194566,-26.9594430107647,102.93146278823556,4.456089381180959,0.0
5,90.8140749323608,71.25442561137439,19.55964932098641,92.60020631022171,-7.687881636628288,19.55964932098641,71.25442561137439,0.0,0.0
6,29.79451134892386,62.08763547584678,-32.29312412692292,67.044738030285,-39.98100576355121,-25.555468279936704,55.34997962886057,6.737655846986215,0.0
7,16.119405802954763,67.78503094508336,-51.665625142128604,39.992977529205135,-91.64663090567981,-27.05176050107987,43.17116630403463,24.613864641048735,0.0
8,17.98388544319524,90.89472740150632,-72.91084195831107,19.290166481723613,-164.55747286399088,-20.70281104748152,38.686696490676766,52.20803091082955,0.0
9,65.78761621033262,110.5490191256168,-44.76140291528418,12.329335566768327,-209.31887577927506,-6.960830914955286,72.7484471252879,37.8005720003289,0.0
10,94.33571111280224,138.43545408788165,-44.09974297507941,7.932624969346113,-253.41861875435447,-4.396710597422214,98.73242171022446,39.703032377657195,0.0
11,144.74581298768766,133.06380262599748,11.682010361690175,19.61463533103629,-162.88941978307096,11.682010361690176,133.06380262599748,0.0,0.0
12,115.1161674180814,94.91887957808451,20.19728783999689,39.81192317103318,-92.10037414003396,20.19728783999689,94.91887957808451,0.0,0.0
