mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,279.24941176470594,131.31472805660263,147.9346837081033,100.0,0.0,52.763236072527334,131.31472805660263,0.0,95.17144763557597
2,229.19647058823534,121.3919819985179,107.80448858971744,100.0,0.0,0.0,121.3919819985179,0.0,107.80448858971744
3,177.75160130718962,118.18427502814043,59.56732627904918,100.0,0.0,0.0,118.18427502814043,0.0,59.56732627904918
4,59.305555555555564,98.05951326540635,-38.75395770985079,67.87247717626964,-38.75395770985079,-32.12752282373036,91.43307837928592,6.626434886120435,0.0
5,57.39611111111109,65.79379671235539,-8.397685601244298,62.40552124035891,-47.151643311095086,-5.4669559359107325,62.86306704702182,2.9307296653335655,0.0
6,23.76777777777778,57.87214757609523,-34.10436979831745,44.37206278720328,-81.25601310941254,-18.03345845315563,41.80123623093341,16.070911345161818,0.0
7,21.502222222222226,63.52886514860404,-42.02664292638181,29.14675615960305,-123.28265603579435,-15.225306627600226,36.72752884982245,26.801336298781592,0.0
8,19.66388888888889,82.0734069976315,-62.4095181087426,15.615256928320639,-185.69217414453695,-13.531499231282412,33.1953881201713,48.87801887746019,0.0
9,75.40581699346404,98.51188055807572,-23.106063564611674,12.393694173850053,-208.79823770914862,-3.221562754470586,78.62737974793463,19.88450081014109,0.0
10,102.13647058823531,124.22243619763381,-22.0859656093985,9.9376259369683,-230.88420331854712,-2.4560682368817517,104.59253882511706,19.62989737251675,0.0
11,135.98058823529414,120.09534637979837,15.885241855495764,25.822867792464066,-135.39097380903175,15.885241855495766,120.09534637979837,0.0,0.0
12,110.75441176470588,89.34051562969728,21.4138961350086,47.236763927472666,-74.99976998107593,21.4138961350086,89.34051562969728,0.0,0.0
