mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,250.35916666666665,113.99152283187146,136.3676438347952,100.0,0.0,0.0,113.99152283187146,0.0,136.3676438347952
2,146.82583333333335,106.59572348539939,40.23010984793396,100.0,0.0,0.0,106.59572348539939,0.0,40.23010984793396
3,151.50583333333333,100.60406162846779,50.90177170486554,100.0,0.0,0.0,100.60406162846779,0.0,50.90177170486554
4,80.49166666666666,79.98502996211357,0.5066367045530882,100.0,0.0,0.0,79.98502996211357,0.0,0.5066367045530882
5,58.31583333333333,55.47051022986057,2.845323103472758,100.0,0.0,0.0,55.47051022986057,0.0,2.845323103472758
6,52.660833333333336,46.63667058071179,6.0241627526215495,100.0,0.0,0.0,46.63667058071179,0.0,6.0241627526215495
7,31.066666666666666,51.04724471489114,-19.980578048224476,81.88897820127777,-19.980578048224476,-18.111021798722234,49.1776884653889,1.8695562495022457,0.0
8,35.075833333333335,62.97234938615321,-27.896516052819877,61.95443806507237,-47.87709410104435,-19.9345401362054,55.010373469538735,7.9619759166144775,0.0
9,90.72303030303031,76.73159130299152,13.991439000038795,75.94587706511116,-27.514924327678152,13.991439000038795,76.73159130299152,0.0,0.0
10,94.92272727272723,96.82648662354,-1.903759350812777,74.51372593869988,-29.41868367849093,-1.4321511264112843,96.35487839913851,0.47160822440149275,0.0
11,124.25454545454548,99.91126703595788,24.3432784185876,98.85700435728748,-1.1495780436814256,24.3432784185876,99.91126703595788,0.0,0.0
12,109.6989015151515,78.46338458790115,31.23551692725036,100.0,0.0,1.1429956427125205,78.46338458790115,0.0,30.09252128453784
