mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,238.2305882352941,142.11536951243932,96.11521872285479,100.0,0.0,84.43012279024644,142.11536951243932,0.0,11.685095932608348
2,179.67245671010417,135.49757838319204,44.174878326912136,100.0,0.0,0.0,135.49757838319204,0.0,44.174878326912136
3,137.79768555686394,143.6699412514242,-5.872255694560266,94.29683528881525,-5.872255694560266,-5.703164711184755,143.50085026804868,0.16909098337552564,0.0
4,61.398161650438546,112.68918518518026,-51.29102353474172,56.4602806560024,-57.163279229301985,-37.83655463281284,99.23471628325139,13.454468901928877,0.0
5,87.02879955061087,71.7256107003351,15.303188850275774,71.76346950627817,-33.17946206566181,15.303188850275767,71.7256107003351,0.0,0.0
6,46.03644482084786,59.75052105722507,-13.71407623637721,62.56680106272313,-46.89353830203902,-9.19666844355504,55.2331132644029,4.517407792822169,0.0
7,28.030105692838575,62.588091183064805,-34.55798549022623,44.28539541384567,-81.45152379226525,-18.28140564887746,46.311511341716034,16.27657984134877,0.0
8,28.960572983391735,84.43989105952076,-55.479318076129026,25.428275596005573,-136.93084186839428,-18.857119817840097,47.81769280123183,36.62219825828893,0.0
9,82.16985505805027,104.02862363657025,-21.85876857851997,20.43551015598071,-158.78961044691425,-4.992765440024861,87.16262049807514,16.866003138495103,0.0
10,106.27713749747268,137.3775998638779,-31.10046236640521,14.973312620028375,-189.89007281331948,-5.4621975359523365,111.73933503342502,25.63826483045287,0.0
11,147.13179520127605,143.53692300206993,3.5948721992061223,18.568184819234496,-168.37205634229628,3.5948721992061206,143.53692300206993,0.0,0.0
12,87.6831687154278,105.29432102402711,-17.611152308599316,15.569877209753551,-185.9832086508956,-2.9983076094809444,90.68147632490874,14.61284469911837,0.0
