mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,253.0525,109.41407376972907,143.63842623027094,100.0,0.0,0.0,109.41407376972907,0.0,143.63842623027094
2,201.735625,104.87411113645808,96.86151386354192,100.0,0.0,0.0,104.87411113645808,0.0,96.86151386354192
3,189.41875,97.15075059343235,92.26799940656764,100.0,0.0,0.0,97.15075059343235,0.0,92.26799940656764
4,83.67499999999998,77.55021486644682,6.124785133553161,100.0,0.0,0.0,77.55021486644682,0.0,6.124785133553161
5,60.261875,53.520978078712275,6.740896921287728,100.0,0.0,0.0,53.520978078712275,0.0,6.740896921287728
6,53.841875,45.48469655391893,8.357178446081072,100.0,0.0,0.0,45.48469655391893,0.0,8.357178446081072
7,57.08062499999998,45.885513347882195,11.195111652117788,100.0,0.0,0.0,45.885513347882195,0.0,11.195111652117788
8,20.568749999999998,57.34704305419396,-36.778293054193966,69.22674354974403,-36.778293054193966,-30.77325645025597,51.342006450255965,6.005036603937995,0.0
9,65.58391666666667,66.1297842504806,-0.54586758381393,68.84988670282927,-37.324160638007896,-0.3768568469147624,65.96077351358143,0.16901073689916757,0.0
10,109.44666666666667,83.89746801219451,25.549198654472164,94.39908535730143,-5.763880189521257,25.549198654472164,83.89746801219451,0.0,0.0
11,135.13,89.31296118996403,45.81703881003597,100.0,0.0,5.600914642698569,89.31296118996403,0.0,40.2161241673374
12,120.14039583333332,73.1761886295529,46.96420720378042,100.0,0.0,0.0,73.1761886295529,0.0,46.96420720378042
