mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,265.28560000000004,121.13492328685311,144.15067671314694,100.0,0.0,28.468772228119917,121.13492328685311,0.0,115.68190448502702
2,213.76304622153867,117.08387664581073,96.67916957572794,100.0,0.0,0.0,117.08387664581073,0.0,96.67916957572794
3,155.37425360786116,121.55127213067308,33.82298147718808,100.0,0.0,0.0,121.55127213067308,0.0,33.82298147718808
4,68.10116362887368,96.01059926448458,-27.909435635610905,75.64685222342065,-27.909435635610905,-24.35314777657935,92.45431140545303,3.5562878590315563,0.0
5,53.98321847462277,64.27745890640581,-10.294240431783045,68.24699646884122,-38.20367606739395,-7.399855754579434,61.3830742292022,2.894384677203611,0.0
6,31.963619147608433,54.36332233744534,-22.399703189836906,54.551019065525765,-60.603379257230856,-13.695977403315453,45.65959655092389,8.703725786521453,0.0
7,17.011605383392578,58.78441771544006,-41.77281233204748,35.92409607120045,-102.37619158927833,-18.626922994325312,35.63852837771789,23.145889337722167,0.0
8,21.6873912236042,76.4578012639669,-54.7704100403627,20.774040818583142,-157.14660162964103,-15.15005525261731,36.837446476221515,39.620354787745384,0.0
9,64.27402243879251,97.13806049282621,-32.8640380540337,14.955270644122292,-190.01063968367473,-5.81877017446085,70.09279261325337,27.045267879572847,0.0
10,96.75729767569483,124.5701558102607,-27.81285813456587,11.324122759121897,-217.82349781824058,-3.631147885000395,100.38844556069523,24.18171024956547,0.0
11,153.26471083733648,126.33343961772223,26.931271219614246,38.255393978736144,-96.08856166058729,26.931271219614246,126.33343961772223,0.0,0.0
12,121.26367452131424,87.98784072817031,33.27583379314393,71.53122777188008,-33.50360795822796,33.27583379314394,87.98784072817031,0.0,0.0
