mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,170.763,105.70068752054206,65.06231247945794,100.0,0.0,0.0,105.70068752054206,0.0,65.06231247945794
2,117.84958135490172,112.04281865079668,5.80676270410504,100.0,0.0,0.0,112.04281865079668,0.0,5.80676270410504
3,142.6180399992077,121.10127552824346,21.516764470964233,100.0,0.0,0.0,121.10127552824346,0.0,21.516764470964233
4,75.211747208415,95.35188313388458,-20.14013592546958,81.75842206995624,-20.14013592546958,-18.24157793004376,93.45332513845877,1.8985579954258185,0.0
5,100.40723400898965,61.75531353404931,38.65192047494034,100.0,0.0,18.24157793004376,61.75531353404931,0.0,20.41034254489658
6,104.6215822392045,48.35609745554642,56.26548478365808,100.0,0.0,0.0,48.35609745554642,0.0,56.26548478365808
7,58.22121947050696,54.37998997409572,3.8412294964112377,100.0,0.0,0.0,54.37998997409572,0.0,3.8412294964112377
8,35.11961191429516,68.47222646585487,-33.35261455155971,71.63931679263578,-33.35261455155971,-28.360683207364218,63.48029512165938,4.991931344195493,0.0
9,116.97284783240244,84.34444008236012,32.628407750042314,100.0,0.0,28.360683207364218,84.34444008236012,0.0,4.267724542678096
10,162.89826336439396,108.36118527123617,54.53707809315779,100.0,0.0,0.0,108.36118527123617,0.0,54.53707809315779
11,140.27913579525247,124.73184095774826,15.54729483750421,100.0,0.0,0.0,124.73184095774826,0.0,15.54729483750421
12,88.6977260789296,87.35244048802123,1.3452855909083752,100.0,0.0,0.0,87.35244048802123,0.0,1.3452855909083752
