mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,300.6475490196078,107.78608921499858,192.86145980460924,100.0,0.0,0.0,107.78608921499858,0.0,192.86145980460924
2,181.11314636540695,103.1855589582951,77.92758740711184,100.0,0.0,0.0,103.1855589582951,0.0,77.92758740711184
3,185.74758762466712,105.61691838847287,80.13066923619425,100.0,0.0,0.0,105.61691838847287,0.0,80.13066923619425
4,64.63435001287033,84.66337331129643,-20.029023298426097,81.84931648878423,-20.029023298426097,-18.150683511215775,82.7850335240861,1.8783397872103222,0.0
5,57.845860452422556,58.246116582240916,-0.40025612981835934,81.52236434182288,-20.429279428244456,-0.32695214696134656,58.1728125993839,0.07330398285701278,0.0
6,39.68279157129687,49.4587070350874,-9.775915463790533,73.92996580728922,-30.20519489203499,-7.5923985345336575,47.275190105830525,2.183516929256875,0.0
7,32.71663718882771,52.557825908509145,-19.841188719681433,60.62493941221037,-50.04638361171642,-13.305026395078855,46.021663583906566,6.536162324602579,0.0
8,27.707155454258956,66.58347999766627,-38.87632454340732,41.097327885482194,-88.92270815512374,-19.527611526728172,47.23476698098713,19.34871301667914,0.0
9,68.26192637906577,81.55843754514288,-13.29651116607711,35.98053122176951,-102.21921932120085,-5.116796663712684,73.37872304277846,8.179714502364419,0.0
10,104.15477972850881,103.19941199910093,0.9553677294078824,36.93589895117739,-99.5986236568568,0.9553677294078824,103.19941199910093,0.0,0.0
11,169.2757448805891,104.5724130270541,64.70333185353499,100.0,0.0,63.06410104882261,104.5724130270541,0.0,1.6392308047123834
12,111.82241584716748,75.71455552513387,36.1078603220336,100.0,0.0,0.0,75.71455552513387,0.0,36.1078603220336
