mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,253.27800000000002,112.96351895639864,140.31448104360138,100,0.0,0,112.96351895639864,0.0,140.31448104360138
2,208.91000792108,120.84388199318104,88.06612592789895,100,0.0,0,120.84388199318104,0.0,88.06612592789895
3,191.74896520178388,126.25356635446457,65.49539884731931,100,0.0,0,126.25356635446457,0.0,65.49539884731931
4,144.05704058109004,95.86298505048559,48.194055530604444,100,0.0,0,95.86298505048559,0.0,48.194055530604444
5,99.1095686044407,67.87228653387805,31.237282070562642,100,0.0,0,67.87228653387805,0.0,31.237282070562642
6,139.72622729101465,49.42029707436852,90.30593021664613,100,0.0,0,49.42029707436852,0.0,90.30593021664613
7,146.89274937025013,50.7937794716719,96.09896989857823,100,0.0,0,50.7937794716719,0.0,96.09896989857823
8,88.65165421316163,58.88136297832064,29.770291234840997,100,0.0,0,58.88136297832064,0.0,29.770291234840997
9,121.84805219916166,72.62512821833332,49.22292398082834,100,0.0,0,72.62512821833332,0.0,49.22292398082834
10,123.99572034526308,92.70704804634238,31.2886722989207,100,0.0,0,92.70704804634238,0.0,31.2886722989207
11,179.2184369662628,109.85631357021266,69.36212339605014,100,0.0,0,109.85631357021266,0.0,69.36212339605014
12,103.81724376162131,82.92874347229434,20.88850028932697,100,0.0,0,82.92874347229434,0.0,20.88850028932697
