,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
2003-12-21,,2.6697787792841776,0,6.550000000000001,0.4,0.6120467851508977,6.550000000000001,0,0,0,0,0,0.6120467851508977,1.868845145498924,1.868845145498924,0,5.937953214849103,5.937953214849103,0,32.75000000000001,1,10.330769230769231,16.22923076923077,22.126923076923074,6.550000000000001,0,2003,12
2003-12-22,,2.640373897458983,0,12.31076923076923,0.4181818181818182,1.6864207642584574,18.248722445618334,0,91.24361222809168,1.8248722445618335,1.0,1.1041563571192112,1.6864207642584574,1.8482617282212879,0.0,0.13845148030337606,16.562301681359877,16.562301681359877,1.1373262533735577,91.24361222809166,1,10.493846153846155,16.15153846153846,21.808461538461536,12.31076923076923,0,2003,12
2003-12-23,,2.610969015633788,0,10.003846153846155,0.4363636363636364,1.8276783109436514,20.0,6.566147835206031,90.87563877719083,3.64238502010565,1.0,1.1393319340947439,1.8276783109436514,1.8276783109436514,0.0,1.8147067091619986,18.17232168905635,18.17232168905635,1.1764457432533717,100.0,1,10.882307692307693,16.634615384615383,22.386923076923075,10.003846153846155,0,2003,12
2003-12-24,,2.5815641338085933,0,8.48923076923077,0.4545454545454546,1.8070948936660152,20.0,6.661552458287119,81.78807489947175,5.278146518095085,1.0,1.1734382426402699,1.8070948936660152,1.8070948936660152,0.0,3.4710516244290694,18.192905106333985,18.192905106333985,1.2147201641842507,100.00000000000001,1,10.263076923076925,16.39846153846154,22.533846153846152,8.48923076923077,0,2003,12
2003-12-25,,2.552159251983398,0,7.103076923076923,0.4727272727272727,1.786511476388379,20.0,5.295982029410908,73.60926740952458,6.750331866285576,1.0,1.2064752827557883,1.786511476388379,1.7865114763883787,0.0,4.963820389897197,18.21348852361162,18.21348852361162,1.2521514026689033,100.00000000000001,1,11.423076923076923,17.48076923076923,23.53846153846154,7.103076923076923,0,2003,12
2003-12-26,,2.5227543701582036,0,9.11923076923077,0.4909090909090909,1.7659280591107425,20.0,7.332719292842391,66.24834066857213,8.075298679657019,1.0,1.2384430544412999,1.7659280591107425,1.7659280591107425,0.0,6.309370620546276,18.234071940889258,18.234071940889258,1.2887413452100414,100.0,1,9.807692307692308,15.942307692307692,22.076923076923077,9.11923076923077,0,2003,12
2003-12-27,,2.4933494883330085,0,7.66,0.509090909090909,1.7453446418331058,20.0,5.894071940889258,59.62350660171491,9.267768811691317,1.0,1.2693415576968041,1.7453446418331058,1.7453446418331058,0.0,7.522424169858211,18.254655358166893,18.254655358166893,1.3244918783103696,100.0,1,10.256153846153845,16.14076923076923,22.025384615384613,7.66,0,2003,12
2003-12-28,,2.4639446065078134,0,23.423846153846153,0.5272727272727272,1.724761224555469,20.0,21.678501512013042,53.66115594154341,10.340991930522186,1.0,1.2991707925223015,1.724761224555469,1.7247612245554693,0.0,8.616230705966718,18.27523877544453,18.27523877544453,1.3594048884726029,99.99999999999999,1,9.963076923076922,15.966153846153846,21.96923076923077,23.423846153846153,0,2003,12
2003-12-29,,2.434539724682619,0,13.359230769230768,0.5454545454545454,1.704177807277833,20.0,11.634469544675298,48.29504034738907,11.306892737469967,1.0,1.327930758917792,1.704177807277833,1.704177807277833,0.0,9.602714930192134,18.295822192722166,18.295822192722166,1.393482262199447,100.0,1,9.68,15.906923076923077,22.133846153846154,13.359230769230768,0,2003,12
2003-12-30,,2.405134842857424,0,7.893076923076923,0.5636363636363636,1.6835943900001968,20.0,6.188899115799089,43.465536312650165,12.17620346372297,1.0,1.3556214568832754,1.6835943900001968,1.6835943900001968,0.0,10.492609073722774,18.316405609999805,18.316405609999805,1.4267258859936116,100.0,1,10.76076923076923,16.59923076923077,22.436923076923076,7.893076923076923,0,2003,12
2003-12-31,,2.375729961032229,0,8.532307692307693,0.6,1.6630109727225606,20.0,6.848713302307498,39.11898268138515,12.958583117350674,1.0,1.4254379766193375,1.6630109727225606,1.6630109727225604,0.0,11.295572144628114,18.33698902727744,18.33698902727744,1.5047356978064894,100.00000000000001,2,10.403076923076924,16.19076923076923,21.97846153846154,8.532307692307693,0,2003,12
2004-01-01,,2.3463250792070345,0,18.840769230769233,0.62,1.6424275554449241,20.0,17.177758258046673,35.207084413246626,13.662724805615607,1.0,1.4547215491083614,1.6424275554449241,1.6424275554449241,0.0,12.020297250170684,18.357572444555075,18.357572444555075,1.5404100774545697,100.0,2,9.561538461538463,15.360000000000001,21.156923076923075,18.840769230769233,0,2004,1
2004-01-02,,2.3533944481516413,0,18.503076923076925,0.64,1.6473761137061487,20.0,16.860649367632,31.68637597192197,14.296452325054046,1.0,1.5061724468170505,1.6473761137061487,1.647376113706149,0.0,12.649076211347898,18.352623886293852,18.352623886293852,1.5936930702578995,99.99999999999999,2,10.884615384615385,15.846153846153847,20.807692307692307,18.503076923076925,0,2004,1
2004-01-03,,2.360463817096248,0,9.381538461538462,0.66,1.6523246719673736,20.0,7.734162347832314,28.51773837472977,14.866807092548642,1.0,1.557906119283524,1.6523246719673736,1.6523246719673736,0.0,13.214482420581268,18.347675328032626,18.347675328032626,1.6472019039984975,100.0,2,11.153846153846153,16.134615384615383,21.115384615384617,9.381538461538462,0,2004,1
2004-01-04,,2.3675331860408546,0,7.731538461538462,0.68,1.6572732302285982,20.0,6.079213789571089,25.665964537256787,15.380126383293778,1.0,1.6099225665077812,1.6099225665077812,1.6099225665077812,0.0,13.770203816785997,18.39007743349222,18.39007743349222,1.7009366986187113,100.0,2,10.791538461538462,16.182307692307692,21.572307692307692,7.731538461538462,0,2004,1
2004-01-05,,2.374602554985462,0,13.809230769230767,0.7000000000000001,1.662221788489823,20.0,12.199308202722989,23.09936808353111,15.8421137449644,1.0,1.6622217884898236,1.6622217884898236,1.6622217884898236,0.0,14.179891956474577,18.337778211510177,18.337778211510177,1.7548975740608836,100.0,2,10.68923076923077,16.26153846153846,21.833076923076923,13.809230769230767,0,2004,1
2004-01-06,,2.3816719239300688,0,19.431538461538462,0.72,1.6671703467510484,20.0,17.769316673048635,20.789431275177996,16.25790237046796,1.0,1.7148037852296494,1.7148037852296494,1.7148037852296494,0.0,14.54309858523831,18.28519621477035,18.28519621477035,1.8090846502673628,100.0,2,10.692307692307692,16.26923076923077,21.846153846153847,19.431538461538462,0,2004,1
