mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,159.29000000000002,54.13787128111569,105.15212871888433,100.0,0.0,0.0,54.13787128111569,0.0,105.15212871888433
2,207.54994038849088,73.91366405067203,133.63627633781886,100.0,0.0,0.0,73.91366405067203,0.0,133.63627633781886
3,263.6856501700804,123.84550749668674,139.84014267339367,100.0,0.0,0.0,123.84550749668674,0.0,139.84014267339367
4,104.91740648459077,109.23313180433006,-4.315725319739286,95.77607672813913,-4.315725319739286,-4.223923271860869,109.14132975645164,0.09180204787841717,0.0
5,42.094874884582154,75.32604213094379,-33.231167246361636,68.69670667642586,-37.54689256610092,-27.07937005171327,69.17424493629542,6.151797194648367,0.0
6,22.23669597302419,63.11467759843954,-40.87798162541535,45.646249414590294,-78.42487419151627,-23.050457261835568,45.28715323485976,17.827524363579784,0.0
7,12.2604320988392,69.76492536387136,-57.50449326503215,25.68421270269059,-135.92936745654842,-19.962036711899703,32.2224688107389,37.54245655313245,0.0
8,18.875944215877453,85.40670856831511,-66.53076435243766,13.204647723678336,-202.4601318089861,-12.479564979012254,31.355509194889706,54.051199373425405,0.0
9,39.79446011049121,116.51368768659076,-76.71922757609954,6.131114793974492,-279.1793593850856,-7.073532929703845,46.86799304019505,69.6456946463957,0.0
10,92.80815152352878,162.4238319250897,-69.61568040156092,3.05634509327688,-348.7950397866465,-3.074769700697612,95.8829212242264,66.54091070086331,0.0
11,238.78111756222106,139.22925451640572,99.55186304581534,100.0,0.0,96.94365490672313,139.22925451640572,0.0,2.6082081390922127
12,117.41375889650413,67.736046667182,49.67771222932214,100.0,0.0,0.0,67.736046667182,0.0,49.67771222932214
