,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
2000-12-21,,3.8184594116059336,0,6.676875,0.4,0.8923381664353229,6.676875,0,0,0,0,0,0.8923381664353229,2.6729215881241535,2.6729215881241535,0,5.784536833564677,5.784536833564677,0,33.384375000000006,1,18.3125,23.0,27.6875,6.676875,0,2000,12
2000-12-22,,3.7923103044501216,0,7.361250000000001,0.4181818181818182,1.7448516004161223,13.145786833564678,0,65.72893416782338,1.3145786833564679,1.0,1.5858752182245963,1.7448516004161223,2.654617213115085,0.0,0,11.400935233148555,11.400935233148555,1.5365043622992123,65.7289341678234,1,17.75,21.78125,25.8125,7.361250000000001,0,2000,12
2000-12-23,,3.7661611972943105,0,8.14125,0.4363636363636364,2.5759656907397686,19.542185233148555,0,91.13803274896043,3.1373393383356767,1.0,1.643415795182972,2.5759656907397686,2.6363128381060172,0.0,0.5613736475959081,16.966219542408787,16.966219542408787,1.5935966144230356,97.71092616574279,1,17.375,21.5,25.625,8.14125,0,2000,12
2000-12-24,,3.7400120901384986,0,3.286875,0.4545454545454546,2.618008463096949,20.0,0.2530945424087889,84.31330330832161,4.823605404502109,1.0,1.7000054955174995,2.618008463096949,2.618008463096949,0.0,2.20559694140516,17.38199153690305,17.38199153690305,1.649891941720267,99.99999999999999,1,17.4,22.0125,26.625,3.286875,0,2000,12
2000-12-25,,3.713862982982687,0,4.563750000000001,0.4727272727272727,2.5997040880878806,20.0,1.94574153690305,75.88197297748945,6.341244864051898,1.0,1.7556443192281792,2.5997040880878806,2.5997040880878806,0.0,3.7415407759640176,17.40029591191212,17.40029591191212,1.705391836065394,100.00000000000001,1,17.375,21.90625,26.4375,4.563750000000001,0,2000,12
2000-12-26,,3.687713875826875,0,2.536875,0.4909090909090909,2.5732903635806594,20.0,0,68.2937756797405,7.707120377646708,0.9918479166005884,1.8103322663150114,2.5732903635806594,2.581399713078812,0.06282908808788079,5.0710009259781685,17.36388054833146,17.36388054833146,1.756965686409956,99.6858545595606,1,17.84375,22.265625,26.6875,2.536875,0,2000,12
2000-12-27,,3.661564768671064,0,6.481875,0.509090909090909,2.5630953380697448,20.0,3.845755548331457,61.46439811176646,8.936408339882037,1.0,1.864069336777996,2.5630953380697448,2.5630953380697448,0.0,6.373313001812292,17.436904661930257,17.436904661930257,1.8140112933972685,99.99999999999999,1,17.6875,22.05,26.4125,6.481875,0,2000,12
2000-12-28,,3.635415661515252,0,5.2125,0.5272727272727272,2.5447909630606764,20.0,2.649404661930255,55.317958300589815,10.042767505893833,1.0,1.9168555306171327,2.5447909630606764,2.5447909630606764,0.0,7.497976542833157,17.455209036939323,17.455209036939323,1.8671338401329798,100.0,1,17.5,21.96875,26.4375,5.2125,0,2000,12
2000-12-29,,3.60926655435944,0,2.720625,0.5454545454545454,2.5264865880516076,20.0,0.17583403693932098,49.78616247053084,11.03849075530445,1.0,1.9686908478324217,2.5264865880516076,2.5264865880516076,0.0,8.512004167252842,17.473513411948392,17.473513411948392,1.9194669214145228,100.0,1,17.78125,22.6375,27.49375,2.720625,0,2000,12
2000-12-30,,3.583117447203628,0,4.74,0.5636363636363636,2.5081822130425393,20.0,2.213513411948391,44.80754622347776,11.934641679774005,1.0,2.019575288423863,2.5081822130425393,2.5081822130425393,0.0,9.426459466731465,17.491817786957462,17.491817786957462,1.9710120291163773,100.0,1,18.5,23.1625,27.825,4.74,0,2000,12
