mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,208.73400000000004,98.96544589829014,109.7685541017099,100.0,0.0,25.792690449478172,98.96544589829014,0.0,83.97586365223172
2,117.704368557716,105.66187619704004,12.04249236067595,100.0,0.0,0.0,105.66187619704004,0.0,12.04249236067595
3,130.634316581349,113.5802610516862,17.054055529662804,100.0,0.0,0.0,113.5802610516862,0.0,17.054055529662804
4,69.53690307045962,92.41021954447544,-22.873316474015823,79.55407835176256,-22.873316474015823,-20.445921648237444,89.98282471869706,2.4273948257783786,0.0
5,70.37393787338797,62.45332689119668,7.920610982191292,87.47468933395385,-13.382069922445472,7.920610982191292,62.45332689119668,0.0,0.0
6,84.00300529558602,50.74699805382025,33.25600724176577,100.0,0.0,12.525310666046153,50.74699805382025,0.0,20.73069657571962
7,42.502321537990824,57.89595755442135,-15.393636016430527,85.73265793980453,-15.393636016430527,-14.267342060195475,56.7696635981863,1.1262939562350525,0.0
8,32.75976447483779,73.73129939762323,-40.971534922785445,56.91269782449627,-56.36517093921597,-28.819960115308255,61.57972459014604,12.15157480747719,0.0
9,64.22243317668732,86.53855768806453,-22.31612451137721,45.529352665229766,-78.68129545059318,-11.383345159266504,75.60577833595383,10.9327793521107,0.0
10,107.91994384264356,109.44313389314668,-1.5231900505031177,44.84110903126356,-80.2044855010963,-0.6882436339662092,108.60818747660977,0.8349464165369085,0.0
11,120.29787838270735,114.9331096500808,5.364768732626558,50.205877763890115,-68.90380792144654,5.364768732626558,114.9331096500808,0.0,0.0
12,105.33213798706493,81.33070620043321,24.001431786631713,74.20730955052183,-29.830752920413378,24.001431786631713,81.33070620043321,0.0,0.0
