mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,307.0383833333333,109.70367303178853,197.33471030154476,100.0,0.0,0.0,109.70367303178853,0.0,197.33471030154476
2,240.2082421693569,106.43060815826857,133.77763401108834,100.0,0.0,0.0,106.43060815826857,0.0,133.77763401108834
3,209.344614864725,105.66729107286088,103.67732379186413,100.0,0.0,0.0,105.66729107286088,0.0,103.67732379186413
4,84.78386106383098,83.58952822169988,1.1943328421311037,100.0,0.0,0.0,83.58952822169988,0.0,1.1943328421311037
5,77.03013617533631,58.53591221006582,18.494223965270493,100.0,0.0,0.0,58.53591221006582,0.0,18.494223965270493
6,68.25529241173396,47.681042434760556,20.574249976973405,100.0,0.0,0.0,47.681042434760556,0.0,20.574249976973405
7,63.52599477263897,48.892477142532066,14.633517630106901,100.0,0.0,0.0,48.892477142532066,0.0,14.633517630106901
8,43.29041604312016,60.14208662719358,-16.851670584073418,84.49171482497216,-16.851670584073418,-15.508285175027837,58.798701218148,1.343385409045581,0.0
9,101.89038111131008,71.09590613515536,30.794474976154717,100.0,0.0,15.508285175027837,71.09590613515536,0.0,15.28618980112688
10,146.81069023519066,91.52694294048385,55.283747294706814,100.0,0.0,0.0,91.52694294048385,0.0,55.283747294706814
11,178.91015921988523,98.16305304760661,80.74710617227862,100.0,0.0,0.0,98.16305304760661,0.0,80.74710617227862
12,128.7355562909873,76.00855398244863,52.72700230853866,100.0,0.0,0.0,76.00855398244863,0.0,52.72700230853866
