mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,264.4069230769231,119.91499911019673,144.49192396672635,100.0,0.0,0.0,119.91499911019673,0.0,144.49192396672635
2,205.10738316112165,115.69610792866487,89.41127523245677,100.0,0.0,0.0,115.69610792866487,0.0,89.41127523245677
3,173.97407555612892,117.56210891615115,56.41196663997778,100.0,0.0,0.0,117.56210891615115,0.0,56.41196663997778
4,68.30884693491436,92.57007639896254,-24.261229464048185,78.45756389924426,-24.261229464048185,-21.542436100755737,89.8512830356701,2.7187933632924484,0.0
5,65.29185241563174,61.87004573273991,3.4218066828918268,81.87937058213609,-19.992311230153792,3.4218066828918268,61.87004573273991,0.0,0.0
6,52.36976186459942,49.53913501933489,2.8306268452645256,84.70999742740062,-16.59365579141209,2.8306268452645327,49.53913501933489,0.0,0.0
7,41.31002562201825,51.77689653738621,-10.466870915367956,76.29175856718501,-27.060526706780045,-8.41823886021561,49.72826448223386,2.0486320551523463,0.0
8,23.794804220871015,66.50772880696367,-42.712924586092655,49.77115866848859,-69.77345129287269,-26.520599898696425,50.31540411956744,16.19232468739623,0.0
9,65.63610544617272,82.89084430778657,-17.254738861613845,41.88334628038398,-87.02819015448654,-7.8878123881046065,73.52391783427733,9.366926473509238,0.0
10,117.82795895714662,108.39099331991079,9.43696563723583,51.32031191761981,-66.70835683631827,9.43696563723583,108.39099331991079,0.0,0.0
11,165.81640446878956,114.5489702090444,51.26743425974516,100.0,0.0,48.67968808238019,114.5489702090444,0.0,2.58774617736497
12,108.65258330586646,84.92297563142557,23.729607674440885,100.0,0.0,0.0,84.92297563142557,0.0,23.729607674440885
