mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,262.99260869565217,106.23051958065881,156.76208911499336,100.0,0.0,0.0,106.23051958065881,0.0,156.76208911499336
2,180.07845393407308,102.4491585338173,77.62929540025578,100.0,0.0,0.0,102.4491585338173,0.0,77.62929540025578
3,140.6310293231427,103.99840909639161,36.6326202267511,100.0,0.0,0.0,103.99840909639161,0.0,36.6326202267511
4,75.35789105535656,82.68405351239318,-7.326162457036617,92.93576554196382,-7.326162457036617,-7.064234458036182,82.42212551339274,0.2619279990004344,0.0
5,74.04414193709609,57.46799097042949,16.576150966666596,100.0,0.0,7.064234458036182,57.46799097042949,0.0,9.511916508630414
6,74.36965997432458,47.006170232558844,27.363489741765733,100.0,0.0,0.0,47.006170232558844,0.0,27.363489741765733
7,55.14069020881741,49.61390246764962,5.526787741167787,100.0,0.0,0.0,49.61390246764962,0.0,5.526787741167787
8,43.586536787914355,61.871677438508215,-18.28514065059386,83.28919088613218,-18.28514065059386,-16.710809113867825,60.29734590178218,1.574331536726035,0.0
9,100.1276885926473,73.46407194756236,26.663616645084943,100.0,0.0,16.710809113867825,73.46407194756236,0.0,9.952807531217118
10,107.75836620640817,95.19704118265358,12.561325023754591,100.0,0.0,0.0,95.19704118265358,0.0,12.561325023754591
11,118.67093250406536,100.28876418831283,18.382168315752537,100.0,0.0,0.0,100.28876418831283,0.0,18.382168315752537
12,97.45007861624681,75.66936470287604,21.780713913370775,100.0,0.0,0.0,75.66936470287604,0.0,21.780713913370775
