mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,280.32230769230773,87.94262710683125,192.37968058547648,100.0,0.0,0.0,87.94262710683125,0.0,192.37968058547648
2,232.66727679232295,87.99933319663631,144.66794359568664,100.0,0.0,0.0,87.99933319663631,0.0,144.66794359568664
3,246.763941409155,90.58018328994942,156.18375811920558,100.0,0.0,0.0,90.58018328994942,0.0,156.18375811920558
4,117.51806585692944,71.03975621884862,46.478309638080816,100.0,0.0,0.0,71.03975621884862,0.0,46.478309638080816
5,52.21437588721836,53.22888425683011,-1.0145083696117538,98.99062040793608,-1.0145083696117538,-1.0093795920639224,53.22375547928228,0.005128777547831476,0.0
6,36.12665020886777,44.904977632677785,-8.778327423810012,90.67138602811072,-9.792835793421766,-8.31923437982536,44.44588458869313,0.45909304398465167,0.0
7,31.053903257145848,47.09315789356357,-16.039254636417724,77.23473427525325,-25.83209042983949,-13.436651752857472,44.49055501000332,2.6026028835602517,0.0
8,28.947646294282524,55.049889411480194,-26.10224311719767,59.49110767353423,-51.934333547037156,-17.743626601719015,46.691272896001536,8.358616515478658,0.0
9,77.60464678463546,66.00583242858711,11.59881435604835,71.08992202958258,-34.12246028319039,11.59881435604835,66.00583242858711,0.0,0.0
10,118.95063914590474,81.64997080340879,37.30066834249595,100.0,0.0,28.91007797041742,81.64997080340879,0.0,8.390590372078535
11,178.14682774804342,85.71728166402885,92.42954608401458,100.0,0.0,0.0,85.71728166402885,0.0,92.42954608401458
12,128.6749427717165,63.62782167723691,65.04712109447959,100.0,0.0,0.0,63.62782167723691,0.0,65.04712109447959
