mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,220.4041176470588,134.51723527465538,85.88688237240342,100.0,0.0,12.230669542006225,134.51723527465538,0.0,73.6562128303972
2,148.5827991243797,127.24650781754896,21.336291306830745,100.0,0.0,0.0,127.24650781754896,0.0,21.336291306830745
3,115.21860990445197,133.36417802973733,-18.145568125285365,83.40552087662898,-18.145568125285365,-16.594479123371016,131.81308902782297,1.551089001914363,0.0
4,84.03219569686519,99.8343043121223,-15.802108615257112,71.2142841643842,-33.94767674054248,-12.191236712244788,96.22343240910998,3.610871903012324,0.0
5,87.45197298237187,62.94267284143538,24.50930014093649,95.72358430532068,-4.3705477918521645,24.50930014093649,62.94267284143538,0.0,0.0
6,65.61494249101642,51.223701363268844,14.391241127747577,100.0,0.0,4.276415694679315,51.223701363268844,0.0,10.114825433068262
7,61.36519761909954,53.84486066377727,7.520336955322271,100.0,0.0,0.0,53.84486066377727,0.0,7.520336955322271
8,39.53426848439875,71.69126414997507,-32.15699566557632,72.50099089846971,-32.15699566557632,-27.49900910153029,67.03327758592904,4.657986564046027,0.0
9,96.07469789412906,88.47831615153102,7.596381742598041,80.09737264106775,-22.19271334371632,7.596381742598041,88.47831615153102,0.0,0.0
10,123.10992130471185,121.466422581475,1.6434987232368456,81.7408713643046,-20.16160477142042,1.6434987232368456,121.466422581475,0.0,0.0
11,164.5807041567395,131.0713552135078,33.509348943231714,100.0,0.0,18.259128635695404,131.0713552135078,0.0,15.25022030753631
12,83.4657117431395,96.51151752142295,-13.045805778283452,87.76933045799377,-13.045805778283452,-12.230669542006225,95.69638128514572,0.8151362362772261,0.0
