,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
2004-12-21,,4.024214769105358,0,14.837500000000004,0.4,2.0898250322810266,14.837500000000004,0,0,0,0,0,2.0898250322810266,2.81695033837375,2.81695033837375,0,12.747674967718977,12.747674967718977,0,74.18750000000001,1,18.011666666666667,23.111666666666668,28.211666666666662,14.837500000000004,0,2004,12
2004-12-22,,3.982039614983247,0,11.847500000000002,0.4181818181818182,2.7874277304882726,20.0,4.595174967718979,100.0,2.0,1.0,1.6652165662657215,2.7874277304882726,2.7874277304882726,0.0,0,17.21257226951173,17.21257226951173,1.604379853983024,100.0,1,18.121666666666666,22.866666666666664,27.611666666666668,11.847500000000002,0,2004,12
2004-12-23,,3.939864460861137,0,4.935,0.4363636363636364,2.7579051226027955,20.0,2.147572269511727,90.0,3.8,1.0,1.7192135829212234,2.7579051226027955,2.7579051226027955,0.0,1.0420948773972043,17.242094877397204,17.242094877397204,1.6583370597826592,100.0,1,18.359166666666667,23.462499999999995,28.564166666666665,4.935,0,2004,12
2004-12-24,,3.8976893067390264,0,4.14,0.4545454545454546,2.7283825147173184,20.0,1.3820948773972042,81.0,5.42,1.0,1.7716769576086484,2.7283825147173184,2.7283825147173184,0.0,2.6916174852826815,17.271617485282682,17.271617485282682,1.7110100697066688,100.0,1,18.9325,24.3125,29.691666666666666,4.14,0,2004,12
2004-12-25,,3.855514152616916,0,11.211666666666666,0.4727272727272727,2.698859906831841,20.0,8.483284151949348,72.9,6.878,1.0,1.8226066903279965,2.698859906831841,2.698859906831841,0.0,4.17914009316816,17.301140093168158,17.301140093168158,1.762402764650236,100.00000000000001,1,19.065,23.9475,28.830000000000002,11.211666666666666,0,2004,12
2004-12-26,,3.8133389984948054,0,11.680833333333334,0.4909090909090909,2.6693372989463637,20.0,8.98197342650149,65.61,8.1902,1.0,1.872002781079268,2.6693372989463637,2.6693372989463637,0.0,5.5208627010536375,17.330662701053637,17.330662701053637,1.8125190255085466,100.0,1,18.522499999999997,23.168333333333333,27.814166666666665,11.680833333333334,0,2004,12
2004-12-27,,3.7711638443726954,0,12.468333333333332,0.509090909090909,2.6398146910608866,20.0,9.798996034386967,59.049,9.37118,1.0,1.919865229862463,2.6398146910608866,2.6398146910608866,0.0,6.7313653089391146,17.360185308939112,17.360185308939112,1.8613627331767797,99.99999999999999,1,18.080000000000002,23.229166666666668,28.37833333333333,12.468333333333332,0,2004,12
2004-12-28,,3.728988690250585,0,8.887500000000001,0.5272727272727272,2.610292083175409,20.0,6.247685308939111,53.144099999999995,10.434062,1.0,1.966194036677581,2.610292083175409,2.610292083175409,0.0,7.823769916824592,17.38970791682459,17.38970791682459,1.908937768550118,100.0,1,17.815,22.361666666666668,26.90833333333333,8.887500000000001,0,2004,12
2004-12-29,,3.6868135361284744,0,4.29,0.5454545454545454,2.580769475289932,20.0,1.67970791682459,47.82968999999999,11.390655800000001,1.0,2.0109892015246222,2.580769475289932,2.580769475289932,0.0,8.80988632471007,17.419230524710066,17.419230524710066,1.9552480125237437,99.99999999999999,1,18.1675,23.060833333333335,27.953333333333333,4.29,0,2004,12
2004-12-30,,3.644638382006364,0,8.211666666666666,0.5636363636363636,2.5512468674044544,20.0,5.630897191376732,43.046721,12.25159022,1.0,2.054250724403587,2.5512468674044544,2.5512468674044544,0.0,9.700343352595546,17.448753132595545,17.448753132595545,2.0002973459928413,100.0,1,18.93166666666667,23.41,27.888333333333332,8.211666666666666,0,2004,12
2004-12-31,,3.602463227884254,0,9.37,0.6,2.5217242595189777,20.0,6.818753132595546,38.7420489,13.026431198000001,1.0,2.1614779367305523,2.5217242595189777,2.5217242595189777,0.0,10.504706938481023,17.478275740481024,17.478275740481024,2.107967451410484,100.0,2,18.235,22.736666666666668,27.236666666666665,9.37,0,2004,12
2005-01-01,,3.5602880737621434,0,12.47916666666667,0.62,2.4922016516335,20.0,9.957442407147695,34.86784400999999,13.7237880782,1.0,2.207378605732529,2.4922016516335,2.4922016516335,0.0,11.2315864265665,17.5077983483665,17.5077983483665,2.1561830984981123,100.0,2,18.623333333333335,23.363333333333333,28.103333333333335,12.47916666666667,0,2005,1
2005-01-02,,3.5634480343576804,0,9.540833333333333,0.64,2.494413624050376,20.0,7.048631681699831,31.381059608999998,14.35140927038,1.0,2.2806067419889153,2.494413624050376,2.494413624050376,0.0,11.856995646329624,17.505586375949623,17.505586375949623,2.227441191629906,100.0,2,18.541666666666668,23.110833333333332,27.679166666666664,9.540833333333333,0,2005,1
2005-01-03,,3.5666079949532175,0,11.553333333333333,0.66,2.496625596467252,20.0,9.058919709282954,28.242953648100002,14.916268343341999,1.0,2.3539612766691236,2.496625596467252,2.496625596467252,0.0,12.419642746874747,17.50337440353275,17.50337440353275,2.2988060358519524,100.0,2,18.458333333333332,23.083333333333332,27.708333333333332,11.553333333333333,0,2005,1
2005-01-04,,3.569767955548754,0,10.387500000000001,0.68,2.498837568884128,20.0,7.890874403532749,25.418658283290007,15.424641509007799,1.0,2.4274422097731527,2.498837568884128,2.498837568884128,0.0,12.925803940123672,17.501162431115873,17.501162431115873,2.3702776551290996,100.0,2,18.416666666666668,23.291666666666668,28.166666666666668,10.387500000000001,0,2005,1
2005-01-05,,3.572927916144291,0,9.8775,0.7000000000000001,2.5010495413010037,20.0,7.37866243111587,22.876792454961006,15.882177358107018,1.0,2.501049541301004,2.5010495413010037,2.5010495413010037,0.0,13.381127816806014,17.498950458698996,17.498950458698996,2.4418560734261847,100.0,2,18.166666666666668,23.125,28.083333333333332,9.8775,0,2005,1
2005-01-06,,3.576087876739828,0,5.558333333333333,0.72,2.5032615137178795,20.0,3.0572837920323295,20.58911320946491,16.293959622296317,1.0,2.574783271252676,2.5135413147080543,2.574783271252676,0.0,13.780418307588263,17.486458685291947,17.486458685291947,2.5135413147080543,97.62147139806349,2,18.166666666666668,22.791666666666668,27.416666666666668,5.558333333333333,0,2005,1
2005-01-07,,3.579247837335365,0,5.427499999999999,0.74,2.5054734861347554,20.0,2.913958685291945,18.530201888518416,16.664563660066683,1.0,2.64864339962817,2.585333402939551,2.64864339962817,0.0,14.079230257127133,17.41466659706045,17.41466659706045,2.585333402939551,97.60971987782476,2,17.944166666666664,22.5,27.054999999999996,5.427499999999999,0,2005,1
2005-01-08,,3.5824077979309026,0,9.060833333333333,0.76,2.5076854585516317,20.0,6.475499930393781,16.677181699666583,16.998107294060016,1.0,2.722629926427486,2.6572323620855136,2.722629926427486,0.0,14.340874931974502,17.342767637914488,17.342767637914488,2.6572323620855136,97.59800023840245,2,18.153333333333332,23.06833333333333,27.982499999999998,9.060833333333333,0,2005,1
2005-01-09,,3.5855677585264387,0,15.225833333333334,0.78,2.509897430968507,20.0,12.568600971247818,15.009463529699918,17.298296564654017,1.0,2.796742851650622,2.7292382161107875,2.796742851650622,0.0,14.56905834854323,17.270761783889213,17.270761783889213,2.7292382161107875,97.58631239550704,2,18.028333333333332,23.125,28.22083333333333,15.225833333333334,0,2005,1
2005-01-10,,3.5887277191219757,0,10.840000000000002,0.8,2.512109403385383,20.0,8.110761783889217,13.508517176729919,17.568466908188615,1.0,2.8709821752975806,2.8013509889802144,2.8709821752975806,0.0,14.7671159192084,17.198649011019786,17.198649011019786,2.8013509889802144,97.57465626514562,2,18.155833333333334,22.646666666666665,27.136666666666667,10.840000000000002,0,2005,1
2005-01-11,,3.591887679717513,0,11.545000000000002,0.8200000000000001,2.514321375802259,20.0,8.743649011019787,12.157665459056926,17.811620217369754,1.0,2.945347897368361,2.873570704658636,2.945347897368361,0.0,14.938049512711117,17.126429295341364,17.126429295341364,2.873570704658636,97.56303176362094,2,18.5,23.0,27.5,11.545000000000002,0,2005,1
2005-01-12,,3.6192387900399376,0,16.831666666666667,0.8400000000000001,2.533467153027956,20.0,13.95809596200803,10.941898913151231,18.03045819563278,1.0,3.040160583633548,2.9630537507882195,3.040160583633548,0.0,15.06740444484456,17.03694624921178,17.03694624921178,2.9630537507882195,97.46372499990866,2,18.333333333333332,23.145833333333332,27.958333333333332,16.831666666666667,0,2005,1
2005-01-13,,3.646589900362361,0,5.904166666666668,0.86,2.5526129302536527,20.0,2.941112915878449,9.847709021836106,18.227412376069502,1.0,3.1360673143116307,3.0534861479226443,3.1360673143116307,0.0,15.173926228146858,16.946513852077356,16.946513852077356,3.0534861479226443,97.36672851337973,2,18.655,23.186666666666667,27.718333333333334,5.904166666666668,0,2005,1
2005-01-14,,3.6739410106847856,0,11.649166666666666,0.88,2.5717587074793498,20.0,8.595680518744022,8.86293811965249,18.40467113846255,1.0,3.2330680894026114,3.144869691461676,3.2330680894026114,0.0,15.259801447000875,16.855130308538325,16.855130308538325,3.144869691461676,97.27199070659746,2,18.425833333333333,22.969166666666666,27.5125,11.649166666666666,0,2005,1
2005-01-15,,3.70129212100721,0,11.5775,0.9,2.590904484705047,20.0,8.432630308538325,7.976644307687249,18.564204024616295,1.0,3.331162908906489,3.2372061768050817,3.331162908906489,0.0,15.326997847811214,16.76279382319492,16.76279382319492,3.2372061768050817,97.17946150726533,2,18.184166666666666,22.676666666666666,27.168333333333333,11.5775,0,2005,1
2005-01-16,,3.7286432313296345,0,3.5516666666666663,0.92,2.610050261930744,20.0,0.3144604898615846,7.178979876918525,18.707783622154665,1.0,3.430351772823264,3.3304973993526237,3.430351772823264,0.0,15.377286222802041,16.669502600647377,16.669502600647377,3.3304973993526237,97.08909231228908,2,18.125,23.020833333333332,27.916666666666668,3.5516666666666663,0,2005,1
2005-01-17,,3.755994341652058,0,11.315833333333336,0.94,2.6291960391564406,20.0,7.985335933980714,6.461081889226676,18.837005259939197,1.0,3.5306346811529346,3.42474515450407,3.5306346811529346,0.0,15.412260105435127,16.57525484549593,16.57525484549593,3.42474515450407,97.00083593428346,2,18.024166666666666,22.959999999999997,27.895833333333332,11.315833333333336,0,2005,1
2005-01-18,,3.7833454519744825,0,5.798333333333335,0.96,2.6483418163821377,20.0,2.373588178829266,5.814973700304016,18.953304733945277,1.0,3.632011633895503,3.51995123765919,3.632011633895503,0.0,15.433353496286088,16.48004876234081,16.48004876234081,3.51995123765919,96.91464655039877,2,18.270833333333332,23.34454545454545,28.666363636363634,5.798333333333335,0,2005,1
2005-01-19,,3.810696562296907,0,3.6491666666666664,0.98,2.667487593607835,20.0,0.12921542900747696,5.233476330273614,19.05797426055075,1.0,3.7344826310509687,3.616117444217742,3.7344826310509687,0.0,15.441856816333008,16.383882555782257,16.383882555782257,3.616117444217742,96.83047965335119,2,18.57,23.655833333333334,28.741666666666664,3.6491666666666664,0,2005,1
2005-01-20,,3.838047672619331,0,2.083333333333333,1.0,2.4807319237042584,20.0,0,4.7101286972462475,19.152176834495677,0.9199681517077652,3.838047672619331,3.6614643943669316,3.838047672619331,1.5327841108844105,13.957928329244336,14.805751494748659,14.805751494748659,3.6614643943669316,95.3991379650611,2,18.5,23.645833333333332,28.791666666666668,2.083333333333333,0,2005,1
2005-01-21,,3.8653987829417553,0,11.609166666666667,1.018181818181818,2.7057791480592286,20.0,6.414918161415326,4.239115827521616,19.236959151046108,1.0,3.935678760813423,3.8045435813204422,3.935678760813423,0.0,15.432415569725666,16.19545641867956,16.19545641867956,3.8045435813204422,96.66804158920029,2,18.096666666666668,23.125,28.153333333333336,11.609166666666667,0,2005,1
2005-01-22,,3.851283597806707,0,6.8125,1.0363636363636364,2.6958985184646944,20.0,3.0079564186795587,3.815204244769461,19.3132632359415,1.0,3.991330274090587,3.859984270042279,3.991330274090587,0.0,15.45327896589922,16.14001572995772,16.14001572995772,3.859984270042279,96.70921735289784,2,17.670833333333334,22.8175,27.964166666666667,6.8125,0,2005,1
2005-01-23,,3.837168412671658,0,2.8008333333333333,1.0545454545454545,2.5437729707194694,20.0,0,3.433683820292508,19.38193691234735,0.9453537104419008,4.046468507908293,3.876549539997561,4.046468507908293,1.0591509367089458,14.446236435640841,15.064299523293492,15.064299523293492,3.876549539997561,95.80080834489017,2,17.788333333333334,22.745833333333334,27.7025,2.8008333333333333,0,2005,1
2005-01-24,,3.8230532275366094,0,1.5366666666666668,1.0727272727272728,2.221323208046366,20.0,0,3.0903154382632536,19.443743221112616,0.8251862426187018,4.101093462266545,3.854439978426161,4.101093462266545,3.3990338100398425,12.190269432646613,12.746526211533997,12.746526211533997,3.854439978426161,93.98566538144522,2,18.208333333333332,23.1875,28.166666666666668,1.5366666666666668,0,2005,1
2005-01-25,,3.808938042401561,0,2.8149999999999995,1.0909090909090908,2.0745511214729304,20.0,0,2.781283894436921,19.499368899001354,0.7723785927916202,4.155205137165339,3.869826899498597,4.155205137165339,4.438473788466004,11.191068211036754,11.6916993120354,11.6916993120354,3.869826899498597,93.13203011051759,2,18.625,23.666666666666668,28.708333333333332,2.8149999999999995,0,2005,1
2005-01-26,,3.7948228572665124,0,9.636666666666667,1.1090909090909091,2.6563760000865586,20.0,1.3283659787020667,2.503155504993231,19.549432009101217,1.0,4.208803532604677,4.0774502952232625,4.208803532604677,0.0,15.471981713877955,15.922549704776738,15.922549704776738,4.0774502952232625,96.87908365491879,2,18.791666666666668,23.104166666666668,27.416666666666668,9.636666666666667,0,2005,1
2005-01-27,,3.780707672131464,0,10.714999999999998,1.1272727272727272,2.6464953704920244,20.0,6.637549704776738,2.252839954493915,19.594488808191095,1.0,4.261888648584559,4.130744792602297,4.261888648584559,0.0,15.463744015588798,15.869255207397703,15.869255207397703,4.130744792602297,96.92286995752886,2,18.400000000000002,22.905833333333334,27.411666666666665,10.714999999999998,0,2005,1
2005-01-28,,3.766592486996415,0,17.1325,1.1454545454545455,2.6366147408974903,20.0,13.001755207397707,2.027555959044527,19.635039927371984,1.0,4.314460485104984,4.183611355819,4.314460485104984,0.0,15.451428571552984,15.816388644181,15.816388644181,4.183611355819,96.96719602050544,2,18.666666666666668,22.5625,26.458333333333332,17.1325,0,2005,1
2005-01-29,,3.7524773018613664,0,8.663333333333334,1.1636363636363636,2.6267341113029565,20.0,4.479721977514334,1.8248003631400778,19.671535934634786,1.0,4.366519042165954,4.236050419575448,4.366519042165954,0.0,15.435485515059337,15.763949580424551,15.763949580424551,4.236050419575448,97.01206793487866,2,18.041666666666668,22.791666666666668,27.541666666666668,8.663333333333334,0,2005,1
2005-01-30,,3.738362116726318,0,5.56,1.2,2.6168534817084224,20.0,1.32394958042455,1.64232032682607,19.704382341171307,1.0,4.486034540071581,4.354032609628692,4.486034540071581,0.0,15.350349731542615,15.645967390371307,15.645967390371307,4.354032609628692,97.05749188367187,2,17.833333333333332,23.0625,28.291666666666668,5.56,0,2005,1
2005-01-31,,3.7242469315912694,0,2.625,1.2,2.3815957984278073,20.0,0,1.4780882941434648,19.733944107054178,0.9123828161137525,4.469096317909523,4.270043221129299,4.469096317909523,1.729032609628696,13.734868276296183,14.000924169242008,14.000924169242008,4.270043221129299,95.54601014118815,2,18.0,23.5,29.0,2.625,0,2005,1
2005-02-01,,3.710131746456221,0,2.1950000000000003,1.2,2.103115434822583,20.0,0,1.3302794647291094,19.76054969634876,0.8074913962813044,4.452158095747465,4.1870074328339735,4.452158095747465,3.804075830757995,11.769466432756793,12.008916736408036,12.008916736408036,4.1870074328339735,94.04444637384388,2,18.083333333333332,23.958333333333332,29.833333333333332,2.1950000000000003,0,2005,2
2005-02-02,,3.6876959147092974,0,4.9025,1.2,2.1827456843779425,20.0,0,1.197251518256195,19.784494726713884,0.8438886963627316,4.425235097651156,4.188105331632388,4.425235097651156,3.0885832635919677,12.507806131489527,12.723311404775647,12.723311404775647,4.188105331632388,94.64141992942629,2,18.2575,24.104166666666668,29.950833333333332,4.9025,0,2005,2
2005-02-03,,3.665260082962374,0,2.0383333333333336,1.2,1.8936843526111844,20.0,0,1.077526366430579,19.806045254042495,0.7355173536816063,4.398312099554849,4.09236699401859,4.398312099554849,5.238355261891021,10.475322998132883,10.66927774409039,10.66927774409039,4.09236699401859,93.0440337426891,2,17.995,23.381666666666664,28.767500000000002,2.0383333333333336,0,2005,2
2005-02-04,,3.6428242512154503,0,5.718333333333334,1.2,2.089401546831413,20.0,0,0.9697737297875264,19.825440728638245,0.8177902336688984,4.37138910145854,4.127150856019634,4.37138910145854,3.6123889225762795,12.085900950042332,12.26046022140409,12.26046022140409,4.127150856019634,94.41280014727094,3,18.350833333333334,23.51,28.669166666666666,5.718333333333334,0,2005,2
2005-02-05,,3.6203884194685267,0,4.093333333333333,1.2,2.0722479679982637,20.0,0,0.8727963568087738,19.84289665577442,0.8162462613944265,4.344466103362232,4.104055184702986,4.344466103362232,3.6462064452625818,12.092635025808853,12.249738370034436,12.249738370034436,4.104055184702986,94.46627242704945,3,17.916666666666668,23.708333333333332,29.5,4.093333333333333,0,2005,2
2005-02-06,,3.597952587721603,0,1.4974999999999998,1.2,1.731166915362189,20.0,0,0.7855167211278946,19.85860699019698,0.6851359396430884,4.317543105265924,3.9902752556231325,4.317543105265924,6.252761629965567,9.61557010460828,9.756963114411304,9.756963114411304,3.9902752556231325,92.42004441730677,3,18.0,23.854166666666668,29.708333333333332,1.4974999999999998,0,2005,2
2005-02-07,,3.57551675597468,0,10.9225,1.2,2.502861729182276,20.0,0.6794631144113055,0.7069650490151069,19.87274629117728,1.0,4.290620107169616,4.188657756752863,4.290620107169616,0.0,15.684088534424415,15.811342243247136,15.811342243247136,4.188657756752863,97.62359873701301,3,17.916666666666668,23.416666666666668,28.916666666666668,10.9225,0,2005,2
2005-02-08,,3.553080924227756,0,13.68166666666667,1.2,2.4871566469594293,20.0,9.493008909913804,0.6362685441136051,19.88547166205955,1.0,4.263697109073307,4.165973193649981,4.263697109073307,0.0,15.71949846840957,15.83402680635002,15.83402680635002,4.165973193649981,97.70800052341038,3,18.333333333333332,23.5625,28.791666666666668,13.68166666666667,0,2005,2
