mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,122.65666666666665,102.32664648604879,20.330020180617865,21.870068446038324,-152.00512216272054,20.330020180617865,102.32664648604879,0.0,0
2,87.5884988024675,107.64040757053866,-20.051908768071158,17.896405393594588,-172.0570309307917,-3.9736630524437366,91.56216185491124,16.078245715627418,0
3,157.9229554160273,122.99187770442917,34.93107771159812,52.82748310519271,-63.81386173400399,34.93107771159812,122.99187770442917,0.0,0
4,55.18351346173232,95.8035497890302,-40.62003632729788,37.65319073580364,-97.67524880341368,-18.868137692575083,74.0516511543074,21.751898634722806,0
5,40.88828128198021,66.19438562695353,-25.30610434497332,29.234708612599185,-122.981353148387,-8.418482123204456,49.30676340518467,16.887622221768865,0
6,35.021665921456645,55.04769556577965,-20.026029644323003,23.929125521425682,-143.00738279271002,-5.305583091173503,40.32724901263015,14.7204465531495,0
7,18.60646151350429,63.420995568200766,-44.81453405469648,15.286208513060432,-187.8219168474065,-8.64291700836525,27.249378521869538,36.17161704633123,0
8,16.21180207760337,80.28466506833178,-64.07286299072841,8.054431103316759,-251.89477983813492,-7.231777409743673,23.443579487347044,56.84108558098473,0
9,60.37905794991898,102.1232479641259,-41.744190014206914,5.305693490514199,-293.63896985234186,-2.74873761280256,63.12779556272154,38.99545240140436,0
10,38.44968213883854,126.41547473063014,-87.9657925917916,2.2014639294512897,-381.6047624441335,-3.104229561062909,41.55391169990145,84.86156303072869,0
11,109.80465127496097,131.01515023769494,-21.210498962733965,1.7807196349866259,-402.8152614068674,-0.42074429446466377,110.22539556942564,20.789754668269296,0
12,70.74966995392101,85.27005143420965,-14.520381480288634,1.540048265420461,-417.33564288715604,-0.24067136956616486,70.99034132348717,14.279710110722476,0
