mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,154.94599999999994,81.56508230485646,73.38091769514348,100.0,0.0,38.082105846767405,81.56508230485646,0.0,35.298811848376076
2,143.71679868579844,95.25000789025222,48.46679079554622,100.0,0.0,0.0,95.25000789025222,0.0,48.46679079554622
3,194.82074015294194,127.94173398593286,66.87900616700908,100.0,0.0,0.0,127.94173398593286,0.0,66.87900616700908
4,83.98602467790123,102.26534634279452,-18.27932166489329,83.29403761325378,-18.27932166489329,-16.705962386746222,100.69198706464745,1.5733592781470662,0.0
5,57.676206735235134,74.17810602928385,-16.50189929404872,70.62314872634107,-34.78122095894201,-12.670888886912707,70.34709562214783,3.83101040713602,0.0
6,38.93430987473888,64.28897913512668,-25.3546692603878,54.80663612505268,-60.13589021932981,-15.816512601288395,54.750822476027274,9.538156659099407,0.0
7,28.333140896974754,62.8876160492543,-34.554475152279544,38.79403634130121,-94.69036537160935,-16.01259978375147,44.34574068072622,18.541875368528075,0.0
8,10.002630509446213,80.49898366943918,-70.49635315999296,19.169165042274255,-165.1867185316023,-19.624871299026953,29.627501808473166,50.871481860966014,0.0
9,56.06213343264998,108.140941251899,-52.078807819249015,11.387484739547471,-217.26552635085133,-7.781680302726784,63.84381373537676,44.29712751652223,0.0
10,86.03921455967503,145.4997709845251,-59.46055642485007,6.283388205955403,-276.7260827757014,-5.104096533592068,91.1433110932671,54.356459891258,0.0
11,178.50236014081415,136.29189248972932,42.21046765108483,48.49385585704023,-72.37330794296636,42.21046765108483,136.29189248972932,0.0,0.0
12,89.71610236882226,76.2920640726299,13.424038296192364,61.917894153232595,-47.936096643816434,13.424038296192364,76.2920640726299,0.0,0.0
