mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,261.4721739130435,132.08641246877048,129.38576144427302,100.0,0.0,0.0,132.08641246877048,0.0,129.38576144427302
2,186.80882645828703,126.3272854197428,60.481541038544236,100.0,0.0,0.0,126.3272854197428,0.0,60.481541038544236
3,163.57651586085848,133.5027035550964,30.07381230576209,100.0,0.0,0.0,133.5027035550964,0.0,30.07381230576209
4,114.90869638060364,101.46136701802394,13.447329362579708,100.0,0.0,0.0,101.46136701802394,0.0,13.447329362579708
5,114.39462823320339,62.105371862779386,52.289256370424006,100.0,0.0,0.0,62.105371862779386,0.0,52.289256370424006
6,83.5674401843116,48.67464397055613,34.89279621375546,100.0,0.0,0.0,48.67464397055613,0.0,34.89279621375546
7,75.43840101343939,51.40867148231743,24.02972953112196,100.0,0.0,0.0,51.40867148231743,0.0,24.02972953112196
8,41.80095640595685,70.83901521263834,-29.03805880668149,74.79788415790082,-29.03805880668149,-25.202115842099175,67.00307224805603,3.8359429645823155,0.0
9,132.9749883572091,87.1992110505937,45.775777306615396,100.0,0.0,25.202115842099175,87.1992110505937,0.0,20.57366146451622
10,165.586195408691,117.05675914235246,48.529436266338536,100.0,0.0,0.0,117.05675914235246,0.0,48.529436266338536
11,173.30274655001494,129.52749023348815,43.77525631652679,100.0,0.0,0.0,129.52749023348815,0.0,43.77525631652679
12,98.1687753458975,95.66668898037068,2.5020863655268215,100.0,0.0,0.0,95.66668898037068,0.0,2.5020863655268215
