mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,187.84999999999997,93.14304892980371,94.70695107019625,100.0,0.0,0.0,93.14304892980371,0.0,94.70695107019625
2,142.18310097218617,96.45672559221218,45.72637537997399,100.0,0.0,0.0,96.45672559221218,0.0,45.72637537997399
3,129.3358754521536,99.3774459883478,29.9584294638058,100.0,0.0,0.0,99.3774459883478,0.0,29.9584294638058
4,57.01210496709626,74.49377409537045,-17.48166912827419,83.96109146634932,-17.48166912827419,-16.038908533650684,73.05101350074695,1.4427605946235076,0.0
5,44.174255557594925,53.19269741492305,-9.018441857328128,76.72050984881837,-26.50011098560232,-7.24058161753095,51.414837175125875,1.777860239797178,0.0
6,64.51506121285084,42.06580187178178,22.44925934106906,99.16976918988743,-0.8336964211466957,22.449259341069066,42.06580187178178,0.0,0.0
7,50.7138071725324,46.0375209950831,4.676286177449299,100.0,0.0,0.8302308101125675,46.0375209950831,0.0,3.8460553673367315
8,23.36503554749379,53.954190654168016,-30.589155106674227,73.64664841299864,-30.589155106674227,-26.353351587001356,49.718387134495146,4.235803519672871,0.0
9,45.904964029214696,70.28311389310473,-24.37814986389003,57.71384751311373,-54.96730497056426,-15.932800899884917,61.83776492909961,8.445348964005113,0.0
10,78.5502543752992,86.05558051230568,-7.505326137006477,53.54079436924525,-62.472631107570734,-4.173053143868479,82.72330751916769,3.332272993137991,0.0
11,147.81161146862354,96.2734863158922,51.53812515273134,100.0,0.0,46.45920563075475,96.2734863158922,0.0,5.078919521976587
12,164.8557826042617,70.78330874473238,94.07247385952931,100.0,0.0,0.0,70.78330874473238,0.0,94.07247385952931
