mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,191.439,93.48107044331061,97.95792955668938,100.0,0.0,0.0,93.48107044331061,0.0,97.95792955668938
2,152.403173064206,99.20766753846947,53.19550552573652,100.0,0.0,0.0,99.20766753846947,0.0,53.19550552573652
3,133.28101561032432,102.77317461163454,30.507840998689773,100.0,0.0,0.0,102.77317461163454,0.0,30.507840998689773
4,74.9766417451792,81.28964371126875,-6.313001966089558,93.88214005132124,-6.313001966089558,-6.117859948678756,81.09450169385795,0.19514201741080228,0.0
5,79.12958707238677,55.96562408013638,23.16396299225039,100.0,0.0,6.117859948678756,55.96562408013638,0.0,17.046103043571634
6,109.41578381920905,42.53745888680492,66.87832493240413,100.0,0.0,0.0,42.53745888680492,0.0,66.87832493240413
7,113.48309844684223,47.85862410751683,65.6244743393254,100.0,0.0,0.0,47.85862410751683,0.0,65.6244743393254
8,50.81247046152961,58.345339404667605,-7.5328689431379985,92.74385969592667,-7.5328689431379985,-7.256140304073327,58.068610765602934,0.2767286390646717,0.0
9,118.27590060772151,69.51084962936375,48.76505097835776,100.0,0.0,7.256140304073327,69.51084962936375,0.0,41.50891067428444
10,145.06865635379197,88.74578429215687,56.322872061635096,100.0,0.0,0.0,88.74578429215687,0.0,56.322872061635096
11,109.92991018608781,100.14679094409084,9.783119241996971,100.0,0.0,0.0,100.14679094409084,0.0,9.783119241996971
12,108.1028738529136,72.68580570408956,35.41706814882404,100.0,0.0,0.0,72.68580570408956,0.0,35.41706814882404
