,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
1992-12-21,,4.775226466463198,0,7.194117647058825,0.4,1.2023739346879834,7.194117647058825,0,0,0,0,0,1.2023739346879834,3.342658526524238,3.342658526524238,0,5.991743712370841,5.991743712370841,0,35.970588235294116,1,19.93913043478261,25.061666666666664,30.078260869565216,7.194117647058825,0,1992,12
1992-12-22,,4.725703025725081,0,7.729411764705882,0.4181818181818182,2.2694737084063012,13.721155477076724,0,68.60577738538362,1.3721155477076725,1.0,1.976203083485034,2.2694737084063012,3.3079921180075567,0.0,0,11.451681768670422,11.451681768670422,1.8762302271700622,68.60577738538363,1,20.19130434782609,25.003749999999997,29.730434782608693,7.729411764705882,0,1992,12
1992-12-23,,4.676179584986965,0,5.841176470588236,0.4363636363636364,2.8302578732573234,17.292858239258656,0,79.60371345775492,2.964189816862771,1.0,2.0405147279943123,2.8302578732573234,3.273325709490875,0.0,0.13393194360544758,14.462600366001332,14.462600366001332,1.938614757692443,86.46429119629327,1,20.09565217391304,25.212499999999995,30.200000000000006,5.841176470588236,0,1992,12
1992-12-24,,4.626656144248848,0,2.841176470588235,0.4545454545454546,2.80205188969013,17.303776836589567,0,71.69793509863398,4.39814851883545,1.0,2.103025520113113,2.80205188969013,3.2386593009741933,0.0,1.59609662914532,14.501724946899436,14.501724946899436,1.999444655689319,86.51888418294783,1,20.121739130434786,25.28333333333333,30.330434782608698,2.841176470588235,0,1992,12
1992-12-25,,4.577132703510732,0,6.654117647058823,0.4727272727272727,3.2039928924575123,20.0,1.1558425939582584,78.00925740582275,5.958333666951905,1.0,2.163735459841437,3.2039928924575123,3.2039928924575123,0.0,2.7543407744943926,16.796007107542486,16.796007107542486,2.0587252722250873,100.0,1,20.02608695652174,25.464166666666667,30.765217391304354,6.654117647058823,0,1992,12
1992-12-26,,4.527609262772615,0,1.7094117647058824,0.4909090909090909,2.9324857064117604,20.0,0,70.20833166524048,7.362500300256714,0.7970008737793169,2.222644547179284,2.9324857064117604,3.1693264839408304,1.4945811277516299,2.935433466093324,15.57293316583661,15.57293316583661,2.0427849038752246,92.52709436124185,1,20.490909090909092,25.65666666666667,30.681818181818187,1.7094117647058824,0,1992,12
1992-12-27,,4.478085822034499,0,2.547058823529412,0.509090909090909,2.8400007728035535,20.0,0,63.18749849871642,8.626250270231044,0.782059649124506,2.279752782126654,2.8400007728035535,3.1346600754241494,1.8800080106339792,3.906241486793511,15.279991216562468,15.279991216562468,2.0876768252346745,90.5999599468301,1,20.166666666666668,25.308333333333337,30.45,2.547058823529412,0,1992,12
1992-12-28,,4.428562381296382,0,8.764705882352942,0.5272727272727272,3.0999936669074675,20.0,4.04469709891541,56.86874864884478,9.763625243207938,1.0,2.3350601646835467,3.0999936669074675,3.0999936669074675,0.0,6.663631576300471,16.900006333092534,16.900006333092534,2.227324943709743,100.0,1,20.043478260869563,25.25375,30.40869565217392,8.764705882352942,0,1992,12
1992-12-29,,4.3790389405582655,0,8.994117647058824,0.5454545454545454,3.0653272583907856,20.0,5.894123980151356,51.18187378396031,10.787262718887145,1.0,2.388566694849963,3.0653272583907856,3.0653272583907856,0.0,7.7219354604963595,16.934672741609216,16.934672741609216,2.280461945045071,100.00000000000001,1,19.978260869565215,25.102916666666673,30.17391304347826,8.994117647058824,0,1992,12
1992-12-30,,4.329515499820149,0,6.133529411764705,0.5636363636363636,3.0306608498741037,20.0,3.068202153373921,46.06368640556427,11.708536446998432,1.0,2.440272372625902,3.0306608498741037,3.0306608498741037,0.0,8.677875597124327,16.969339150125897,16.969339150125897,2.3320764202412807,100.0,1,20.3375,25.339583333333334,30.34166666666667,6.133529411764705,0,1992,12
1992-12-31,,4.279992059082032,0,5.649444444444445,0.6,2.995994441357422,20.0,2.618783594570342,41.45731776500784,12.537682802298589,1.0,2.567995235449219,2.995994441357422,2.995994441357422,0.0,9.541688360941166,17.00400555864258,17.00400555864258,2.456616649124114,100.0,2,20.583333333333336,25.054166666666664,29.525000000000006,5.649444444444445,0,1992,12
