,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
2014-12-21,,1.1229602423152374,0,0.8,0.4,0.03144288678482665,0.8,0,0,0,0,0,0.03144288678482665,0.7860721696206662,0.7860721696206662,0,0.7685571132151734,0.7685571132151734,0,4.000000000000001,1,10.1,12.25,14.4,0.8,0,2014,12
2014-12-22,,1.1162707392312736,0,1.6,0.4181818181818182,0.09253828498880674,2.3685571132151733,0,11.842785566075866,0.23685571132151734,1.0,0.4668041273148963,0.23685571132151734,0.4668041273148963,0.0,0.0,2.1317014018936558,2.1317014018936558,0.6432935757949981,50.73984942762501,1,10.05,12.325,14.6,1.6,0,2014,12
2014-12-23,,1.1095812361473096,0,0.9,0.4363636363636364,0.11773716461999428,3.0317014018936557,0,13.974228452860691,0.5163402803787311,1.0,0.4841809030460988,0.4841809030460988,0.4841809030460988,0.0,0.032159377332632355,2.547520498847557,2.547520498847557,0.6690895748488667,100.0,1,10.0,13.0,16.0,0.9,0,2014,12
2014-12-24,,1.102891733063346,0,0.0,0.4545454545454546,0.09833737542959337,3.0317014018936557,0,12.576805607574624,0.7678763925302237,0.36945463129726125,0.5013144241197028,0.2836954894841248,0.5013144241197028,0.48418090304609884,0.0,2.2638250093634325,2.2638250093634325,0.7100923363033724,56.5903305061066,1,10.0,12.5,15.0,0.0,0,2014,12
2014-12-25,,1.0962022299793823,0,0.0,0.4727272727272727,0.08685635082415517,3.0317014018936557,0,11.31912504681716,0.9942588934665668,0.2276896917130323,0.518204690535708,0.2263825009363432,0.518204690535708,0.7678763925302237,0.0,2.0374425084270893,2.0374425084270893,0.6575862727438643,43.685922777409495,1,9.65,12.35,15.05,0.0,0,2014,12
2014-12-26,,1.0895127268954186,0,6.2,0.4909090909090909,0.3141179457500223,8.23744250842709,0,36.215918074802616,1.7185772549626193,1.0,0.5348517022941146,0.5348517022941146,0.5348517022941146,0.0,1.1837255526685047,7.702590806132976,7.702590806132976,0.7453962008843568,100.0,1,9.95,12.675,15.4,6.2,0,2014,12
2014-12-27,,1.0828232238114546,0,0.8,0.509090909090909,0.32223809756062904,8.502590806132977,0,33.92006775585178,2.396978610079655,1.0,0.5512554593949223,0.5512554593949223,0.5512554593949223,0.0,1.8457231506847327,7.9513353467380545,7.9513353467380545,0.7704716113047033,100.0,1,9.7,11.8,13.9,0.8,0,2014,12
2014-12-28,,1.076133720727491,0,8.0,0.5272727272727272,0.6008019450040007,15.951335346738055,0,67.771783683292,3.752414283745495,1.0,0.5674159618381316,0.5674159618381316,0.5674159618381316,0.0,3.184998321907363,15.383919384899924,15.383919384899924,0.7953671186545884,100.0,1,9.85,11.6,13.35,8.0,0,2014,12
2014-12-29,,1.0694442176435273,0,7.1,0.5454545454545454,0.748610952350469,20.0,2.4839193848999237,81.23792858127253,5.3771728553709455,1.0,0.5833332096237421,0.5833332096237421,0.5833332096237421,0.0,4.7938396457472034,19.416666790376258,19.416666790376258,0.8200828205691773,100.0,1,9.5,10.2,10.9,7.1,0,2014,12
2014-12-30,,1.0627547145595635,0,1.62,0.5636363636363636,0.7439283001916944,20.0,1.036666790376259,73.11413572314527,6.83945556983385,1.0,0.5990072027517539,0.5990072027517539,0.5990072027517539,0.0,6.240448367082097,19.400992797248247,19.400992797248247,0.8446188146836365,100.0,1,9.5,10.5,11.5,1.62,0,2014,12
2014-12-31,,1.0560652114755995,0,2.535,0.6,0.7392456480329196,20.0,1.9359927972482467,65.80272215083075,8.155510012850465,1.0,0.6336391268853597,0.6336391268853597,0.6336391268853597,0.0,7.521870885965106,19.36636087311464,19.36636087311464,0.896130673590419,100.0,2,9.5,12.0,14.5,2.535,0,2014,12
2015-01-01,,1.049375708391636,0,1.8,0.62,0.7345629958741451,20.0,1.166360873114641,59.22244993574767,9.33995901156542,1.0,0.6506129392028143,0.6506129392028143,0.6506129392028143,0.0,8.689346072362605,19.349387060797184,19.349387060797184,0.9229238057212635,100.0,2,9.85,12.475,15.1,1.8,0,2015,1
2015-01-02,,1.0384813825414476,0,0.8,0.64,0.7269369677790133,20.0,0.149387060797185,53.3002049421729,10.405963110408877,1.0,0.6646280848265265,0.6646280848265265,0.6646280848265265,0.0,9.74133502558235,19.335371915173475,19.335371915173475,0.9475237372266988,100.0,2,10.15,12.3,14.45,0.8,0,2015,1
2015-01-03,,1.0275870566912593,0,14.3,0.66,0.7193109396838815,20.0,13.63537191517348,47.97018444795562,11.365366799367989,1.0,0.6782074574162311,0.6782074574162311,0.6782074574162311,0.0,10.687159341951757,19.32179254258377,19.32179254258377,0.9718035642912098,100.0,2,9.95,11.875,13.8,14.3,0,2015,1
2015-01-04,,1.016692730841071,0,0.2,0.68,0.694668259986132,20.0,0,43.17316600316006,12.22883011943119,0.9608950772276755,0.6913510569719282,0.6913510569719282,0.6913510569719282,0.4782074574162323,11.05927160504303,18.83044148561184,18.83044148561184,0.980352749971476,100.0,2,9.75,11.5,13.25,0.2,0,2015,1
2015-01-05,,1.0057984049908826,0,0.0,0.7000000000000001,0.6628869804025886,20.0,0,38.85584940284404,13.00594710748807,0.9100750983590579,0.7040588834936179,0.7040588834936179,0.7040588834936179,1.1695585143881608,11.132329709606292,18.12638260211822,18.12638260211822,0.9926992680041803,100.0,2,9.65,11.775,13.9,0.0,0,2015,1
2015-01-06,,0.9949040791406943,0,0.0,0.72,0.6311904196819315,20.0,0,34.97026446255965,13.705352396739263,0.8632930154844071,0.7163309369812999,0.7163309369812999,0.7163309369812999,1.8736173978817785,11.115404061876184,17.41005166513692,17.41005166513692,1.0133181380415568,100.00000000000001,2,9.1,11.95,14.8,0.0,0,2015,1
2015-01-07,,0.9840097532905062,0,8.4,0.74,0.6888068273033543,20.0,5.810051665136918,31.473238016303686,14.334817157065338,1.0,0.7281672174349746,0.7281672174349746,0.7281672174349746,0.0,13.606649939630364,19.271832782565024,19.271832782565024,1.0657275250841303,99.99999999999999,2,8.6,12.025,15.45,8.4,0,2015,1
2015-01-08,,0.973115427440318,0,1.65,0.76,0.6811807992082225,20.0,0.9218327825650228,28.32591421467331,14.901335441358803,1.0,0.7395677248546417,0.7395677248546417,0.7395677248546417,0.0,14.161767716504162,19.26043227514536,19.26043227514536,1.0884111026521084,100.0,2,10.0,12.5,15.0,1.65,0,2015,1
2015-01-09,,0.9622211015901296,0,9.975,0.78,0.6735547711130907,20.0,9.235432275145357,25.493322793205984,15.411201897222924,1.0,0.7505324592403011,0.7505324592403011,0.7505324592403011,0.0,14.660669437982623,19.2494675407597,19.2494675407597,1.1107762848623963,100.0,2,10.5,12.25,14.0,9.975,0,2015,1
2015-01-10,,0.9513267757399413,0,1.56,0.8,0.6659287430179589,20.0,0.8094675407596981,22.94399051388538,15.870081707500631,1.0,0.761061420591953,0.761061420591953,0.761061420591953,0.0,15.109020286908677,19.238938579408046,19.238938579408046,1.1328233565622023,100.0,2,10.5,12.5,14.5,1.56,0,2015,1
2015-01-11,,0.940432449889753,0,16.6,0.8200000000000001,0.6583027149228271,20.0,15.838938579408051,20.649591462496844,16.283073536750567,1.0,0.7711546089095975,0.7711546089095975,0.7711546089095975,0.0,15.51191892784097,19.228845391090402,19.228845391090402,1.154552602598731,100.0,2,10.25,11.7,13.15,16.6,0,2015,1
2015-01-12,,0.9631692227153428,0,8.8,0.8400000000000001,0.6742184559007399,20.0,8.028845391090403,18.584632316247163,16.65476618307551,1.0,0.809062147080888,0.809062147080888,0.809062147080888,0.0,15.84570403599462,19.190937852919113,19.190937852919113,1.1968087781432675,100.0,2,10.2,10.925,11.65,8.8,0,2015,1
2015-01-13,,0.9859059955409327,0,5.9,0.86,0.6901341968786529,20.0,5.090937852919112,16.726169084622455,16.989289564767958,1.0,0.8478791561652022,0.8478791561652022,0.8478791561652022,0.0,16.141410408602756,19.152120843834798,19.152120843834798,1.2397539921867897,99.99999999999999,2,10.55,11.575,12.6,5.9,0,2015,1
2015-01-14,,1.0086427683665224,0,11.5,0.88,0.7060499378565657,20.0,10.652120843834798,15.05355217616021,17.290360608291163,1.0,0.8876056361625397,0.8876056361625397,0.8876056361625397,0.0,16.402754972128623,19.11239436383746,19.11239436383746,1.283389485435311,100.0,2,10.45,12.175,13.9,11.5,0,2015,1
2015-01-15,,1.0313795411921123,0,21.4,0.9,0.7219656788344786,20.0,20.51239436383746,13.548196958544185,17.561324547462046,1.0,0.928241587072901,0.928241587072901,0.928241587072901,0.0,16.633082960389146,19.0717584129271,19.0717584129271,1.327716498594843,100.0,2,10.65,11.55,12.45,21.4,0,2015,1
2015-01-16,,1.054116314017702,0,4.2,0.92,0.7378814198123913,20.0,3.271758412927099,12.193377262689769,17.805192092715842,1.0,0.9697870088962858,0.9697870088962858,0.9697870088962858,0.0,16.835405083819555,19.030212991103713,19.030212991103713,1.372736272371399,100.0,2,10.1,11.35,12.6,4.2,0,2015,1
2015-01-17,,1.076853086843292,0,0.0,0.94,0.7172460260964372,20.0,0,10.97403953642079,18.024672883444257,0.9461966929903599,1.0122419016326945,1.0122419016326945,1.0122419016326945,0.9697870088962866,16.042643972915275,18.01797108947102,18.01797108947102,1.3902632530819463,100.0,2,9.1,10.875,12.65,0.0,0,2015,1
2015-01-18,,1.0995898596688816,0,0.0,0.96,0.693433240562629,20.0,0,9.876635582778714,18.22220559509983,0.8912300215149601,1.0556062652821263,1.0556062652821263,1.0556062652821263,1.9820289105289817,15.184570419288722,16.962364824188892,16.962364824188892,1.4230685118628037,100.0,2,9.0,11.25,13.5,0.0,0,2015,1
2015-01-19,,1.1223266324944714,0,29.7,0.98,0.78562864274613,20.0,26.66236482418889,8.888972024500852,18.399985035589847,1.0,1.099880099844582,1.099880099844582,1.099880099844582,0.0,17.300104935745264,18.900119900155417,18.900119900155417,1.511964564463331,100.0,2,9.9,11.6,13.3,29.7,0,2015,1
2015-01-20,,1.1450634053200612,0,6.3,1.0,0.8015443837240428,20.0,5.200119900155418,8.000074822050767,18.559986532030862,1.0,1.1450634053200612,1.1450634053200612,1.1450634053200612,0.0,17.4149231267108,18.854936594679938,18.854936594679938,1.559767787768106,100.0,2,10.0,12.025,14.05,6.3,0,2015,1
2015-01-21,,1.167800178145651,0,0.0,1.018181818181818,0.7706579409967265,20.0,0,7.200067339845688,18.703987878827775,0.9387797183820766,1.18903290865739,1.18903290865739,1.18903290865739,1.1450634053200623,16.369891564850324,17.66590368602255,17.66590368602255,1.5700845301145794,100.0,2,9.8,11.925,14.05,0.0,0,2015,1
2015-01-22,,1.1637833581540957,0,0.0,1.0363636363636364,0.7195749650791149,20.0,0,6.4800606058611265,18.833589090944997,0.8760673654550708,1.2061027529960628,1.2061027529960628,1.2061027529960628,2.334096313977451,15.293390023971483,16.459800933026486,16.459800933026486,1.5828089729783497,100.0,2,9.05,11.825,14.6,0.0,0,2015,1
2015-01-23,,1.1597665381625402,0,0.6,1.0545454545454545,0.6924885194443371,20.0,0,5.832054545275014,18.950230181850497,0.8448462610343659,1.223026531153224,1.223026531153224,1.223026531153224,2.9401990669735127,14.78700458372376,15.836774401873264,15.836774401873264,1.6088539090200478,100.0,2,9.35,12.075,14.8,0.6,0,2015,1
2015-01-24,,1.155749718170985,0,0.0,1.0727272727272728,0.6406171643095873,20.0,0,5.248849090747516,19.055207163665447,0.7815176942255871,1.239804243128875,1.239804243128875,1.239804243128875,4.163225598126736,13.652177322409836,14.596970158744389,14.596970158744389,1.6479054805912043,100.0,2,9.65,12.1,14.55,0.0,0,2015,1
2015-01-25,,1.1517328981794297,0,1.0,1.0909090909090908,0.6287240275312064,20.0,0,4.723964181672766,19.1496864472989,0.7700730059798622,1.256435888923014,1.256435888923014,1.256435888923014,4.403029841255609,13.490220717120277,14.340534269821376,14.340534269821376,1.6766581917502705,100.0,2,10.15,12.75,14.45,1.0,0,2015,1
2015-01-26,,1.1477160781878744,0,3.8,1.1090909090909091,0.7287063996937244,20.0,0,4.251567763505495,19.234717802569012,0.9033276313557213,1.2729214685356425,1.2729214685356425,1.2729214685356425,1.8594657301786235,16.102330603854746,16.867612801285734,16.867612801285734,1.6839590814447358,100.0,2,9.55,12.5,15.5,3.8,0,2015,1
2015-01-27,,1.1436992581963188,0,23.0,1.1272727272727272,0.8005894807374231,20.0,19.86761280128573,3.82641098715494,19.311246022312112,1.0,1.2892609819667593,1.2892609819667593,1.2892609819667593,0.0,18.021985040345353,18.71073901803324,18.71073901803324,1.7571368603143036,100.0,2,10.05,13.0,15.45,23.0,0,2015,1
2015-01-28,,1.1396824382047634,0,1.0,1.1454545454545455,0.786239408601146,20.0,0,3.4437698884394408,19.3801214200809,0.9850743462490881,1.3054544292163655,1.3054544292163655,1.3054544292163655,0.2892609819667591,17.785406008897777,18.405284588816876,18.405284588816876,1.7698278632008824,100.0,2,9.9,12.25,14.2,1.0,0,2015,1
2015-01-29,,1.135665618213208,0,2.7,1.1636363636363636,0.7949659327492457,20.0,1.1052845888168754,3.0993928995954967,19.44210927807281,1.0,1.3215018102844602,1.3215018102844602,1.3215018102844602,0.0,18.12060746778835,18.67849818971554,18.67849818971554,1.8068487687878696,99.99999999999999,2,10.3,11.75,12.2,2.7,0,2015,1
2015-01-30,,1.131648798221653,0,0.0,1.2,0.7398125010141918,20.0,0,2.7894536096359523,19.49789835026553,0.9322233716401305,1.3579785578659835,1.3579785578659835,1.3579785578659835,1.3215018102844596,16.818417982115086,17.320519631849557,17.320519631849557,1.8163781730666186,100.0,2,10.35,12.75,15.3,0.0,0,2015,1
2015-01-31,,1.1276319782300974,0,0.0,1.2,0.6835910135752513,20.0,0,2.510508248672352,19.548108515238976,0.8629289188740885,1.3531583738761168,1.3531583738761168,1.3531583738761168,2.6794803681504433,15.515469773212416,15.96736125797344,15.96736125797344,1.8017894133775871,100.0,2,8.75,12.25,15.65,0.0,0,2015,1
2015-02-01,,1.123615158238542,0,0.1,1.2,0.6318735731823777,20.0,0,2.25945742380512,19.593297663715077,0.7992865310616175,1.3483381898862505,1.3483381898862505,1.3483381898862505,3.9326387420265583,14.312320731802268,14.719023068087191,14.719023068087191,1.8099048977657937,99.99999999999999,2,7.85,12.25,16.1,0.1,0,2015,2
2015-02-02,,1.1467337906633774,0,0.0,1.2,0.5907580391205263,20.0,0,2.0335116814246135,19.63396789734357,0.731028544025107,1.3760805487960528,1.3760805487960528,1.3760805487960528,5.280976931912809,12.97691041663471,13.342942519291139,13.342942519291139,1.8571501784565052,100.0,2,8.35,12.75,16.45,0.0,0,2015,2
2015-02-03,,1.1698524230882128,0,0.0,1.2,0.5463245773061818,20.0,0,1.8301605132821486,19.670571107609213,0.6615727400952941,1.4038229077058553,1.4038229077058553,1.4038229077058553,6.657057480708861,11.609690719194496,11.939119611585284,11.939119611585284,1.9123713216819156,100.00000000000001,2,9.85,13.25,15.75,0.0,0,2015,2
2015-02-04,,1.1929710555130482,0,0.0,1.2,0.49850584437253,20.0,0,1.6471444619539355,19.70351399684829,0.5908912293662894,1.4315652666156577,1.4315652666156577,1.4315652666156577,8.060880388414715,10.211068341817917,10.507554344969625,10.507554344969625,1.9662437658000798,100.0,3,9.85,12.75,15.55,0.0,0,2015,2
2015-02-05,,1.2160896879378835,0,0.0,1.2,0.4472344969527562,20.0,0,1.482430015758549,19.73316259716346,0.5189597405742321,1.4593076255254602,1.4593076255254602,1.4593076255254602,9.492445655030371,8.781409316607629,9.048246719444165,9.048246719444165,2.0078637842738316,100.0,3,9.5,13.0,16.5,0.0,0,2015,2
2015-02-06,,1.239208320362719,0,1.785,1.2,0.4698627314947069,20.0,0,1.3341870141826995,19.759846337447115,0.5360918741972294,1.487049984435263,1.487049984435263,1.487049984435263,9.166753280555833,9.10604307245602,9.346196735008903,9.346196735008903,2.024498348203045,99.99999999999999,3,10.0,12.75,15.5,1.785,0,2015,2
2015-02-07,,1.2623269527875545,0,0.3,1.2,0.42618289456725655,20.0,0,1.2007683127644242,19.783861703702403,0.4766540819958594,1.5147923433450654,1.5147923433450654,1.5147923433450654,10.353803264991095,7.915266095366243,8.131404391663837,8.131404391663837,2.0492577906316107,100.0,3,9.85,12.5,14.55,0.3,0,2015,2
2015-02-08,,1.2854455852123898,0,0.9,1.2,0.4063282616236224,20.0,0,1.0806914814879853,19.805475533332164,0.44618367835317735,1.5425347022548677,1.5425347022548677,1.5425347022548677,10.968595608336162,7.294345222741134,7.48886968940897,7.48886968940897,2.0630776088512306,100.00000000000001,3,9.7,12.25,15.05,0.9,0,2015,2
2015-02-09,,1.3085642176372252,0,0.1,1.2,0.3475683164755305,20.0,0,0.9726223333391815,19.824927979998947,0.3739634099497148,1.5702770611646701,1.5702770611646701,1.5702770611646701,12.41113031059103,5.843520608243248,6.018592628244299,6.018592628244299,2.0402111285483313,100.0,3,9.15,12.75,15.9,0.1,0,2015,2
2015-02-10,,1.3316828500620606,0,0.0,1.2,0.2805199804590007,20.0,0,0.8753601000052669,19.84243518199905,0.2953784531225505,1.5980194200744726,1.5980194200744726,1.5980194200744726,13.981407371755697,4.2630083901688804,4.420573208169826,4.420573208169826,1.9552365053500422,100.0,3,9.3,13.0,16.35,0.0,0,2015,2
2015-02-11,,1.354801482486896,0,23.0,1.2,0.948361037740827,20.0,7.420573208169827,0.7878240900047473,19.858191663799147,1.0,1.625761778984275,1.625761778984275,1.625761778984275,0.0,18.23242988481487,18.374238221015723,18.374238221015723,2.0604849346557588,100.0,3,9.7,12.5,15.45,23.0,0,2015,2
2015-02-12,,1.562031011535204,0,9.3,1.2,1.0934217080746427,20.0,7.674238221015724,0.7090416810042655,19.87237249741923,1.0,1.8744372138422447,1.8744372138422447,1.8744372138422447,0.0,17.997935283576986,18.125562786157754,18.125562786157754,2.249064630833513,100.0,3,9.4,12.5,14.05,9.3,0,2015,2
2015-02-13,,1.769260540583512,0,0.0,1.2,1.122409505469625,20.0,0,0.6381375129038425,19.885135247677308,0.9057367631401355,2.1231126487002143,2.1231126487002143,2.1231126487002143,1.8744372138422456,15.887585385134848,16.00245013745754,16.00245013745754,2.3708264068101053,100.0,3,10.6,12.75,14.7,0.0,0,2015,2
2015-02-14,,1.97649006963182,0,0.0,1.2,1.1070039325262113,20.0,0,0.57432376161346,19.89662172290958,0.7990839893216867,2.371788083558184,2.371788083558184,2.371788083558184,3.9975498625424617,13.527283776808932,13.630662053899357,13.630662053899357,2.5569296147368217,100.0,3,10.55,13.25,15.7,0.0,0,2015,2
2015-02-15,,2.1837195986801285,0,6.1,1.2,1.508018169771202,20.0,0,0.5168913854521051,19.90695955061862,0.9864701615826472,2.620463518416154,2.620463518416154,2.620463518416154,0.26933794610064865,17.017158086101816,17.110198535483203,17.110198535483203,2.810909710732156,99.99999999999999,3,10.0,13.0,15.85,6.1,0,2015,2
2015-02-16,,2.390949127728436,2.68,40.72,1.2,1.673664389409905,20.0,37.830198535483206,0.4652022469069017,19.916263595556757,1.0,2.8691389532741227,2.8691389532741227,2.8691389532741227,0.0,17.047124642282633,17.130861046725876,17.130861046725876,3.0239965728451312,100.0,3,9.55,12.0,14.2,43.4,0,2015,2
2015-02-17,,2.5981786567767444,0,6.0,1.2,1.818725059743721,20.0,3.130861046725876,0.41868202221621686,19.924637236001082,1.0,3.117814388132093,3.117814388132093,3.117814388132093,0.0,16.80682284786899,16.882185611867907,16.882185611867907,3.2228828476731883,100.0,3,9.55,12.5,15.6,6.0,0,2015,2
