mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,233.28176470588232,128.9092371825589,104.37252752332341,100.0,0.0,65.44077432135498,128.9092371825589,0.0,38.931753201968434
2,174.17623177304932,124.50906025081653,49.66717152223279,100.0,0.0,0.0,124.50906025081653,0.0,49.66717152223279
3,164.95022070301798,129.47133958861934,35.47888111439863,100.0,0.0,0.0,129.47133958861934,0.0,35.47888111439863
4,74.4297726494136,101.33479255627283,-26.905019906859238,76.41048973312782,-26.905019906859238,-23.589510266872182,98.01928291628577,3.315509639987056,0.0
5,50.100471915924466,66.31537605568806,-16.214904139763597,64.97294454801752,-43.119924046622835,-11.437545185110295,61.53801710103476,4.777358954653302,0.0
6,19.59670080265094,55.19870121814694,-35.60200041549599,45.510858296581844,-78.72192446211884,-19.46208625143568,39.05878705408662,16.139914164060315,0.0
7,17.248268188420443,59.93074370778358,-42.68247551936314,29.699380475290692,-121.40439998148197,-15.811477821291152,33.059746009711596,26.87099769807198,0.0
8,25.110908875063405,78.46696595218341,-53.35605707712001,17.419070562887544,-174.760457058602,-12.280309912403148,37.391218787466556,41.07574716471686,0.0
9,43.953718767109336,103.82430312450732,-59.87058435739799,9.57216848573979,-234.63104141599996,-7.846902077147755,51.80062084425709,52.023682280250235,0.0
10,93.23639498359863,135.93804146355274,-42.70164647995411,6.2453882228180655,-277.33268789595405,-3.326780262921724,96.56317524652036,39.37486621703238,0.0
11,143.96769828979467,133.09749681166696,10.870201478127711,17.115589700945776,-176.5180459387954,10.870201478127711,133.09749681166696,0.0,0.0
12,110.61743706421811,93.17380108651886,17.443635977699245,34.55922567864502,-106.24956474350343,17.443635977699245,93.17380108651886,0.0,0.0
