mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,306.1644117647059,131.95883786815574,174.20557389655016,100.0,0.0,67.84060840491398,131.95883786815574,0.0,106.36496549163618
2,190.91499999999994,122.68643128719097,68.22856871280896,100.0,0.0,0.0,122.68643128719097,0.0,68.22856871280896
3,150.02738562091503,120.01023399413882,30.01715162677621,100.0,0.0,0.0,120.01023399413882,0.0,30.01715162677621
4,51.40333333333333,99.15014894218348,-47.74681560885015,62.03520397171031,-47.74681560885015,-37.96479602828969,89.36812936162302,9.782019580560458,0.0
5,55.223888888888894,66.64936851220611,-11.425479623317216,55.337302755817994,-59.172295232167365,-6.6979012158923155,61.92179010478121,4.7275784074249,0.0
6,27.297777777777778,58.94228602707558,-31.644508249297804,40.32623102660417,-90.81680348146517,-15.011071729213825,42.308849506991606,16.633436520083976,0.0
7,21.283333333333335,60.70977417500929,-39.426440841675955,27.18696805207178,-130.24324432314114,-13.13926297453239,34.422596307865724,26.287177867143562,0.0
8,16.16111111111111,83.3486117440194,-67.18750063290828,13.88574447351931,-197.4307449560494,-13.30122357855247,29.46233468966358,53.886277054355816,0.0
9,65.75888888888889,99.92899780998931,-34.17010892110042,9.866662468940483,-231.60085387714983,-4.019082004578827,69.77797089346771,30.1510269165216,0.0
10,76.6270588235294,123.72591114809201,-47.098852324562614,6.160593522572748,-278.69970620171244,-3.7060689463677345,80.33312776989713,43.39278337819488,0.0
11,147.5788235294118,121.14315575025046,26.43566777916135,32.596261301734096,-112.09725881880284,26.43566777916135,121.14315575025046,0.0,0.0
12,89.66442810457517,91.01373527772435,-1.3493071731491852,32.15939159508602,-113.44656599195203,-0.4368697066480749,90.10129781122325,0.9124374665011032,0.0
