mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,240.64143790849667,122.32401540528471,118.31742250321196,100.0,0.0,66.19069569432308,122.32401540528471,0.0,52.126726808888876
2,172.08251317557662,119.33329276382219,52.749220411754436,100.0,0.0,0.0,119.33329276382219,0.0,52.749220411754436
3,153.3722758220507,124.61449731398264,28.75777850806807,100.0,0.0,0.0,124.61449731398264,0.0,28.75777850806807
4,54.14858992801557,100.56134954911542,-46.41275962109985,62.86833317381014,-46.41275962109985,-37.13166682618986,91.28025675420542,9.281092794909995,0.0
5,57.0673651206651,67.43827670925327,-10.370911588588172,56.67501572717971,-56.78367120968802,-6.193317446630431,63.26068256729553,4.177594141957741,0.0
6,31.79090433727073,58.853390886670226,-27.062486549399495,43.23751877086984,-83.84615775908752,-13.437496956309872,45.2284012935806,13.624989593089623,0.0
7,21.169937830548243,62.47287374999178,-41.302935919443534,28.607795459586878,-125.14909367853105,-14.629723311282962,35.79966114183121,26.67321260816057,0.0
8,20.38524145396582,82.82128533856512,-62.4360438845993,15.322445972639064,-187.58513756313033,-13.285349486947814,33.670590940913634,49.150694397651485,0.0
9,62.09248072370948,101.62470024241303,-39.53221951870355,10.319100703985677,-227.1173570818339,-5.003345268653387,67.09582599236286,34.528874250050166,0.0
10,81.10834414921169,128.44322184535227,-47.33487769614058,6.427899661844168,-274.45223477797447,-3.8912010421415095,84.99954519135319,43.44367665399908,0.0
11,139.88609148889654,128.22589230469532,11.660199184201218,18.088098846045387,-170.99159862968486,11.660199184201218,128.22589230469532,0.0,0.0
12,104.97893839632499,89.25773293669346,15.721205459631534,33.80930430567692,-108.44341460645313,15.72120545963153,89.25773293669346,0.0,0.0
