,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
1992-12-21,,4.801584149041652,0,6.855294117647059,0.4,1.1520695050309409,6.855294117647059,0,0,0,0,0,1.1520695050309409,3.361108904329156,3.361108904329156,0,5.703224612616118,5.703224612616118,0,34.2764705882353,1,20.11304347826087,25.277083333333334,30.339130434782607,6.855294117647059,0,1992,12
1992-12-22,,4.751694383012845,0,6.657058823529413,0.4181818181818182,2.05563012815928,12.360283436145531,0,61.801417180727654,1.2360283436145532,1.0,1.9870721965326443,2.05563012815928,3.326186068108991,0.0,0,10.304653307986252,10.304653307986252,1.8858988243800432,61.80141718072766,1,20.31304347826087,25.125416666666666,29.847826086956516,6.657058823529413,0,1992,12
1992-12-23,,4.701804616984039,0,5.95529411764706,0.4363636363636364,2.6757883557216156,16.259947425633314,0,75.11959541009381,2.7384202518164296,1.0,2.05169656013849,2.6757883557216156,3.291263231888827,0.0,0.06263189609481401,13.5841590699117,13.5841590699117,1.9485393010973127,81.29973712816657,1,20.256521739130434,25.338333333333335,30.286956521739135,5.95529411764706,0,1992,12
1992-12-24,,4.651914850955233,0,6.348235294117647,0.4545454545454546,3.245333047499357,19.932394364029346,0,85.9698705610646,4.457817663037721,1.0,2.114506750434197,3.245333047499357,3.256340395668663,0.0,1.2124846155383642,16.687061316529988,16.687061316529988,2.0096121051270073,99.6619718201467,1,20.30434782608696,25.426249999999996,30.430434782608696,6.348235294117647,0,1992,12
1992-12-25,,4.602025084926426,0,6.401764705882353,0.4727272727272727,3.221417559448498,20.0,3.0888260224123414,77.71091168481139,6.0120358967339484,1.0,2.175502767419765,3.221417559448498,3.221417559448498,0.0,2.7906183372854505,16.778582440551503,16.778582440551503,2.0691226669900487,100.00000000000001,1,20.1,25.52541666666667,30.804347826086957,6.401764705882353,0,1992,12
1992-12-26,,4.55213531889762,0,1.4905882352941178,0.4909090909090909,2.9107307978169947,20.0,0,69.93982051633026,7.410832307060554,0.7664460275932354,2.2346846110951955,2.9107307978169947,3.186494723228334,1.7308293241543797,2.7692721850891795,15.358439878028626,15.358439878028626,2.032458890913687,91.34585337922812,1,20.495454545454546,25.606250000000003,30.536363636363628,1.4905882352941178,0,1992,12
1992-12-27,,4.502245552868813,0,6.214117647058823,0.509090909090909,3.1515718870081693,20.0,1.5725575250874506,62.945838464697225,8.669749076354499,1.0,2.2920522814604865,3.1515718870081693,3.1515718870081693,0.0,5.51817718934633,16.84842811299183,16.84842811299183,2.1834787862998515,99.99999999999999,1,20.29166666666667,25.34375,30.39583333333333,6.214117647058823,0,1992,12
1992-12-28,,4.452355786840007,0,6.5852941176470585,0.5272727272727272,3.1166490507880047,20.0,3.433722230638889,56.651254618227505,9.802774168719049,1.0,2.34760577851564,3.1166490507880047,3.1166490507880047,0.0,6.686125117931044,16.883350949211994,16.883350949211994,2.2383352047884455,100.0,1,20.239130434782606,25.33791666666666,30.373913043478257,6.5852941176470585,0,1992,12
1992-12-29,,4.4024660208112,0,10.824117647058824,0.5454545454545454,3.08172621456784,20.0,7.707468596270818,50.98612915640476,10.822496751847144,1.0,2.4013451022606547,3.08172621456784,3.08172621456784,0.0,7.740770537279303,16.91827378543216,16.91827378543216,2.2916511031940616,99.99999999999999,1,19.926086956521736,25.017916666666668,30.034782608695654,10.824117647058824,0,1992,12
1992-12-30,,4.352576254782394,0,5.388823529411765,0.5636363636363636,3.046803378347676,20.0,2.307097314843922,45.88751624076428,11.74024707666243,1.0,2.453270252695531,3.046803378347676,3.046803378347676,0.0,8.693443698314754,16.953196621652324,16.953196621652324,2.3434319120376204,100.0,1,20.2625,25.33333333333334,30.40416666666667,5.388823529411765,0,1992,12
