,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmin,tmed,tmax,prec,irrigacao,ano,mes
1990-12-21,,4.267443141074948,0,8.541176470588235,0.4,1.2757144731142873,8.541176470588235,0,0,0,0,0,1.2757144731142873,2.9872101987524635,2.9872101987524635,0,7.265461997473948,7.265461997473948,0,42.705882352941174,1,18.603846153846153,23.848076923076924,29.092307692307696,8.541176470588235,0,1990,12
1990-12-22,,4.225938481617655,0,4.811764705882352,0.4181818181818182,1.78631659769268,12.077226703356299,0,60.38613351678149,1.2077226703356299,1.0,1.7672106377673833,1.78631659769268,2.9581569371323586,0.0,0,10.290910105663619,10.290910105663619,1.692519006131564,60.38613351678149,1,18.47692307692308,24.11538461538462,29.753846153846155,4.811764705882352,0,1990,12
1990-12-23,,4.184433822160362,0,11.299999999999999,0.4363636363636364,2.9291036755122533,20.0,1.5909101056636175,93.96138664832185,3.0869504033020667,1.0,1.8259347587608856,2.9291036755122533,2.9291036755122533,0.0,0.15784672778981346,17.070896324487748,17.070896324487748,1.7503825761831446,100.0,1,18.46153846153846,23.613461538461536,28.76538461538462,11.299999999999999,0,1990,12
1990-12-24,,4.142929162703068,0,6.870588235294117,0.4545454545454546,2.900050413892148,20.0,3.941484559781866,84.56524798348968,4.77825536297186,1.0,1.8831496194104858,2.900050413892148,2.900050413892148,0.0,1.8782049490797124,17.09994958610785,17.09994958610785,1.8069671158343885,100.0,1,18.619230769230768,23.65384615384615,28.68846153846153,6.870588235294117,0,1990,12
1990-12-25,,4.1014245032457755,0,3.0588235294117645,0.4727272727272727,2.8709971522720426,20.0,0.15877311551961526,76.10872318514069,6.300429826674675,1.0,1.9388552197161848,2.8709971522720426,2.8709971522720426,0.0,3.429432674402632,17.129002847727957,17.129002847727957,1.8622763835654905,99.99999999999999,1,18.52692307692308,23.730769230769226,28.934615384615384,3.0588235294117645,0,1990,12
1990-12-26,,4.059919843788482,0,10.191764705882353,0.4909090909090909,2.8419438906519368,20.0,7.32076755361031,68.49785086662664,7.670386844007208,1.0,1.9930515596779819,2.8419438906519368,2.8419438906519368,0.0,4.828442953355271,17.158056109348063,17.158056109348063,1.916314137856645,100.0,1,18.596153846153847,23.878846153846155,29.161538461538463,10.191764705882353,0,1990,12
1990-12-27,,4.018415184331189,0,2.05764705882353,0.509090909090909,2.7025835686003576,20.0,0,61.648065779963964,8.903348159606487,0.9119098997625775,2.0457386392958776,2.7025835686003576,2.812890629031832,0.7842968318284065,5.416467759177723,16.513119599571237,16.513119599571237,1.941934204616199,96.07851584085795,1,19.088461538461537,23.99807692307692,28.907692307692308,2.05764705882353,0,1990,12
1990-12-28,,3.976910524873895,0,3.2717647058823527,0.5272727272727272,2.753895011971975,20.0,0,55.48325920196756,10.013013343645838,0.9785163879080494,2.0969164585698716,2.753895011971975,2.7838373674117265,0.21511569454641233,7.04400263712745,17.030989293481614,17.030989293481614,2.0133563216038564,98.92442152726794,1,18.59615384615384,23.817307692307697,29.038461538461544,3.2717647058823527,0,1990,12
1990-12-29,,3.9354058654166018,0,7.448823529411766,0.5454545454545454,2.754784105791621,20.0,4.479812822893379,49.93493328177081,11.011712009281254,1.0,2.1465850174999646,2.754784105791621,2.754784105791621,0.0,8.256927903489633,17.24521589420838,17.24521589420838,2.0708359048923946,100.0,1,18.203846153846154,23.525000000000002,28.846153846153847,7.448823529411766,0,1990,12
1990-12-30,,3.8939012059593083,0,6.856470588235294,0.5636363636363636,2.725730844171516,20.0,4.101686482443672,44.94143995359373,11.91054080835313,1.0,2.1947443160861555,2.725730844171516,2.725730844171516,0.0,9.184809964181614,17.274269155828485,17.274269155828485,2.1198251902257303,100.0,1,18.353846153846156,23.788461538461544,29.22307692307693,6.856470588235294,0,1990,12
