mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,233.58583333333337,113.84136465049724,119.74446868283613,100.0,0.0,0.0,113.84136465049724,0.0,119.74446868283613
2,146.5575,106.41511547722362,40.14238452277638,100.0,0.0,0.0,106.41511547722362,0.0,40.14238452277638
3,136.2766666666667,101.00229580066423,35.27437086600247,100.0,0.0,0.0,101.00229580066423,0.0,35.27437086600247
4,98.34583333333335,78.79414342665184,19.551689906681503,100.0,0.0,0.0,78.79414342665184,0.0,19.551689906681503
5,91.18916666666665,52.79873202064299,38.390434646023664,100.0,0.0,0.0,52.79873202064299,0.0,38.390434646023664
6,71.48583333333335,44.340322314926496,27.14551101840685,100.0,0.0,0.0,44.340322314926496,0.0,27.14551101840685
7,61.88916666666667,47.98226828008731,13.906898386579357,100.0,0.0,0.0,47.98226828008731,0.0,13.906898386579357
8,29.418333333333333,60.39640702046992,-30.97807368713659,73.3607791730602,-30.97807368713659,-26.639220826939805,56.05755416027314,4.338852860196781,0.0
9,125.30992424242422,72.4029177046001,52.90700653782412,100.0,0.0,26.639220826939805,72.4029177046001,0.0,26.26778571088431
10,148.52545454545455,93.01128684492772,55.514167700526826,100.0,0.0,0.0,93.01128684492772,0.0,55.514167700526826
11,141.93818181818182,100.51061154114674,41.42757027703507,100.0,0.0,0.0,100.51061154114674,0.0,41.42757027703507
12,100.51053030303031,79.68642723276093,20.824103070269373,100.0,0.0,0.0,79.68642723276093,0.0,20.824103070269373
