mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,311.4682352941177,126.03087127294862,185.43736402116906,100.0,0.0,0.0,126.03087127294862,0.0,185.43736402116906
2,197.3464705882353,117.63294530111278,79.71352528712251,100.0,0.0,0.0,117.63294530111278,0.0,79.71352528712251
3,220.31480392156865,109.13113296099856,111.1836709605701,100.0,0.0,0.0,109.13113296099856,0.0,111.1836709605701
4,94.15,85.56203704932906,8.587962950670942,100.0,0.0,0.0,85.56203704932906,0.0,8.587962950670942
5,43.650555555555556,58.92489868843869,-15.274343132883132,85.83499192604849,-15.274343132883132,-14.165008073951512,57.81556362950707,1.1093350589316202,0.0
6,23.58666666666667,48.20537110906558,-24.61870444239891,67.1037353098517,-39.89304757528204,-18.731256616196788,42.31792328286346,5.88744782620212,0.0
7,25.97555555555556,49.270287127358856,-23.294731571803297,53.15926430642457,-63.18777914708534,-13.944471003427132,39.92002655898269,9.350260568376164,0.0
8,26.018888888888885,60.569277492287554,-34.55038860339867,37.629507196152495,-97.73816775048401,-15.529757110272072,41.548645999160954,19.0206314931266,0.0
9,72.80375816993464,77.17962682100992,-4.37586865107528,36.01839650542555,-102.11403640155929,-1.611110690726946,74.41486886066158,2.7647579603483337,0.0
10,122.13941176470587,99.71341198709972,22.42599977760615,58.4443962830317,-53.70943746415312,22.42599977760615,99.71341198709972,0.0,0.0
11,200.0923529411765,104.00051989658903,96.09183304458747,100.0,0.0,41.5556037169683,104.00051989658903,0.0,54.536229327619175
12,160.94617647058823,82.6608122524272,78.28536421816102,100.0,0.0,0.0,82.6608122524272,0.0,78.28536421816102
