mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,251.11444444444447,128.90130850125334,122.21313594319113,100,0.0,0,128.90130850125334,0.0,122.21313594319113
2,428.2235060812431,127.73050594809865,300.49300013314445,100,0.0,0,127.73050594809865,0.0,300.49300013314445
3,328.8468315166383,138.14242117828368,190.70441033835462,100,0.0,0,138.14242117828368,0.0,190.70441033835462
4,185.98967107826007,118.35133951940807,67.638331558852,100,0.0,0,118.35133951940807,0.0,67.638331558852
5,225.4237944269878,74.99063018825515,150.43316423873264,100,0.0,0,74.99063018825515,0.0,150.43316423873264
6,157.53451762951863,64.6674732676132,92.86704436190543,100,0.0,0,64.6674732676132,0.0,92.86704436190543
7,137.55707815068428,65.7660531964483,71.79102495423598,100,0.0,0,65.7660531964483,0.0,71.79102495423598
8,142.92051834738672,88.96831104614844,53.952207301238275,100,0.0,0,88.96831104614844,0.0,53.952207301238275
9,173.91742432492373,110.65791874740148,63.25950557752225,100,0.0,0,110.65791874740148,0.0,63.25950557752225
10,168.39689678231912,141.5139742574596,26.88292252485951,100,0.0,0,141.5139742574596,0.0,26.88292252485951
11,259.1779851560663,139.74987803423684,119.42810712182947,100,0.0,0,139.74987803423684,0.0,119.42810712182947
12,111.97445511982224,95.80799917828847,16.16645594153377,100,0.0,0,95.80799917828847,0.0,16.16645594153377
