mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,185.10882352941178,112.6989082227264,72.40991530668538,100.0,0.0,4.754845638902154,112.6989082227264,0.0,67.65506966778322
2,130.79,105.43938555281066,25.35061444718933,100.0,0.0,0.0,105.43938555281066,0.0,25.35061444718933
3,126.5746405228758,99.2367485115345,27.337892011341296,100.0,0.0,0.0,99.2367485115345,0.0,27.337892011341296
4,73.66611111111109,76.15408681830044,-2.4879757071893494,97.54271931989406,-2.4879757071893494,-2.4572806801059386,76.12339179121703,0.030695027083410764,0.0
5,76.71611111111112,51.83687635311038,24.87923475800074,100.0,0.0,2.4572806801059386,51.83687635311038,0.0,22.421954077894803
6,64.33666666666667,41.80046116531964,22.536205501347034,100.0,0.0,0.0,41.80046116531964,0.0,22.536205501347034
7,72.54222222222225,43.88661307840947,28.655609143812782,100.0,0.0,0.0,43.88661307840947,0.0,28.655609143812782
8,42.9511111111111,54.240717169176264,-11.28960605806516,89.3243498501719,-11.28960605806516,-10.675650149828101,53.626761260939205,0.6139559082370596,0.0
9,90.29166666666666,63.01365277924649,27.278013887420165,100.0,0.0,10.675650149828101,63.01365277924649,0.0,16.602363737592064
10,111.44470588235295,83.22117811288973,28.223527769463217,100.0,0.0,0.0,83.22117811288973,0.0,28.223527769463217
11,97.17294117647057,90.00028736740231,7.172653809068265,100.0,0.0,0.0,90.00028736740231,0.0,7.172653809068265
12,69.43882352941176,74.31042814188324,-4.871604612471472,95.24515436109785,-4.871604612471472,-4.754845638902154,74.19366916831392,0.11675897356931841,0.0
