mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,296.7283333333333,114.9381720685078,181.79016126482549,100.0,0.0,0.0,114.9381720685078,0.0,181.79016126482549
2,176.55083333333334,106.24894816039432,70.30188517293902,100.0,0.0,0.0,106.24894816039432,0.0,70.30188517293902
3,191.80583333333334,104.1257144818123,87.68011885152104,100.0,0.0,0.0,104.1257144818123,0.0,87.68011885152104
4,116.35833333333335,84.8910584354035,31.467274897929855,100.0,0.0,0.0,84.8910584354035,0.0,31.467274897929855
5,30.927500000000002,60.7480295582754,-29.820529558275396,74.21489642032,-29.820529558275396,-25.785103579679998,56.71260357968,4.0354259785953985,0.0
6,14.506666666666664,53.42403052287794,-38.91736385621128,50.28924573910511,-68.73789341448668,-23.92565068121489,38.43231734788155,14.991713174996391,0.0
7,18.655833333333334,57.05588440355811,-38.40005107022478,34.25356822868087,-107.13794448471145,-16.035677510424243,34.69151084375758,22.364373559800534,0.0
8,6.114166666666667,70.82222503956513,-64.70805837289846,17.934211710005837,-171.8460028576099,-16.319356518675033,22.4335231853417,48.38870185422343,0.0
9,50.53651515151515,88.27395468056369,-37.737439529048544,12.296759373812229,-209.58344238665845,-5.637452336193608,56.17396748770875,32.09998719285494,0.0
10,102.01818181818183,107.04142005884175,-5.023238240659921,11.694321472027552,-214.60668062731838,-0.6024379017846773,102.62061971996651,4.420800338875239,0.0
11,153.49363636363637,103.83643836514527,49.6571979984911,61.35151947051865,-48.855024789225624,49.6571979984911,103.83643836514527,0.0,0.0
12,140.1019318181818,77.78576426917178,62.31616754901003,100.0,0.0,38.64848052948135,77.78576426917178,0.0,23.667687019528685
