,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2000-06-21,3.2618590276815356,0,1.0,0.4,0.11416506596885374,1.0,0,0,0,0,0,0.11416506596885374,2.283301319377075,2.283301319377075,0,0.8858349340311462,0.8858349340311462,0,5.0,1,13.15,1.0,0,2000,6
2000-06-22,3.283283139030978,0,0.0,0.42000000000000004,0.10179564160041783,1.0,0,5.0,0.1,1.0,1.3789789183930108,0.1,1.3789789183930108,0.0,0.0,0.7858349340311462,0.7858349340311462,1.363276807511885,7.251742478886822,1,12.95,0.0,0,2000,6
2000-06-23,3.3047072503804196,0,0.0,0.44,0.09089340414332317,1.0,0,4.5,0.19,0.47368421052631576,1.4540711901673846,0.09,1.4540711901673846,0.1,0.0,0.6958349340311463,0.6958349340311463,1.2790495565674336,6.189518134228331,1,12.1,0.0,0,2000,6
2000-06-24,3.326131361729862,0,0.0,0.46,0.08100534388338788,1.0,0,4.05,0.271,0.29889298892988925,1.5300204263957364,0.08099999999999999,1.5300204263957364,0.19000000000000003,0.0,0.6148349340311463,0.6148349340311463,1.12511230125649,5.2940469684324025,1,16.05,0.0,0,2000,6
2000-06-25,3.3475554730793036,0,0.0,0.48,0.07203679169597108,1.0,0,3.6449999999999996,0.3439,0.21198022681011922,1.6068266270780656,0.07289999999999999,1.6068266270780656,0.271,0.0,0.5419349340311463,0.5419349340311463,0.991093242771084,4.536892703387983,1,16.65,0.0,0,2000,6
2000-06-26,3.368979584428746,0,0.0,0.5,0.06390187050938848,1.0,0,3.2805,0.40951,0.16021586774437743,1.684489792214373,0.06561,1.684489792214373,0.3439,0.0,0.47632493403114634,0.47632493403114634,0.8892838439761196,3.894947912611054,1,16.6,0.0,0,2000,6
2000-06-27,3.3904036957781885,0,0.0,0.52,0.0565226835855675,1.0,0,2.95245,0.46855899999999995,0.1260225499883686,1.763009921804658,0.05904899999999999,1.763009921804658,0.40950999999999993,0.0,0.4172759340311464,0.4172759340311464,0.8125125244372458,3.3493288534392396,1,17.15,0.0,0,2000,6
2000-06-28,3.4118278071276302,0,0.0,0.54,0.049828577224041694,1.0,0,2.6572050000000003,0.5217031,0.10186655973483769,1.8423870158489204,0.0531441,1.8423870158489204,0.46855899999999995,0.0,0.36413183403114635,0.36413183403114635,0.7538423314888095,2.884524236375639,1,16.05,0.0,0,2000,6
2000-06-29,3.4332519184770725,0,1.4,0.56,0.2119848151271868,1.7641318340311463,0,6.212143670155732,0.6459459734031147,1.0,1.9226210743471608,0.6459459734031147,1.9226210743471608,0.0,0.0,1.1181858606280315,1.1181858606280315,1.8877716018831479,33.5971545314747,1,16.05,1.4,0,2000,6
2000-06-30,3.4546760298265142,0,13.7,0.58,1.7917211024379043,14.81818586062803,0,70.86119943612458,2.063169962125606,1.0,2.003712097299378,1.965601991173834,2.003712097299378,0.0,0.09756797095177205,12.852583869454197,12.852583869454197,1.965601991173834,98.09802485212775,1,16.85,13.7,0,2000,6
2000-07-01,3.4761001411759564,0,0.0,0.6,1.5636904011079944,14.81818586062803,0,63.77507949251212,3.3386715519758488,0.41126224590418986,2.085660084705574,1.3730695608020147,2.085660084705574,1.965601991173834,0.0,11.479514308652181,11.479514308652181,1.707129801072428,65.83381303937868,2,17.15,0.0,0,2000,7
2000-07-02,3.439585104601548,0,0.0,0.62,1.3819668248435133,14.81818586062803,0,57.3975715432609,4.486622982841067,0.2558609081385974,2.1325427648529596,1.1479514308652181,2.1325427648529596,3.3386715519758488,0.0,10.331562877786963,10.331562877786963,1.4202862332192403,53.83017165165128,2,15.65,0.0,0,2000,7
2000-07-03,3.4030700680271386,0,0.0,0.64,1.2305661334867999,14.81818586062803,0,51.657814388934824,5.519779270619763,0.1871734787073638,2.1779648435373686,1.0331562877786964,2.1779648435373686,4.486622982841066,0.0,9.298406590008266,9.298406590008266,1.2405466204616438,47.436775246595936,2,16.35,0.0,0,2000,7
2000-07-04,3.36655503145273,0,8.8,0.66,2.132524861840435,18.098406590008267,0,62.89313659694252,6.777642002558613,1.0,2.221926320758802,2.188073169224516,2.221926320758802,0.0,4.589568833334097,15.91033342078375,15.91033342078375,2.188073169224516,98.47640530570226,2,13.35,8.8,0,2000,7
2000-07-05,3.330039994878321,0,0.0,0.68,1.8543716318070687,18.098406590008267,0,56.60382293724827,7.909718461303578,0.7233690200316047,2.2644271965172584,2.1429640552136218,2.2644271965172584,2.1880731692245163,3.57868123686544,13.76736936557013,13.76736936557013,2.1429640552136218,94.63603239307275,2,15.65,0.0,0,2000,7
