,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2011-08-09,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.2,0.0,0,2011,8
2011-08-10,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.95,0.0,0,2011,8
2011-08-11,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.6,0.0,0,2011,8
2011-08-12,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2011,8
2011-08-13,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.65,0.0,0,2011,8
2011-08-14,,0,5.8,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.4,5.8,0,2011,8
2011-08-15,,0,0.4,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.8,0.4,0,2011,8
2011-08-16,,0,1.4,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.55,1.4,0,2011,8
2011-08-17,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.25,0.0,0,2011,8
2011-08-18,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.65,0.0,0,2011,8
2011-08-19,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2011,8
2011-08-20,,0,0.4,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.5,0.4,0,2011,8
2011-08-21,,0,0.0,1.1818181818181819,,0,0,0.0,0,0,,,,,,,,,,3,17.2,0.0,0,2011,8
2011-08-22,,0,0.0,1.1636363636363636,,0,0,0.0,0,0,,,,,,,,,,3,18.4,0.0,0,2011,8
2011-08-23,,0,0.0,1.1454545454545455,,0,0,0.0,0,0,,,,,,,,,,3,19.3,0.0,0,2011,8
2011-08-24,,0,0.0,1.1272727272727272,,0,0,0.0,0,0,,,,,,,,,,3,20.85,0.0,0,2011,8
2011-08-25,,0,0.0,1.1090909090909091,,0,0,0.0,0,0,,,,,,,,,,3,23.6,0.0,0,2011,8
2011-08-26,,0,0.0,1.0909090909090908,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2011,8
2011-08-27,,0,0.0,1.0727272727272728,,0,0,0.0,0,0,,,,,,,,,,3,26.65,0.0,0,2011,8
2011-08-28,,0,0.0,1.0545454545454545,,0,0,0.0,0,0,,,,,,,,,,3,27.7,0.0,0,2011,8
2011-08-29,,0,0.0,1.0363636363636364,,0,0,0.0,0,0,,,,,,,,,,3,28.3,0.0,0,2011,8
2011-08-30,,0,0.0,1.0,,0,0,0.0,0,0,,,,,,,,,,3,28.1,0.0,0,2011,8
2011-08-31,,0,0.4,0.9818181818181818,,0,0,0.0,0,0,,,,,,,,,,3,27.75,0.4,0,2011,8
2011-09-01,,0,0.0,0.96,,0,0,0.0,0,0,,,,,,,,,,3,26.15,0.0,0,2011,9
2011-09-02,,0,0.0,0.9400000000000001,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2011,9
2011-09-03,,0,0.0,0.92,,0,0,0.0,0,0,,,,,,,,,,3,25.9,0.0,0,2011,9
2011-09-04,,0,0.0,0.9,,0,0,0.0,0,0,,,,,,,,,,4,27.25,0.0,0,2011,9
2011-09-05,,0,0.0,0.88,,0,0,0.0,0,0,,,,,,,,,,4,27.6,0.0,0,2011,9
2011-09-06,,0,0.0,0.8600000000000001,,0,0,0.0,0,0,,,,,,,,,,4,28.5,0.0,0,2011,9
2011-09-07,,0,0.0,0.8400000000000001,,0,0,0.0,0,0,,,,,,,,,,4,28.45,0.0,0,2011,9
2011-09-08,,0,0.6,0.8200000000000001,,0,0,0.0,0,0,,,,,,,,,,4,28.3,0.6,0,2011,9
2011-09-09,,0,0.0,0.8,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2011,9
2011-09-10,,0,0.0,0.78,,0,0,0.0,0,0,,,,,,,,,,4,25.6,0.0,0,2011,9
2011-09-11,,0,0.0,0.76,,0,0,0.0,0,0,,,,,,,,,,4,27.25,0.0,0,2011,9
2011-09-12,,0,0.0,0.74,,0,0,0.0,0,0,,,,,,,,,,4,27.3,0.0,0,2011,9
2011-09-13,,0,0.0,0.72,,0,0,0.0,0,0,,,,,,,,,,4,26.35,0.0,0,2011,9
2011-09-14,,0,1.4,0.7,,0,0,0.0,0,0,,,,,,,,,,4,26.65,1.4,0,2011,9
2011-09-15,,0,0.2,0.68,,0,0,0.0,0,0,,,,,,,,,,4,27.3,0.2,0,2011,9
2011-09-16,,0,0.66,0.66,,0,0,0.0,0,0,,,,,,,,,,4,,0.66,0,2011,9
2011-09-17,,0,1.68,0.64,,0,0,0.0,0,0,,,,,,,,,,4,,1.68,0,2011,9
2011-09-18,,0,1.89,0.62,,0,0,0.0,0,0,,,,,,,,,,4,,1.89,0,2011,9
2011-09-19,,0,2.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,26.9,2.0,0,2011,9
2011-09-20,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.15,0.0,0,2011,9
2011-09-21,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.45,0.0,0,2011,9
2011-09-22,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.35,0.0,0,2011,9
2011-09-23,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2011,9
2011-09-24,,0,7.8,0.6,,0,0,0.0,0,0,,,,,,,,,,4,25.25,7.8,0,2011,9
2011-09-25,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,25.8,0.0,0,2011,9
2011-09-26,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.45,0.0,0,2011,9
2011-09-27,,0,16.4,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.5,16.4,0,2011,9
2011-09-28,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.25,0.0,0,2011,9
2012-06-21,,0,0.0,0.4,,0,0,0,0,0,0,,,,0,,,0,,1,25.85,0.0,0,2012,6
2012-06-22,,0,2.4,0.42000000000000004,,0,0,0.0,0,0,,,,0.0,,,,,,1,,2.4,0,2012,6
2012-06-23,,0,0.0,0.44,,0,0,0.0,0,0,,,,,,,,,,1,23.7,0.0,0,2012,6
2012-06-24,,0,0.0,0.46,,0,0,0.0,0,0,,,,,,,,,,1,24.8,0.0,0,2012,6
2012-06-25,,0,0.0,0.48,,0,0,0.0,0,0,,,,,,,,,,1,24.75,0.0,0,2012,6
2012-06-26,,0,0.0,0.5,,0,0,0.0,0,0,,,,,,,,,,1,25.0,0.0,0,2012,6
2012-06-27,,0,0.0,0.52,,0,0,0.0,0,0,,,,,,,,,,1,25.0,0.0,0,2012,6
2012-06-28,,0,0.0,0.54,,0,0,0.0,0,0,,,,,,,,,,1,24.9,0.0,0,2012,6
2012-06-29,,0,0.0,0.56,,0,0,0.0,0,0,,,,,,,,,,1,,0.0,0,2012,6
2012-06-30,,0,0.0,0.58,,0,0,0.0,0,0,,,,,,,,,,1,25.15,0.0,0,2012,6
2012-07-01,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,2,25.5,0.0,0,2012,7
2012-07-02,,0,0.0,0.62,,0,0,0.0,0,0,,,,,,,,,,2,25.15,0.0,0,2012,7
2012-07-03,,0,0.0,0.64,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,7
2012-07-04,,0,0.0,0.66,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,7
2012-07-05,,0,0.0,0.68,,0,0,0.0,0,0,,,,,,,,,,2,24.8,0.0,0,2012,7
2012-07-06,,0,0.0,0.7000000000000001,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,7
2012-07-07,,0,0.0,0.72,,0,0,0.0,0,0,,,,,,,,,,2,24.9,0.0,0,2012,7
2012-07-08,,0,0.0,0.74,,0,0,0.0,0,0,,,,,,,,,,2,18.85,0.0,0,2012,7
2012-07-09,,0,0.0,0.76,,0,0,0.0,0,0,,,,,,,,,,2,20.65,0.0,0,2012,7
2012-07-10,,0,0.0,0.78,,0,0,0.0,0,0,,,,,,,,,,2,22.35,0.0,0,2012,7
2012-07-11,,0,0.0,0.8,,0,0,0.0,0,0,,,,,,,,,,2,22.7,0.0,0,2012,7
2012-07-12,,0,0.0,0.8200000000000001,,0,0,0.0,0,0,,,,,,,,,,2,23.15,0.0,0,2012,7
2012-07-13,,0,0.0,0.8400000000000001,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,7
2012-07-14,,0,0.0,0.86,,0,0,0.0,0,0,,,,,,,,,,2,24.3,0.0,0,2012,7
2012-07-15,,0,0.0,0.88,,0,0,0.0,0,0,,,,,,,,,,2,22.65,0.0,0,2012,7
2012-07-16,,0,0.0,0.9,,0,0,0.0,0,0,,,,,,,,,,2,21.6,0.0,0,2012,7
2012-07-17,,0,0.0,0.92,,0,0,0.0,0,0,,,,,,,,,,2,20.45,0.0,0,2012,7
2012-07-18,,0,0.0,0.94,,0,0,0.0,0,0,,,,,,,,,,2,18.95,0.0,0,2012,7
2012-07-19,,0,0.0,0.96,,0,0,0.0,0,0,,,,,,,,,,2,18.6,0.0,0,2012,7
2012-07-20,,0,0.0,0.98,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,7
2012-07-21,,0,0.0,1.0,,0,0,0.0,0,0,,,,,,,,,,2,21.2,0.0,0,2012,7
2012-07-22,,0,0.0,1.018181818181818,,0,0,0.0,0,0,,,,,,,,,,2,24.1,0.0,0,2012,7
2012-07-23,,0,0.0,1.0363636363636364,,0,0,0.0,0,0,,,,,,,,,,2,25.35,0.0,0,2012,7
2012-07-24,,0,0.0,1.0545454545454545,,0,0,0.0,0,0,,,,,,,,,,2,26.3,0.0,0,2012,7
2012-07-25,,0,0.0,1.0727272727272728,,0,0,0.0,0,0,,,,,,,,,,2,28.2,0.0,0,2012,7
2012-07-26,,0,0.6,1.0909090909090908,,0,0,0.0,0,0,,,,,,,,,,2,26.2,0.6,0,2012,7
2012-07-27,,0,0.0,1.1090909090909091,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,7
2012-07-28,,0,0.0,1.1272727272727272,,0,0,0.0,0,0,,,,,,,,,,2,26.55,0.0,0,2012,7
2012-07-29,,0,0.0,1.1454545454545455,,0,0,0.0,0,0,,,,,,,,,,2,26.4,0.0,0,2012,7
2012-07-30,,0,6.0,1.1636363636363636,,0,0,0.0,0,0,,,,,,,,,,2,26.25,6.0,0,2012,7
2012-07-31,,0,0.2,1.2,,0,0,0.0,0,0,,,,,,,,,,2,24.15,0.2,0,2012,7
2012-08-01,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,24.5,0.0,0,2012,8
2012-08-02,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,24.95,0.0,0,2012,8
2012-08-03,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,8
2012-08-04,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,26.25,0.0,0,2012,8
2012-08-05,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.0,0.0,0,2012,8
2012-08-06,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,24.75,0.0,0,2012,8
2012-08-07,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,23.95,0.0,0,2012,8
2012-08-08,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,24.25,0.0,0,2012,8
2012-08-09,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,8
2012-08-10,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,8
2012-08-11,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,25.65,0.0,0,2012,8
2012-08-12,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.05,0.0,0,2012,8
2012-08-13,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,8
2012-08-14,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,25.7,0.0,0,2012,8
2012-08-15,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.1,0.0,0,2012,8
2012-08-16,,0,8.2,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.95,8.2,0,2012,8
2012-08-17,,0.11400000000000006,30.456,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,30.57,0,2012,8
2012-08-18,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,25.8,0.0,0,2012,8
2012-08-19,,0,3.6,1.2,,0,0,0.0,0,0,,,,,,,,,,3,25.55,3.6,0,2012,8
2012-08-20,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.4,0.0,0,2012,8
2012-08-21,,0,1.2,1.1818181818181819,,0,0,0.0,0,0,,,,,,,,,,3,26.7,1.2,0,2012,8
2012-08-22,,0,0.0,1.1636363636363636,,0,0,0.0,0,0,,,,,,,,,,3,25.95,0.0,0,2012,8
2012-08-23,,0,0.0,1.1454545454545455,,0,0,0.0,0,0,,,,,,,,,,3,26.15,0.0,0,2012,8
2012-08-24,,0,0.0,1.1272727272727272,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,8
2012-08-25,,0,9.2,1.1090909090909091,,0,0,0.0,0,0,,,,,,,,,,3,26.2,9.2,0,2012,8
2012-08-26,,0,0.0,1.0909090909090908,,0,0,0.0,0,0,,,,,,,,,,3,21.8,0.0,0,2012,8
2012-08-27,,0,0.0,1.0727272727272728,,0,0,0.0,0,0,,,,,,,,,,3,21.0,0.0,0,2012,8
2012-08-28,,0,0.0,1.0545454545454545,,0,0,0.0,0,0,,,,,,,,,,3,20.1,0.0,0,2012,8
2012-08-29,,0,0.0,1.0363636363636364,,0,0,0.0,0,0,,,,,,,,,,3,20.75,0.0,0,2012,8
2012-08-30,,0,0.0,1.0,,0,0,0.0,0,0,,,,,,,,,,3,23.4,0.0,0,2012,8
2012-08-31,,0,0.0,0.9818181818181818,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,8
2012-09-01,,0,0.0,0.96,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-02,,0,0.0,0.9400000000000001,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-03,,0,0.0,0.92,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-04,,0,0.0,0.9,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2012,9
2012-09-05,,0,0.0,0.88,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2012,9
2012-09-06,,0,0.0,0.8600000000000001,,0,0,0.0,0,0,,,,,,,,,,4,27.25,0.0,0,2012,9
2012-09-07,,0,0.0,0.8400000000000001,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2012,9
2012-09-08,,0,10.4,0.8200000000000001,,0,0,0.0,0,0,,,,,,,,,,4,27.85,10.4,0,2012,9
2012-09-09,,0,4.4,0.8,,0,0,0.0,0,0,,,,,,,,,,4,27.15,4.4,0,2012,9
2012-09-10,,0,0.2,0.78,,0,0,0.0,0,0,,,,,,,,,,4,27.75,0.2,0,2012,9
2012-09-11,,0,0.0,0.76,,0,0,0.0,0,0,,,,,,,,,,4,28.3,0.0,0,2012,9
2012-09-12,,0,1.2,0.74,,0,0,0.0,0,0,,,,,,,,,,4,28.0,1.2,0,2012,9
2012-09-13,,0,16.2,0.72,,0,0,0.0,0,0,,,,,,,,,,4,27.8,16.2,0,2012,9
2012-09-14,,0.9060000000000002,33.624,0.7,,0,0,0.0,0,0,,,,,,,,,,4,,34.53,0,2012,9
2012-09-15,,0,3.8,0.68,,0,0,0.0,0,0,,,,,,,,,,4,26.35,3.8,0,2012,9
2012-09-16,,0,1.0,0.66,,0,0,0.0,0,0,,,,,,,,,,4,27.3,1.0,0,2012,9
2012-09-17,,0,0.8,0.64,,0,0,0.0,0,0,,,,,,,,,,4,28.1,0.8,0,2012,9
2012-09-18,,0,0.2,0.62,,0,0,0.0,0,0,,,,,,,,,,4,28.15,0.2,0,2012,9
2012-09-19,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.75,0.0,0,2012,9
2012-09-20,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.9,0.0,0,2012,9
2012-09-21,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2012,9
2012-09-22,,0,14.2,0.6,,0,0,0.0,0,0,,,,,,,,,,4,25.1,14.2,0,2012,9
2012-09-23,,0,3.8,0.6,,0,0,0.0,0,0,,,,,,,,,,4,25.0,3.8,0,2012,9
2012-09-24,,0,1.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,26.95,1.0,0,2012,9
2012-09-25,,0,1.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,28.05,1.0,0,2012,9
2012-09-26,,0,0.8,0.6,,0,0,0.0,0,0,,,,,,,,,,4,22.95,0.8,0,2012,9
2012-09-27,,0,0.6,0.6,,0,0,0.0,0,0,,,,,,,,,,4,23.5,0.6,0,2012,9
2012-09-28,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2012,9
2013-06-21,,0,0.0,0.4,,0,0,0,0,0,0,,,,0,,,0,,1,,0.0,0,2013,6
2013-06-22,,0,0.2,0.42000000000000004,,0,0,0.0,0,0,,,,0.0,,,,,,1,25.5,0.2,0,2013,6
2013-06-23,,0,0.2,0.44,,0,0,0.0,0,0,,,,,,,,,,1,26.1,0.2,0,2013,6
2013-06-24,,0,0.2,0.46,,0,0,0.0,0,0,,,,,,,,,,1,26.95,0.2,0,2013,6
2013-06-25,,0,0.2,0.48,,0,0,0.0,0,0,,,,,,,,,,1,26.1,0.2,0,2013,6
2013-06-26,,0,0.2,0.5,,0,0,0.0,0,0,,,,,,,,,,1,24.45,0.2,0,2013,6
2013-06-27,,0,0.2,0.52,,0,0,0.0,0,0,,,,,,,,,,1,25.8,0.2,0,2013,6
2013-06-28,,0,0.0,0.54,,0,0,0.0,0,0,,,,,,,,,,1,,0.0,0,2013,6
2013-06-29,,0,0.2,0.56,,0,0,0.0,0,0,,,,,,,,,,1,25.65,0.2,0,2013,6
2013-06-30,,0,0.2,0.58,,0,0,0.0,0,0,,,,,,,,,,1,25.3,0.2,0,2013,6
2013-07-01,,0,0.2,0.6,,0,0,0.0,0,0,,,,,,,,,,2,25.75,0.2,0,2013,7
2013-07-02,,0,0.2,0.62,,0,0,0.0,0,0,,,,,,,,,,2,22.85,0.2,0,2013,7
2013-07-03,,0,0.2,0.64,,0,0,0.0,0,0,,,,,,,,,,2,24.05,0.2,0,2013,7
2013-07-04,,0,0.2,0.66,,0,0,0.0,0,0,,,,,,,,,,2,24.85,0.2,0,2013,7
2013-07-05,,0,0.0,0.68,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2013,7
2013-07-06,,0,0.0,0.7000000000000001,,0,0,0.0,0,0,,,,,,,,,,2,25.1,0.0,0,2013,7
2013-07-07,,0,0.2,0.72,,0,0,0.0,0,0,,,,,,,,,,2,25.5,0.2,0,2013,7
2013-07-08,,0,0.2,0.74,,0,0,0.0,0,0,,,,,,,,,,2,24.9,0.2,0,2013,7
2013-07-09,,0,0.2,0.76,,0,0,0.0,0,0,,,,,,,,,,2,23.95,0.2,0,2013,7
2013-07-10,,0,0.2,0.78,,0,0,0.0,0,0,,,,,,,,,,2,23.65,0.2,0,2013,7
2013-07-11,,0,0.0,0.8,,0,0,0.0,0,0,,,,,,,,,,2,20.85,0.0,0,2013,7
2013-07-12,,0,0.0,0.8200000000000001,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2013,7
2013-07-13,,0,0.2,0.8400000000000001,,0,0,0.0,0,0,,,,,,,,,,2,25.3,0.2,0,2013,7
2013-07-14,,0,0.2,0.86,,0,0,0.0,0,0,,,,,,,,,,2,24.55,0.2,0,2013,7
2013-07-15,,0,0.2,0.88,,0,0,0.0,0,0,,,,,,,,,,2,25.3,0.2,0,2013,7
2013-07-16,,0,0.0,0.9,,0,0,0.0,0,0,,,,,,,,,,2,24.85,0.0,0,2013,7
2013-07-17,,0,0.2,0.92,,0,0,0.0,0,0,,,,,,,,,,2,25.2,0.2,0,2013,7
2013-07-18,,0,0.2,0.94,,0,0,0.0,0,0,,,,,,,,,,2,26.1,0.2,0,2013,7
2013-07-19,,0,1.71,0.96,,0,0,0.0,0,0,,,,,,,,,,2,,1.71,0,2013,7
2013-07-20,,0,0.2,0.98,,0,0,0.0,0,0,,,,,,,,,,2,26.4,0.2,0,2013,7
2013-07-21,,0,0.2,1.0,,0,0,0.0,0,0,,,,,,,,,,2,26.15,0.2,0,2013,7
2013-07-22,,0,0.4,1.018181818181818,,0,0,0.0,0,0,,,,,,,,,,2,25.85,0.4,0,2013,7
2013-07-23,,0,0.2,1.0363636363636364,,0,0,0.0,0,0,,,,,,,,,,2,17.85,0.2,0,2013,7
2013-07-24,,0,0.0,1.0545454545454545,,0,0,0.0,0,0,,,,,,,,,,2,11.4,0.0,0,2013,7
2013-07-25,,0,0.2,1.0727272727272728,,0,0,0.0,0,0,,,,,,,,,,2,16.7,0.2,0,2013,7
2013-07-26,,0,0.0,1.0909090909090908,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2013,7
2013-07-27,,0,0.2,1.1090909090909091,,0,0,0.0,0,0,,,,,,,,,,2,21.7,0.2,0,2013,7
2013-07-28,,0,0.0,1.1272727272727272,,0,0,0.0,0,0,,,,,,,,,,2,23.65,0.0,0,2013,7
