,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2011-06-21,4.07337930049691,0,0.0,0.4,0.0,0,0,0,0,0,0,0.0,2.851365510347837,2.851365510347837,0,0.0,0.0,0,0.0,1,27.45,0.0,0,2011,6
2011-06-22,4.043491414877058,0,4.0,0.42000000000000004,0.5660887980827882,4.0,0,20.0,0.4,1.0,1.6982663942483647,0.4,1.6982663942483647,0.0,0.0,3.6,3.6,1.6335649876802034,23.553430801828704,1,27.3,4.0,0,2011,6
2011-06-23,4.013603529257206,0,0.0,0.44,0.5057140446864079,4.0,0,18.0,0.76,0.47368421052631576,1.7659855528731705,0.36,1.7659855528731705,0.4,0.0,3.24,3.24,1.4140564967264155,20.385217728100773,1,27.05,0.0,0,2011,6
2011-06-24,3.983715643637354,0,0.0,0.46,0.45175335398847594,4.0,0,16.2,1.084,0.29889298892988925,1.832509196073183,0.32399999999999995,1.832509196073183,0.7600000000000001,0.0,2.9160000000000004,2.9160000000000004,1.18288811336241,17.680675256325465,1,26.5,0.0,0,2011,6
2011-06-25,3.953827758017502,0,1.6,0.48,0.6249420154322464,4.516,0,17.16,1.4272,1.0,1.897837323848401,1.4272,1.897837323848401,0.0,0.0,3.0888,3.0888,1.829920564518549,75.2013874985844,1,27.2,1.6,0,2011,6
2011-06-26,3.923939872397651,0,0.0,0.5,0.4242092917251652,4.516,0,15.443999999999999,1.73608,0.17791806829178378,1.9619699361988254,0.30888,1.9619699361988254,1.4272,0.0,2.77992,2.77992,0.9565927501785805,15.743360502171232,1,23.55,0.0,0,2011,6
2011-06-27,3.8940519867777987,0,0.0,0.52,0.37888035496791683,4.516,0,13.899599999999998,2.014072,0.13802485710540632,2.0249070331244554,0.27799199999999996,2.0249070331244554,1.73608,0.0,2.5019280000000004,2.5019280000000004,0.8588011939662491,13.728630275487513,1,17.75,0.0,0,2011,6
2011-06-28,3.8641641011579466,0,0.0,0.54,0.3383751126448665,4.516,0,12.509640000000001,2.2642648000000003,0.11049626351122888,2.0866486146252914,0.2501928,2.0866486146252914,2.0140720000000005,0.0,2.2517352000000006,2.2517352000000006,0.7867526017386038,11.990174016190464,1,18.35,0.0,0,2011,6
2011-06-29,3.8342762155380945,0,0.0,0.56,0.3021821152367471,4.516,0,11.258675999999998,2.48943832,0.0904515360717995,2.1471946807013333,0.22517351999999993,2.1471946807013333,2.2642648000000003,0.0,2.026561680000001,2.026561680000001,0.7324063228484273,10.486870241614607,1,21.6,0.0,0,2011,6
2011-06-30,3.8043883299182424,0,0.0,0.58,0.2698439661838029,4.516,0,10.132808399999998,2.692094488,0.0752782522691306,2.2065452313525804,0.20265616799999997,2.2065452313525804,2.48943832,0.0,1.823905512000001,1.823905512000001,0.6906949439585589,9.184319683117243,1,23.35,0.0,0,2011,6
