mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,272.55923076923074,133.50985157377673,139.049379195454,,,,133.50985157377673,0.0,0
2,200.33193402086584,125.47411893973769,74.85781508112815,,,,125.47411893973769,0.0,0
3,301.1276319176762,,,,,,,,0
4,191.54775587701275,,,,,,,,0
5,173.89468840712254,,,,,,,,0
6,102.54339938458773,,,,,,,,0
7,75.16343247734689,,,,,,,,0
8,77.58122308275324,,,,,,,,0
9,2.3631880377630883,,,,,,,,0
10,,,,,,,,,0
11,,,,,,,,,0
12,48.83307692307692,,,,,,,,0
