,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2011-12-21,,4.137146342801159,0,10.56,0.4,1.5290892882993081,10.56,0,0,0,0,0,1.5290892882993081,2.8960024399608106,2.8960024399608106,0,9.030910711700692,9.030910711700692,0,52.8,1,21.270000000000003,10.56,0,2011,12
2011-12-22,,4.105222894518326,0,1.7380000000000002,0.4181818181818182,1.5473072580944058,10.768910711700691,0,53.844553558503456,1.0768910711700692,1.0,1.7167295740713,1.0768910711700692,1.7167295740713,0.0,0.0,9.692019640530622,9.692019640530622,1.6487709437824842,62.729219991019,1,21.380000000000003,1.7380000000000002,0,2011,12
2011-12-23,,4.0732994462354934,0,6.08,0.4363636363636364,2.2485455603726043,15.772019640530623,0,73.47564284680277,2.5464039281061246,1.0,1.7774397583573063,2.2485455603726043,2.851309612364845,0.0,0.29785836773352026,13.523474080158017,13.523474080158017,1.7084269003369692,78.8600982026531,1,20.93,6.08,0,2011,12
2011-12-24,,4.041375997952661,0,3.2640000000000002,0.4545454545454546,2.3745573184831064,16.787474080158017,0,71.20535076025945,3.9705109433113135,1.0,1.8369890899784826,2.3745573184831064,2.828963198566863,0.0,1.5959536248282071,14.41291676167491,14.41291676167491,1.7670989080470076,83.93737040079009,1,19.74,3.2640000000000002,0,2011,12
2011-12-25,,4.009452549669828,0,14.734,0.4727272727272727,2.8066167847688797,20.0,9.146916761674909,80.14744528344343,5.573459848980182,1.0,1.895377568934828,2.8066167847688797,2.8066167847688797,0.0,2.766843064211302,17.19338321523112,17.19338321523112,1.8247891904177973,100.0,1,21.18,14.734,0,2011,12
2011-12-26,,3.9775291013869953,0,0.32,0.4909090909090909,2.4380996990813513,20.0,0,72.13270075509908,7.016113864082164,0.6455848874547627,1.9526051952263432,2.4380996990813513,2.7842703709708965,2.48661678476888,2.091397380231933,15.075283516149767,15.075283516149767,1.7393028600843459,87.56691607615561,1,21.5,0.32,0,2011,12
2011-12-27,,3.9456056531041632,0,4.680000000000001,0.509090909090909,2.72812954119986,20.0,0,64.91943067958917,8.314502477673948,0.9705675132688525,2.008671968853028,2.72812954119986,2.761923957172914,0.24471648385023137,5.341656452623856,17.027153974949908,17.027153974949908,1.927531065087408,98.77641758074881,1,21.39,4.680000000000001,0,2011,12
2011-12-28,,3.9136822048213302,0,3.56,0.5272727272727272,2.739577543374931,20.0,0.5871539749499064,58.42748761163026,9.483052229906553,1.0,2.063577889814883,2.739577543374931,2.739577543374931,0.0,6.743474686531622,17.26042245662507,17.26042245662507,1.9919919205466778,100.0,1,20.880000000000003,3.56,0,2011,12
2011-12-29,,3.8817587565384977,0,5.204000000000001,0.5454545454545454,2.7172311295769482,20.0,2.464422456625069,52.58473885046724,10.534747006915898,1.0,2.1173229581119077,2.7172311295769482,2.7172311295769482,0.0,7.81751587733895,17.28276887042305,17.28276887042305,2.045777536612478,100.0,1,20.025,5.204000000000001,0,2011,12
2011-12-30,,3.8498353082556647,0,17.639999999999997,0.5636363636363636,2.694884715778965,20.0,14.922768870423049,47.326264965420506,11.481272306224309,1.0,2.1699071737441016,2.694884715778965,2.694884715778965,0.0,8.786387590445344,17.305115284221035,17.305115284221035,2.098592544865032,100.0,1,20.38,17.639999999999997,0,2011,12
2011-12-31,,3.8179118599728326,0,3.04,0.6,2.6725383019809827,20.0,0.3451152842210341,42.59363846887846,12.333145075601879,1.0,2.2907471159836996,2.6725383019809827,2.6725383019809827,0.0,9.660606773620895,17.327461698019018,17.327461698019018,2.217640392834843,100.0,2,20.81,3.04,0,2011,12
2012-01-01,,3.78598841169,0,1.8799999999999997,0.62,2.5451729592337835,20.0,0,38.33427462199061,13.09983056804169,0.9395001104888746,2.3473128152478,2.5451729592337835,2.650191888183,0.7925383019809846,9.762119306826923,16.662288738785232,16.662288738785232,2.2493355766628254,96.03730849009509,2,21.31,1.8799999999999997,0,2012,1
2012-01-02,,3.7865439389726276,0,1.3199999999999998,0.64,2.383175425144603,20.0,0,34.50084715979155,13.789847511237522,0.8536813942597619,2.423388120942482,2.383175425144603,2.650580757280839,2.0177112612147674,9.38896082487815,15.599113313640629,15.599113313640629,2.29055417193098,89.91144369392616,2,21.09,1.3199999999999998,0,2012,1
2012-01-03,,3.7870994662552553,0,2.84,0.66,2.444076466590801,20.0,0,31.050762443812392,14.410862760113769,0.8916867981922931,2.4994856477284686,2.444076466590801,2.6509696263786786,1.5608866863593711,10.405899607163597,15.995036847049828,15.995036847049828,2.376587671770797,92.19556656820316,2,21.15,2.84,0,2012,1
2012-01-04,,3.7876549935378834,0,10.68,0.68,2.651358495476518,20.0,6.675036847049828,27.945686199431158,14.969776484102391,1.0,2.575605395605761,2.651358495476518,2.651358495476518,0.0,12.318417988625873,17.34864150452348,17.34864150452348,2.4957938696850155,99.99999999999999,2,20.45,10.68,0,2012,1
2012-01-05,,3.788210520820511,0,6.912000000000001,0.7000000000000001,2.6517473645743577,20.0,4.260641504523484,25.15111757948804,15.472798835692153,1.0,2.651747364574358,2.6517473645743577,2.6517473645743577,0.0,12.821051471117794,17.34825263542564,17.34825263542564,2.569530700502822,100.0,2,20.560000000000002,6.912000000000001,0,2012,1
2012-01-06,,3.788766048103139,0,2.6399999999999997,0.72,2.650578453110307,20.0,0,22.636005821539236,15.925518952122937,0.9992623559326591,2.72791155463426,2.650578453110307,2.652136233672197,0.011747364574357988,13.263193134438271,17.337674182315336,17.337674182315336,2.6428885712561963,99.94126317712822,2,21.34,2.6399999999999997,0,2012,1
2012-01-07,,3.7893215753857676,0,4.76,0.74,2.652525102770037,20.0,2.0976741823153375,20.372405239385312,16.332967056910643,1.0,2.804097965785468,2.71706115447475,2.804097965785468,0.0,13.615905902435893,17.28293884552525,17.28293884552525,2.71706115447475,96.89608521625463,2,20.919999999999998,4.76,0,2012,1
2012-01-08,,3.7898771026683953,0,3.04,0.76,2.6529139718678767,20.0,0.32293884552525043,18.335164715446783,16.69967035121958,1.0,2.8803065980279805,2.7908547791102043,2.8803065980279805,0.0,13.908815572109376,17.209145220889795,17.209145220889795,2.7908547791102043,96.89436468398814,2,21.79,3.04,0,2012,1
2012-01-09,,3.790432629951023,0,6.510000000000001,0.78,2.653302840965716,20.0,3.7191452208897964,16.501648243902096,17.029703316097624,1.0,2.956537451361798,2.864667336499538,2.956537451361798,0.0,14.165035979598086,17.135332663500463,17.135332663500463,2.864667336499538,96.89264498171858,2,20.97,6.510000000000001,0,2012,1
2012-01-10,,3.790988157233651,0,12.034,0.8,2.6536917100635558,20.0,9.169332663500462,14.85148341951188,17.32673298448786,1.0,3.032790525786921,2.9384988273834143,3.032790525786921,0.0,14.388234157104447,17.061501172616587,17.061501172616587,2.9384988273834143,96.89092610908098,2,20.869999999999997,12.034,0,2012,1
2012-01-11,,3.7915436845162787,0,9.36,0.8200000000000001,2.654080579161395,20.0,6.421501172616587,13.366335077560692,17.594059686039074,1.0,3.1090658213033486,3.012349252502506,3.1090658213033486,0.0,14.581710433536568,16.987650747497494,16.987650747497494,3.012349252502506,96.88920806571093,2,21.3,9.36,0,2012,1
