mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,234.392,117.0533363976995,117.3386636023005,,,,117.0533363976995,0.0,0
2,202.265572122624,116.02228683199257,86.24328529063143,,,,116.02228683199257,0.0,0
3,312.02123400308045,,,,,,,,0
4,164.1703343564665,,,,,,,,0
5,103.44905952927336,,,,,,,,0
6,70.44254397519794,,,,,,,,0
7,32.90627150072879,,,,,,,,0
8,54.019792652080255,,,,,,,,0
9,1.0776918605487285,,,,,,,,0
10,,,,,,,,,0
11,,,,,,,,,0
12,36.857,,,,,,,,0
