mes,prec,ETP,P - ETP,ARM,Neg,Alt,Etr,Def,Exc
1,224.856,117.75309048375684,107.10290951624316,,,,117.75309048375684,0.0,0
2,233.06645168947202,116.21507173248312,116.8513799569889,,,,116.21507173248312,0.0,0
3,249.21654024297786,,,,,,,,0
4,155.64576757243725,,,,,,,,0
5,113.03615163167315,,,,,,,,0
6,25.263619836810165,,,,,,,,0
7,17.217863168266938,,,,,,,,0
8,100.33894257314441,,,,,,,,0
9,3.394163285218248,,,,,,,,0
10,,,,,,,,,0
11,,,,,,,,,0
12,35.410000000000004,,,,,,,,0
