,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2011-12-21,,4.248764276879319,0,1.12,0.4,0.1665515596536693,1.12,0,0,0,0,0,0.1665515596536693,2.974134993815523,2.974134993815523,0,0.9534484403463308,0.9534484403463308,0,5.6000000000000005,1,19.9875,1.12,0,2011,12
2011-12-22,,4.2063427833290845,0,0.27999999999999997,0.4181818181818182,0.1815907430980756,1.2334484403463308,0,6.167242201731654,0.12334484403463308,1.0,1.7590160730285265,0.12334484403463308,1.7590160730285265,0.0,0.0,1.1101035963116979,1.1101035963116979,1.6854008333199264,7.012149913006097,1,20.7875,0.27999999999999997,0,2011,12
2011-12-23,,4.16392128977885,0,3.5200000000000005,0.4363636363636364,0.6747785428497365,4.630103596311699,0,22.533793761385333,0.5740207192623397,1.0,1.816983835539862,0.5740207192623397,1.816983835539862,0.0,0.0,4.056082877049359,4.056082877049359,1.7426224202158527,31.591955197102052,1,21.160000000000004,3.5200000000000005,0,2011,12
2011-12-24,,4.1214997962286155,0,1.088,0.4545454545454546,0.7420467785339715,5.144082877049359,0,22.850310788935097,1.0310269350410417,1.0,1.8734089982857345,1.0310269350410417,1.8734089982857345,0.0,0.0,4.113055942008318,4.113055942008318,1.7985386676210355,55.034802116595166,1,19.1,1.088,0,2011,12
2011-12-25,,4.079078302678381,0,0.0,0.4727272727272727,0.5872117037761981,5.144082877049359,0,20.565279710041587,1.4423325292418734,0.2851669679924812,1.9282915612661438,0.4113055942008318,1.9282915612661438,1.0310269350410417,0.0,3.701750347807486,3.701750347807486,1.1901368731054816,21.330052076293,1,17.400000000000002,0.0,0,2011,12
2011-12-26,,4.0366568091281465,0,1.56,0.4909090909090909,0.7433958129293318,5.261750347807486,0,19.097089092828064,1.8242743110984345,1.0,1.98163152448109,1.8242743110984345,1.98163152448109,0.0,0.0,3.4374760367090516,3.4374760367090516,1.9064708494118079,92.05920922034882,1,18.833333333333332,1.56,0,2011,12
2011-12-27,,3.9942353155779124,0,3.8239999999999994,0.509090909090909,1.0151415410166107,7.261476036709051,0,27.18600862805308,2.367994483659496,1.0,2.0334288879305733,1.9584946365237164,2.0334288879305733,0.0,0.4094998471357796,5.302981400185335,5.302981400185335,1.9584946365237164,96.31488212586979,1,17.766666666666666,3.8239999999999994,0,2011,12
2011-12-28,,3.9518138220276775,0,1.1600000000000001,0.5272727272727272,0.893917473006607,7.261476036709051,0,24.467407765247778,2.8573426389644516,0.7205464176277074,2.0836836516145936,1.9058440629452655,2.0836836516145936,0.7984946365237162,0.15300393949546987,4.55713733724007,4.55713733724007,1.9058440629452655,91.46513490512226,1,21.339999999999996,1.1600000000000001,0,2011,12
2011-12-29,,3.9093923284774434,0,4.038,0.5454545454545454,1.1760617388945729,8.59513733724007,0,28.68897349137809,3.4311221087920134,1.0,2.1323958155331506,2.058677234996384,2.1323958155331506,0.0,1.3724448737956294,6.5364601022436855,6.5364601022436855,2.058677234996384,96.5429222848885,1,21.4125,4.038,0,2011,12
2011-12-30,,3.8669708349272085,0,3.4400000000000004,0.5636363636363636,1.3502538087916935,9.976460102243685,0,32.72668996725836,4.085655908137181,1.0,2.179565379686245,2.106843899083464,2.179565379686245,0.0,1.9788120090537165,7.869616203160221,7.869616203160221,2.106843899083464,96.6634870749668,1,21.310000000000002,3.4400000000000004,0,2011,12
2011-12-31,,3.8245493413769736,0,0.2,0.6,1.0801925867236482,9.976460102243685,0,29.454020970532518,4.674736327547831,0.5920959460651092,2.294729604826184,2.021837043014017,2.294729604826184,1.906843899083464,0.74605538545035,6.047779160146204,6.047779160146204,2.021837043014017,88.10785544239154,2,21.57,0.2,0,2011,12
2012-01-01,,3.7821278478267395,0,1.44,0.62,0.9911908327987986,9.976460102243685,0,26.50861887347927,5.2049087050174165,0.5218588676303875,2.3449192656525786,1.9993177364429922,2.3449192656525786,2.4886809420974814,0.716910026476943,5.488461423703211,5.488461423703211,1.9993177364429922,85.26168750149242,2,20.0375,1.44,0,2012,1
2012-01-02,,3.7730445870774973,0,7.878,0.64,1.765128922307925,13.36646142370321,0,40.807763593428966,6.021063976885996,1.0,2.4147485357295984,2.3410230528484743,2.4147485357295984,0.0,3.6800409240375216,11.025438370854737,11.025438370854737,2.3410230528484743,96.94686706337112,2,20.9125,7.878,0,2012,1
2012-01-03,,3.7639613263282548,0,0.37,0.66,1.5012196263558997,13.36646142370321,0,36.726987234086074,6.755603721567717,0.708238799360618,2.4842144753766484,2.286035459751604,2.4842144753766484,1.9710230528484747,2.4985452089676388,9.109402911103132,9.109402911103132,2.286035459751604,92.02246756109908,2,19.0125,0.37,0,2012,1
2012-01-04,,3.7548780655790117,0,5.441999999999999,0.68,1.9123560265006305,14.551402911103132,0,38.97899594767707,7.535183640521259,1.0,2.5533170845937283,2.47682984552379,2.5533170845937283,0.0,5.058353794997469,12.074573065579342,12.074573065579342,2.47682984552379,97.0043971611889,2,19.525,5.441999999999999,0,2012,1
