,Data,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2000-12-31,,4.3096846921486165,0,10.375625000000001,0.6,3.0167792845040315,20.0,7.336180757129831,39.40851264676761,12.90646772358183,1.0,2.58581081528917,3.0167792845040315,3.0167792845040315,0.0,9.889688439077798,16.983220715495968,16.983220715495968,2.4721481564512975,100.0,2,25.143333333333334,10.375625000000001,0,2000,12
2001-01-01,,4.277306180196988,0,8.934375,0.62,2.9941143261378915,20.0,5.917595715495967,35.467661382090846,13.615820951223647,1.0,2.651929831722133,2.9941143261378915,2.9941143261378915,0.0,10.621706625085755,17.00588567386211,17.00588567386211,2.537053199378969,100.0,2,25.104375,8.934375,0,2001,1
2001-01-02,,4.277951588315794,0,6.70875,0.64,2.994566111821056,20.0,3.7146356738621122,31.920895243881766,14.254238856101281,1.0,2.737889016522108,2.994566111821056,2.994566111821056,0.0,11.259672744280225,17.005433888178946,17.005433888178946,2.6192534449027365,100.0,2,25.398124999999997,6.70875,0,2001,1
2001-01-03,,4.2785969964346,0,8.9,0.66,2.9950178975042197,20.0,5.905433888178948,28.728805719493597,14.828814970491154,1.0,2.823874017646836,2.9950178975042197,2.9950178975042197,0.0,11.833797072986934,17.00498210249578,17.00498210249578,2.7014761901570536,100.0,2,25.5375,8.9,0,2001,1
2001-01-04,,4.279242404553406,0,10.46875,0.68,2.995469683187384,20.0,7.473732102495781,25.85592514754423,15.345933473442038,1.0,2.909884835096316,2.995469683187384,2.995469683187384,0.0,12.350463790254654,17.004530316812616,17.004530316812616,2.7837214361416383,100.0,2,25.193749999999998,10.46875,0,2001,1
2001-01-05,,4.279887812672213,0,10.193750000000001,0.7000000000000001,2.9959214688705487,20.0,7.1982803168126175,23.27033263278981,15.811340126097834,1.0,2.995921468870549,2.9959214688705487,2.9959214688705487,0.0,12.815418657227285,17.00407853112945,17.00407853112945,2.8659891838562235,100.0,2,25.051875,10.193750000000001,0,2001,1
2001-01-06,,4.2805332207910185,0,7.137500000000001,0.72,2.996373254553713,20.0,4.141578531129454,20.943299369510832,16.23020611348805,1.0,3.081983918969533,2.996373254553713,2.996373254553713,0.0,13.233832858934338,17.003626745446287,17.003626745446287,2.9482794343005283,100.0,2,25.11875,7.137500000000001,0,2001,1
2001-01-07,,4.281178628909824,0,10.968750000000002,0.74,2.996825040236877,20.0,7.97237674544629,18.84896943255974,16.607185502139245,1.0,3.16807218539327,3.0305921884742704,3.16807218539327,0.0,13.576593313664976,16.96940781152573,16.96940781152573,3.0305921884742704,95.66045251263952,2,25.37125,10.968750000000002,0,2001,1
2001-01-08,,4.28182403702863,0,9.18125,0.76,2.997276825920041,20.0,6.150657811525733,16.964072489303774,16.94646695192532,1.0,3.254186268141759,3.1129274473771846,3.254186268141759,0.0,13.833539504548135,16.887072552622815,16.887072552622815,3.1129274473771846,95.65916609791248,2,25.250000000000004,9.18125,0,2001,1
2001-01-09,,4.282469445147436,0,3.3625,0.78,2.997728611603205,20.0,0.24957255262281564,15.2676652403734,17.25182025673279,1.0,3.340326167215,3.1952852120089905,3.340326167215,0.0,14.056535044723798,16.80471478799101,16.80471478799101,3.1952852120089905,95.65788046001094,2,24.788124999999994,3.3625,0,2001,1
2001-01-10,,4.283114853266243,0,10.7125,0.8,2.9981803972863696,20.0,7.5172147879910085,13.740898716336059,17.526638231059508,1.0,3.4264918826129946,3.2776654833694128,3.4264918826129946,0.0,14.248972747690095,16.72233451663059,16.72233451663059,3.2776654833694128,95.6565955985838,2,24.496875000000003,10.7125,0,2001,1
2001-01-11,,4.283760261385049,0,6.943125,0.8200000000000001,2.998632182969534,20.0,3.665459516630591,12.366808844702462,17.773974407953556,1.0,3.5126834143357404,3.36006826245817,3.5126834143357404,0.0,14.413906145495385,16.63993173754183,16.63993173754183,3.36006826245817,95.65531151327993,2,24.5425,6.943125,0,2001,1
2001-01-12,,4.3265086444636065,0,11.85,0.8400000000000001,3.028556051124524,20.0,8.48993173754183,11.130127960232219,17.9965769671582,1.0,3.63426726134943,3.4733408573949855,3.63426726134943,0.0,14.523236109763216,16.526659142605013,16.526659142605013,3.4733408573949855,95.57197111874785,2,25.274999999999995,11.85,0,2001,1
2001-01-13,,4.369257027542166,0,5.231249999999999,0.86,3.0584799192795162,20.0,1.757909142605012,10.017115164208992,18.196919270442383,1.0,3.7575610436862625,3.5881677305112776,3.7575610436862625,0.0,14.608751539931106,16.411832269488723,16.411832269488723,3.5881677305112776,95.49193449672329,2,25.067999999999998,5.231249999999999,0,2001,1
2001-01-14,,4.412005410620724,0,8.25,0.88,3.0884037874345065,20.0,4.661832269488723,9.015403647788087,18.377227343398143,1.0,3.882564761346237,3.704553267625262,3.882564761346237,0.0,14.672674075772882,16.29544673237474,16.29544673237474,3.704553267625262,95.41510561541152,2,25.209374999999994,8.25,0,2001,1
2001-01-15,,4.4547537936992825,0,6.05,0.9,3.1183276555894976,20.0,2.3454467323747394,8.113863283009284,18.53950460905833,1.0,4.009278414329354,3.8225018545551497,4.009278414329354,0.0,14.71700275450318,16.17749814544485,16.17749814544485,3.8225018545551497,95.34139212915082,2,25.791874999999997,6.05,0,2001,1
2001-01-16,,4.497502176777841,0,6.193125,0.92,3.148251523744489,20.0,2.3706231454448528,7.302476954708351,18.685554148152498,1.0,4.137702002635614,3.942017877119159,4.137702002635614,0.0,14.743536271033339,16.05798212288084,16.05798212288084,3.942017877119159,95.27070520323093,2,25.772666666666673,6.193125,0,2001,1
2001-01-17,,4.5402505598564,0,7.476249999999999,0.94,3.1781753918994795,20.0,3.534232122880841,6.57222925923751,18.816998733337247,1.0,4.267835526265015,4.063105721135502,4.267835526265015,0.0,14.753893012201745,15.936894278864498,15.936894278864498,4.063105721135502,95.20295934860727,2,24.310000000000002,7.476249999999999,0,2001,1
2001-01-18,,4.5829989429349585,0,7.706250000000001,0.96,3.20809926005447,20.0,3.643144278864497,5.915006333313766,18.93529886000352,1.0,4.39967898521756,4.185769772422394,4.39967898521756,0.0,14.749529087581127,15.814230227577607,15.814230227577607,4.185769772422394,95.13807226586583,2,25.3125,7.706250000000001,0,2001,1
2001-01-19,,4.625747326013516,0,6.356249999999999,0.98,3.2380231282094614,20.0,2.170480227577606,5.323505699982398,19.04176897400317,1.0,4.533232379493246,4.310014416798042,4.533232379493246,0.0,14.731754557205127,15.689985583201958,15.689985583201958,4.310014416798042,95.07596469783981,2,25.085,6.356249999999999,0,2001,1
2001-01-20,,4.668495709092076,0,5.3687499999999995,1.0,3.267946996364453,20.0,1.0587355832019583,4.791155129984155,19.137592076602854,1.0,4.668495709092076,4.435844040080673,4.668495709092076,0.0,14.70174803652218,15.564155959919326,15.564155959919326,4.435844040080673,95.01656029032426,2,25.563125000000003,5.3687499999999995,0,2001,1
2001-01-21,,4.711244092170634,0,13.256250000000003,1.018181818181818,3.2978708645194432,20.0,8.820405959919327,4.312039616985732,19.22383286894257,1.0,4.796903075664645,4.555128869393141,4.796903075664645,0.0,14.668703999549429,15.44487113060686,15.44487113060686,4.555128869393141,94.95978546037217,2,25.115625,13.256250000000003,0,2001,1
2001-01-22,,4.658599043417596,0,16.95,1.0363636363636364,3.2610193303923167,20.0,12.394871130606859,3.8808356552871537,19.301449582048313,1.0,4.828002644996418,4.588054603387629,4.828002644996418,0.0,14.713394978660684,15.41194539661237,15.41194539661237,4.588054603387629,95.03007642596339,2,24.880000000000003,16.95,0,2001,1
2001-01-23,,4.605953994664559,0,3.13125,1.0545454545454545,2.9893186718805276,20.0,0,3.492752089758433,19.371304623843482,0.9247957413464813,4.857187848918989,4.586599868565469,4.857187848918989,1.4568046033876278,13.327900151890386,13.956595528046904,13.956595528046904,4.586599868565469,94.42912259582997,2,24.443333333333335,3.13125,0,2001,1
2001-01-24,,4.553308945911522,0,9.15,1.0727272727272728,3.187316262138065,20.0,3.1065955280469026,3.1434768807825897,19.434174161459133,1.0,4.88445868743236,4.649166433587432,4.88445868743236,0.0,14.785007727871701,15.350833566412568,15.350833566412568,4.649166433587432,95.18283869509773,2,25.4625,9.15,0,2001,1
2001-01-25,,4.500663897158485,0,4.5875,1.0909090909090908,3.140750831814967,20.0,0,2.829129192704336,19.49075674531322,0.996836119069504,4.909815160536528,4.676260323007585,4.909815160536528,0.06166643358743329,14.7528299887182,15.26207324340498,15.26207324340498,4.676260323007585,95.24310325557306,2,25.565625,4.5875,0,2001,1
2001-01-26,,4.4480188484054475,0,2.75,1.1090909090909091,2.8041314449933674,20.0,0,2.546216273433899,19.541681070781898,0.8982724797628949,4.933257268231497,4.645377486724376,4.933257268231497,1.9879267565950194,12.908376827462503,13.366695756680604,13.366695756680604,4.645377486724376,94.16450904839347,2,25.581874999999997,2.75,0,2001,1
2001-01-27,,4.39537379965241,0,9.34,1.1272727272727272,3.076761659756687,20.0,2.7066957566806025,2.291594646090509,19.58751296370371,1.0,4.954785010517262,4.729075788088475,4.954785010517262,0.0,14.858437175615233,15.270924211911524,15.270924211911524,4.729075788088475,95.4446212711614,2,25.199375,9.34,0,2001,1
2001-01-28,,4.342728750899373,0,7.40625,1.1454545454545455,3.039910125629561,20.0,2.677174211911524,2.0624351814814545,19.62876166733334,1.0,4.974398387393827,4.752600856355654,4.974398387393827,0.0,14.876160810977686,15.247399143644346,15.247399143644346,4.752600856355654,95.54121898237474,2,25.571875,7.40625,0,2001,1
2001-01-29,,4.290083702146336,0,3.2243749999999998,1.1636363636363636,2.773591002118184,20.0,0,1.856191663333302,19.665885500600005,0.9222905138795287,4.9920973988611905,4.726799460412899,4.9920973988611905,1.5282258563556539,13.410860183831453,13.744974683231447,13.744974683231447,4.726799460412899,94.68564178037047,2,25.198,3.2243749999999998,0,2001,1
2001-01-30,,4.237438653393299,0,7.580625000000001,1.2,2.9662070573753088,20.0,1.3255996832314487,1.6705724969999736,19.699296950540006,1.0,5.0849263840719585,4.868789741040888,5.0849263840719585,0.0,14.830507209499117,15.131210258959111,15.131210258959111,4.868789741040888,95.74946367546052,2,25.355333333333338,7.580625000000001,0,2001,1
2001-01-31,,4.1847936046402605,0,7.0093749999999995,1.2,2.9293555232481823,20.0,2.14058525895911,1.503515247299969,19.729367255486004,1.0,5.021752325568312,4.81392656822033,5.021752325568312,0.0,14.915440687265674,15.18607343177967,15.18607343177967,4.81392656822033,95.86148929946555,2,25.339999999999996,7.0093749999999995,0,2001,1
2001-02-01,,4.132148555887224,0,7.103125,1.2,2.8925039891210567,20.0,2.2891984317796705,1.353163722569981,19.756430529937404,1.0,4.958578267064669,4.759196427455365,4.958578267064669,0.0,14.99723410248204,15.240803572544635,15.240803572544635,4.759196427455365,95.97905228332046,2,24.656000000000002,7.103125,0,2001,2
2001-02-02,,4.130433538258373,0,10.19375,1.2,2.8913034767808607,20.0,5.434553572544637,1.2178473503129794,19.780787476943665,1.0,4.956520245910047,4.757415721272297,4.956520245910047,0.0,15.023371755671368,15.242584278727703,15.242584278727703,4.757415721272297,95.98297767870423,2,23.136666666666663,10.19375,0,2001,2
2001-02-03,,4.128718520629522,0,9.009374999999999,1.2,2.8901029644406653,20.0,4.251959278727703,1.0960626152816744,19.8027087292493,1.0,4.954462224755426,4.755635156270934,4.954462224755426,0.0,15.047073572978366,15.244364843729066,15.244364843729066,4.755635156270934,95.98690918479437,2,24.772,9.009374999999999,0,2001,2
2001-02-04,,4.127003503000671,0,12.918125,1.2,2.8889024521004694,20.0,8.162489843729066,0.9864563537534998,19.82243785632437,1.0,4.952404203600804,4.753854732451277,4.952404203600804,0.0,15.068583123873093,15.246145267548723,15.246145267548723,4.753854732451277,95.99084680920903,3,24.68,12.918125,0,2001,2
2001-02-05,,4.1252884853718195,0,9.056875000000002,1.2,2.8877019397602735,20.0,4.303020267548725,0.8878107183781481,19.840194070691933,1.0,4.950346182446183,4.752074449813318,4.950346182446183,0.0,15.088119620878615,15.247925550186682,15.247925550186682,4.752074449813318,95.99479055957879,3,24.720666666666663,9.056875000000002,0,2001,2
2001-02-06,,4.123573467742968,0,8.955,1.2,2.8865014274200775,20.0,4.202925550186684,0.7990296465403368,19.85617466362274,1.0,4.948288161291562,4.750294308357062,4.948288161291562,0.0,15.105880355265676,15.249705691642937,15.249705691642937,4.750294308357062,95.99874044354722,3,25.238666666666667,8.955,0,2001,2
2001-02-07,,4.121858450114117,0,3.46375,1.2,2.6996975415702096,20.0,0,0.7191266818863085,19.870557197260464,0.9352537376991906,4.94623014013694,4.70391725545844,4.94623014013694,1.2865443083570618,13.880095633444963,14.0095384361845,14.0095384361845,4.70391725545844,95.10105923474495,3,25.325333333333337,3.46375,0,2001,2
2001-02-08,,4.120143432485266,0,4.624999999999999,1.2,2.6871939904333937,20.0,0,0.6472140136976812,19.883501477534416,0.9313269061106626,4.944172118982319,4.699297529254935,4.944172118982319,1.3654615638155008,13.818742384463981,13.935240906929565,13.935240906929565,4.699297529254935,95.04720742250801,3,24.836666666666662,4.624999999999999,0,2001,2
2001-02-09,,4.118428414856415,0,7.570625000000001,1.2,2.8828998903994902,20.0,1.5058659069295643,0.5824926123279184,19.895151329780976,1.0,4.942114097827697,4.744954731078506,4.942114097827697,0.0,15.15019659870247,15.255045268921494,15.255045268921494,4.744954731078506,96.01062697366999,3,25.028666666666663,7.570625000000001,0,2001,2
2001-02-10,,4.116713397227564,0,8.27875,1.2,2.8816993780592943,20.0,3.5337952689214944,0.5242433510951194,19.905636196802877,1.0,4.940056076673076,4.743175154349059,4.940056076673076,0.0,15.162461042453819,15.256824845650941,15.256824845650941,4.743175154349059,96.01460146872243,3,25.098666666666666,8.27875,0,2001,2
2001-02-11,,4.114998379598712,0,8.036875,1.2,2.8804988657190984,20.0,3.2936998456509414,0.4718190159856128,19.91507257712259,1.0,4.937998055518455,4.7413957188013125,4.937998055518455,0.0,15.173676858321278,15.258604281198688,15.258604281198688,4.7413957188013125,96.01858213578214,3,24.468000000000004,8.036875,0,2001,2
2001-02-12,,4.0744314940636075,0,7.299375,1.2,2.852102045844525,20.0,2.557979281198687,0.42463711438704976,19.92356531941033,1.0,4.889317792876329,4.699346263009045,4.889317792876329,0.0,15.224219056401285,15.300653736990956,15.300653736990956,4.699346263009045,96.11455957835119,3,24.656666666666673,7.299375,0,2001,2
2001-02-13,,4.033864608528503,0,5.539375,1.2,2.8237052259699515,20.0,0.8400287369909556,0.38217340294835367,19.931208787469295,1.0,4.840637530234203,4.657375799482471,4.840637530234203,0.0,15.273832987986824,15.342624200517529,15.342624200517529,4.657375799482471,96.21409928739561,3,25.676666666666666,5.539375,0,2001,2
2001-02-14,,3.9932977229933977,0,5.6625,1.2,2.795308406095378,20.0,1.0051242005175283,0.3439560626535254,19.938087908722366,1.0,4.791957267592077,4.615484328221589,4.791957267592077,0.0,15.322603580500777,15.384515671778411,15.384515671778411,4.615484328221589,96.31730982736487,3,25.502666666666663,5.6625,0,2001,2
2001-02-15,,3.9527308374582923,0,9.931875000000002,1.2,2.7669115862208047,20.0,5.316390671778414,0.3095604563881693,19.94427911785013,1.0,4.743277004949951,4.573671849226409,4.743277004949951,0.0,15.37060726862372,15.42632815077359,15.42632815077359,4.573671849226409,96.42430421949749,3,25.457333333333334,9.931875000000002,0,2001,2
2001-02-16,,3.912163951923188,0,9.71375,1.2,2.7385147663462313,20.0,5.14007815077359,0.2786044107493524,19.949851206065116,1.0,4.694596742307826,4.531938362496926,4.694596742307826,0.0,15.417912843568189,15.468061637503073,15.468061637503073,4.531938362496926,96.53520017289199,3,25.103999999999996,9.71375,0,2001,2
2001-02-17,,3.8715970663880825,0,10.700624999999999,1.2,2.710117946471658,20.0,6.168686637503072,0.2507439696744207,19.954866085458605,1.0,4.645916479665699,4.490283868033139,4.645916479665699,0.0,15.464582217425466,15.509716131966861,15.509716131966861,4.490283868033139,96.65012033010636,3,25.521333333333327,10.700624999999999,0,2001,2
2001-02-18,,3.831030180852977,0,13.48,1.2,2.681721126597084,20.0,8.989716131966862,0.22566957270697685,19.959379476912744,1.0,4.597236217023572,4.4487083658350475,4.597236217023572,0.0,15.510671111077697,15.551291634164953,15.551291634164953,4.4487083658350475,96.76919252836028,3,21.44,13.48,0,2001,2
2001-02-19,,3.790463295317872,0,5.281874999999999,1.2,2.65332430672251,20.0,0.8331666341649537,0.20310261543627917,19.96344152922147,1.0,4.548555954381446,4.4072118559026565,4.548555954381446,0.0,15.556229673318814,15.592788144097344,15.592788144097344,4.4072118559026565,96.89255007751112,3,25.181999999999995,5.281874999999999,0,2001,2
2001-02-20,,3.7498964097827674,0,8.0275,1.18,2.624927486847937,20.0,3.6202881440973442,0.18279235389265125,19.96709737629932,1.0,4.424877763543665,4.293031099265364,4.424877763543665,0.0,15.674066277033958,15.706968900734637,15.706968900734637,4.293031099265364,97.02033205607218,3,24.59866666666666,8.0275,0,2001,2
2001-02-21,,3.709329524247662,0,17.441875,1.15,2.596530666973363,20.0,13.148843900734633,0.16451311850339323,19.97038763866939,1.0,4.265728952884811,4.144270153966838,4.265728952884811,0.0,15.826117484702552,15.855729846033162,15.855729846033162,4.144270153966838,97.15268362665581,3,24.702666666666673,17.441875,0,2001,2
2001-02-22,,3.767728597264732,0,9.231250000000001,1.125,2.637410018085312,20.0,5.086979846033163,0.14806180665305035,19.97334887480245,1.0,4.238694671922824,4.109991292955517,4.238694671922824,0.0,15.863357581846934,15.890008707044483,15.890008707044483,4.109991292955517,96.96360816409259,3,24.81133333333333,9.231250000000001,0,2001,2
2001-02-23,,3.8261276702818017,0,8.715625,1.1,2.678289369197261,20.0,4.605633707044483,0.1332556259877471,19.976013987322204,1.0,4.208740437309983,4.073381871001498,4.208740437309983,0.0,15.902632116320707,15.926618128998502,15.926618128998502,4.073381871001498,96.78386994102685,3,24.439999999999998,8.715625,0,2001,2
2001-02-24,,3.8845267432988715,0,3.215,1.075,2.6024644636238214,20.0,0,0.11993006338897771,19.978412588589983,0.9570345307869087,4.175866249046287,4.003881744292752,4.175866249046287,0.8583818710014981,15.116148973295733,15.13773638470575,15.13773638470575,4.003881744292752,95.88146519796189,3,24.676666666666662,3.215,0,2001,2
2001-02-25,,3.942925816315941,0,4.608124999999999,1.05,2.724976331670331,20.0,0,0.10793705705008705,19.980571329730985,0.9872807132939139,4.140072107131738,3.9843049862846702,4.140072107131738,0.2541386152942522,15.742127728152063,15.761556398421078,15.761556398421078,3.9843049862846702,96.23757468912821,3,24.809333333333328,4.608124999999999,0,2001,2
2001-02-26,,4.001324889333011,0,3.21375,1.025,2.657422802115277,20.0,0,0.09714335134507479,19.982514196757887,0.9487204867470994,4.101358011566336,3.9171193473606234,4.101358011566336,1.024693601578921,15.040701247818342,15.058187051060456,15.058187051060456,3.9171193473606234,95.50786194021258,3,25.416666666666664,3.21375,0,2001,2
2001-02-27,,4.0597239623500805,0,11.12625,1.0,2.841806773645056,20.0,6.184437051060456,0.08742901621056731,19.984262777082098,1.0,4.0597239623500805,3.903433946654644,4.0597239623500805,0.0,16.080828830427453,16.096566053345356,16.096566053345356,3.903433946654644,96.15023048008014,3,24.887333333333334,11.12625,0,2001,2
2001-02-28,,4.11812303536715,0,9.198750000000002,0.975,2.882686124757005,20.0,5.29531605334536,0.07868611458951236,19.98583649937389,1.0,4.015169959482971,3.8550182496592993,4.015169959482971,0.0,16.13081824971459,16.1449817503407,16.1449817503407,3.8550182496592993,96.01133422894273,3,25.179333333333332,9.198750000000002,0,2001,2
2001-03-01,,,0,5.7562500000000005,1.0,,20.0,1.9012317503407026,0.07081750313055579,19.9872528494365,1.0,,,,0.0,,,,,,3,25.044000000000004,5.7562500000000005,0,2001,3
2001-03-02,,,0,8.200625,0.98,,20.0,0,0.06373575281749311,19.988527564492852,,,,,,,,,,,3,25.387999999999995,8.200625,0,2001,3
2001-03-03,,,0,3.8818749999999995,0.96,,20.0,0,0.057362177535740244,19.989674808043567,,,,,,,,,,,3,25.37933333333334,3.8818749999999995,0,2001,3
2001-03-04,,,0,14.254999999999999,0.9400000000000001,,20.0,0,0.05162595978216444,19.99070732723921,,,,,,,,,,,3,25.115333333333336,14.254999999999999,0,2001,3
2001-03-05,,,0,9.737499999999997,0.92,,20.0,0,0.046463363803948,19.99163659451529,,,,,,,,,,,3,24.752666666666673,9.737499999999997,0,2001,3
2001-03-06,,,0,10.530625,0.9,,20.0,0,0.04181702742355853,19.99247293506376,,,,,,,,,,,4,25.044666666666664,10.530625,0,2001,3
2001-03-07,,,0,6.785,0.88,,20.0,0,0.03763532468120445,19.993225641557384,,,,,,,,,,,4,25.355333333333327,6.785,0,2001,3
2001-03-08,,,0,10.2,0.8600000000000001,,20.0,0,0.033871792213080454,19.993903077401647,,,,,,,,,,,4,25.43533333333333,10.2,0,2001,3
2001-03-09,,,0,9.608125000000001,0.8400000000000001,,20.0,0,0.030484612991763527,19.994512769661483,,,,,,,,,,,4,25.214666666666666,9.608125000000001,0,2001,3
2001-03-10,,,0,11.480625,0.8200000000000001,,20.0,0,0.02743615169258362,19.995061492695335,,,,,,,,,,,4,24.88266666666667,11.480625,0,2001,3
2001-03-11,,,0,11.065624999999999,0.8,,20.0,0,0.02469253652332526,19.995555343425803,,,,,,,,,,,4,24.967857142857138,11.065624999999999,0,2001,3
2001-03-12,,,0,8.11125,0.78,,20.0,0,0.022223282870985628,19.995999809083223,,,,,,,,,,,4,,8.11125,0,2001,3
2001-03-13,,,0,13.041249999999998,0.76,,20.0,0,0.02000095458388529,19.9963998281749,,,,,,,,,,,4,24.909333333333336,13.041249999999998,0,2001,3
2001-03-14,,,0,2.7281249999999995,0.74,,20.0,0,0.018000859125493207,19.99675984535741,,,,,,,,,,,4,25.43866666666667,2.7281249999999995,0,2001,3
2001-03-15,,,0,4.985625,0.72,,20.0,0,0.016200773212950992,19.997083860821668,,,,,,,,,,,4,25.544666666666668,4.985625,0,2001,3
2001-03-16,,,0,8.481875,0.7,,20.0,0,0.014580695891659445,19.997375474739503,,,,,,,,,,,4,25.270666666666664,8.481875,0,2001,3
2001-03-17,,,0,16.0225,0.68,,20.0,0,0.013122626302486395,19.99763792726555,,,,,,,,,,,4,25.315714285714282,16.0225,0,2001,3
2001-03-18,,,0,5.8100000000000005,0.66,,20.0,0,0.011810363672246638,19.997874134538996,,,,,,,,,,,4,,5.8100000000000005,0,2001,3
2001-03-19,,,0,7.526249999999999,0.64,,20.0,0,0.010629327305018421,19.998086721085098,,,,,,,,,,,4,25.180666666666664,7.526249999999999,0,2001,3
2001-03-20,,,0,4.312500000000001,0.62,,20.0,0,0.009566394574509474,19.998278048976587,,,,,,,,,,,4,25.048666666666666,4.312500000000001,0,2001,3
2001-03-21,,,0,15.065,0.6,,20.0,0,0.008609755117063855,19.998450244078928,,,,,,,,,,,4,24.96066666666667,15.065,0,2001,3
2001-03-22,,,0,11.850625,0.6,,20.0,0,0.0077487796053610225,19.998605219671035,,,,,,,,,,,4,24.730666666666664,11.850625,0,2001,3
2001-03-23,,,0,10.451875000000001,0.6,,20.0,0,0.006973901644826697,19.99874469770393,,,,,,,,,,,4,24.872,10.451875000000001,0,2001,3
2001-03-24,,,0,7.0562499999999995,0.6,,20.0,0,0.00627651148034758,19.998870227933537,,,,,,,,,,,4,25.102,7.0562499999999995,0,2001,3
2001-03-25,,,0,12.786874999999998,0.6,,20.0,0,0.005648860332314598,19.998983205140185,,,,,,,,,,,4,25.278571428571436,12.786874999999998,0,2001,3
2001-03-26,,,0,6.0575,0.6,,20.0,0,0.005083974299076033,19.999084884626168,,,,,,,,,,,4,,6.0575,0,2001,3
2001-03-27,,,0,11.730625,0.6,,20.0,0,0.004575576869161324,19.999176396163552,,,,,,,,,,,4,24.997333333333334,11.730625,0,2001,3
2001-03-28,,,0,14.571874999999999,0.6,,20.0,0,0.004118019182239863,19.999258756547196,,,,,,,,,,,4,25.23333333333333,14.571874999999999,0,2001,3
2001-03-29,,,0,7.18375,0.6,,20.0,0,0.0037062172640212054,19.999332880892474,,,,,,,,,,,4,25.140000000000004,7.18375,0,2001,3
2001-03-30,,,0,4.7525,0.6,,20.0,0,0.0033355955376279667,19.999399592803226,,,,,,,,,,,4,24.527857142857147,4.7525,0,2001,3
2000-12-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,24.47875,6.99625,0,2000,12
2000-12-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,25.487499999999997,11.041875000000001,0,2000,12
