,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2011-10-24,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.5,0.0,0,2011,10
2011-10-25,,0,12.4,0.6,,0,0,0.0,0,0,,,,,,,,,,4,28.7,12.4,0,2011,10
2011-10-26,,0,21.8,0.6,,0,0,0.0,0,0,,,,,,,,,,4,24.45,21.8,0,2011,10
2011-10-27,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,25.0,0.0,0,2011,10
2011-10-28,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2011,10
2012-07-21,,0,0.0,0.4,,0,0,0,0,0,0,,,,0,,,0,,1,21.2,0.0,0,2012,7
2012-07-22,,0,0.0,0.4181818181818182,,0,0,0.0,0,0,,,,0.0,,,,,,1,24.1,0.0,0,2012,7
2012-07-23,,0,0.0,0.4363636363636364,,0,0,0.0,0,0,,,,,,,,,,1,25.35,0.0,0,2012,7
2012-07-24,,0,0.0,0.4545454545454546,,0,0,0.0,0,0,,,,,,,,,,1,26.3,0.0,0,2012,7
2012-07-25,,0,0.0,0.4727272727272727,,0,0,0.0,0,0,,,,,,,,,,1,28.2,0.0,0,2012,7
2012-07-26,,0,0.6,0.4909090909090909,,0,0,0.0,0,0,,,,,,,,,,1,26.2,0.6,0,2012,7
2012-07-27,,0,0.0,0.509090909090909,,0,0,0.0,0,0,,,,,,,,,,1,,0.0,0,2012,7
2012-07-28,,0,0.0,0.5272727272727272,,0,0,0.0,0,0,,,,,,,,,,1,26.55,0.0,0,2012,7
2012-07-29,,0,0.0,0.5454545454545454,,0,0,0.0,0,0,,,,,,,,,,1,26.4,0.0,0,2012,7
2012-07-30,,0,6.0,0.5636363636363636,,0,0,0.0,0,0,,,,,,,,,,1,26.25,6.0,0,2012,7
2012-07-31,,0,0.2,0.6,,0,0,0.0,0,0,,,,,,,,,,2,24.15,0.2,0,2012,7
2012-08-01,,0,0.0,0.62,,0,0,0.0,0,0,,,,,,,,,,2,24.5,0.0,0,2012,8
2012-08-02,,0,0.0,0.64,,0,0,0.0,0,0,,,,,,,,,,2,24.95,0.0,0,2012,8
2012-08-03,,0,0.0,0.66,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,8
2012-08-04,,0,0.0,0.68,,0,0,0.0,0,0,,,,,,,,,,2,26.25,0.0,0,2012,8
2012-08-05,,0,0.0,0.7000000000000001,,0,0,0.0,0,0,,,,,,,,,,2,26.0,0.0,0,2012,8
2012-08-06,,0,0.0,0.72,,0,0,0.0,0,0,,,,,,,,,,2,24.75,0.0,0,2012,8
2012-08-07,,0,0.0,0.74,,0,0,0.0,0,0,,,,,,,,,,2,23.95,0.0,0,2012,8
2012-08-08,,0,0.0,0.76,,0,0,0.0,0,0,,,,,,,,,,2,24.25,0.0,0,2012,8
2012-08-09,,0,0.0,0.78,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,8
2012-08-10,,0,0.0,0.8,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,8
2012-08-11,,0,0.0,0.8200000000000001,,0,0,0.0,0,0,,,,,,,,,,2,25.65,0.0,0,2012,8
2012-08-12,,0,0.0,0.8400000000000001,,0,0,0.0,0,0,,,,,,,,,,2,26.05,0.0,0,2012,8
2012-08-13,,0,0.0,0.86,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,8
2012-08-14,,0,0.0,0.88,,0,0,0.0,0,0,,,,,,,,,,2,25.7,0.0,0,2012,8
2012-08-15,,0,0.0,0.9,,0,0,0.0,0,0,,,,,,,,,,2,26.1,0.0,0,2012,8
2012-08-16,,0,8.2,0.92,,0,0,0.0,0,0,,,,,,,,,,2,26.95,8.2,0,2012,8
2012-08-17,,0.11400000000000006,30.456,0.94,,0,0,0.0,0,0,,,,,,,,,,2,,30.57,0,2012,8
2012-08-18,,0,0.0,0.96,,0,0,0.0,0,0,,,,,,,,,,2,25.8,0.0,0,2012,8
2012-08-19,,0,3.6,0.98,,0,0,0.0,0,0,,,,,,,,,,2,25.55,3.6,0,2012,8
2012-08-20,,0,0.0,1.0,,0,0,0.0,0,0,,,,,,,,,,2,26.4,0.0,0,2012,8
2012-08-21,,0,1.2,1.018181818181818,,0,0,0.0,0,0,,,,,,,,,,2,26.7,1.2,0,2012,8
2012-08-22,,0,0.0,1.0363636363636364,,0,0,0.0,0,0,,,,,,,,,,2,25.95,0.0,0,2012,8
2012-08-23,,0,0.0,1.0545454545454545,,0,0,0.0,0,0,,,,,,,,,,2,26.15,0.0,0,2012,8
2012-08-24,,0,0.0,1.0727272727272728,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,8
2012-08-25,,0,9.2,1.0909090909090908,,0,0,0.0,0,0,,,,,,,,,,2,26.2,9.2,0,2012,8
2012-08-26,,0,0.0,1.1090909090909091,,0,0,0.0,0,0,,,,,,,,,,2,21.8,0.0,0,2012,8
2012-08-27,,0,0.0,1.1272727272727272,,0,0,0.0,0,0,,,,,,,,,,2,21.0,0.0,0,2012,8
2012-08-28,,0,0.0,1.1454545454545455,,0,0,0.0,0,0,,,,,,,,,,2,20.1,0.0,0,2012,8
2012-08-29,,0,0.0,1.1636363636363636,,0,0,0.0,0,0,,,,,,,,,,2,20.75,0.0,0,2012,8
2012-08-30,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,23.4,0.0,0,2012,8
2012-08-31,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,8
2012-09-01,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,9
2012-09-02,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,9
2012-09-03,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,2,,0.0,0,2012,9
2012-09-04,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-05,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-06,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.25,0.0,0,2012,9
2012-09-07,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-08,,0,10.4,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.85,10.4,0,2012,9
2012-09-09,,0,4.4,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.15,4.4,0,2012,9
2012-09-10,,0,0.2,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.75,0.2,0,2012,9
2012-09-11,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,28.3,0.0,0,2012,9
2012-09-12,,0,1.2,1.2,,0,0,0.0,0,0,,,,,,,,,,3,28.0,1.2,0,2012,9
2012-09-13,,0,16.2,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.8,16.2,0,2012,9
2012-09-14,,0.9060000000000002,33.624,1.2,,0,0,0.0,0,0,,,,,,,,,,3,,34.53,0,2012,9
2012-09-15,,0,3.8,1.2,,0,0,0.0,0,0,,,,,,,,,,3,26.35,3.8,0,2012,9
2012-09-16,,0,1.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.3,1.0,0,2012,9
2012-09-17,,0,0.8,1.2,,0,0,0.0,0,0,,,,,,,,,,3,28.1,0.8,0,2012,9
2012-09-18,,0,0.2,1.2,,0,0,0.0,0,0,,,,,,,,,,3,28.15,0.2,0,2012,9
2012-09-19,,0,0.0,1.2,,0,0,0.0,0,0,,,,,,,,,,3,27.75,0.0,0,2012,9
2012-09-20,,0,0.0,1.18,,0,0,0.0,0,0,,,,,,,,,,3,27.9,0.0,0,2012,9
2012-09-21,,0,0.0,1.16,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-22,,0,14.2,1.14,,0,0,0.0,0,0,,,,,,,,,,3,25.1,14.2,0,2012,9
2012-09-23,,0,3.8,1.1199999999999999,,0,0,0.0,0,0,,,,,,,,,,3,25.0,3.8,0,2012,9
2012-09-24,,0,1.0,1.1,,0,0,0.0,0,0,,,,,,,,,,3,26.95,1.0,0,2012,9
2012-09-25,,0,1.0,1.08,,0,0,0.0,0,0,,,,,,,,,,3,28.05,1.0,0,2012,9
2012-09-26,,0,0.8,1.06,,0,0,0.0,0,0,,,,,,,,,,3,22.95,0.8,0,2012,9
2012-09-27,,0,0.6,1.04,,0,0,0.0,0,0,,,,,,,,,,3,23.5,0.6,0,2012,9
2012-09-28,,0,0.0,1.02,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-29,,0,0.0,1.0,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-09-30,,0,0.0,0.98,,0,0,0.0,0,0,,,,,,,,,,3,,0.0,0,2012,9
2012-10-01,,0,0.4,0.96,,0,0,0.0,0,0,,,,,,,,,,3,26.9,0.4,0,2012,10
2012-10-02,,0,0.2,0.9400000000000001,,0,0,0.0,0,0,,,,,,,,,,3,27.35,0.2,0,2012,10
2012-10-03,,0,0.2,0.92,,0,0,0.0,0,0,,,,,,,,,,3,27.9,0.2,0,2012,10
2012-10-04,,0,0.2,0.9,,0,0,0.0,0,0,,,,,,,,,,4,25.3,0.2,0,2012,10
2012-10-05,,0,1.08,0.88,,0,0,0.0,0,0,,,,,,,,,,4,,1.08,0,2012,10
2012-10-06,,0,0.4,0.8600000000000001,,0,0,0.0,0,0,,,,,,,,,,4,26.2,0.4,0,2012,10
2012-10-07,,0,0.2,0.8400000000000001,,0,0,0.0,0,0,,,,,,,,,,4,26.45,0.2,0,2012,10
2012-10-08,,0,0.4,0.8200000000000001,,0,0,0.0,0,0,,,,,,,,,,4,27.1,0.4,0,2012,10
2012-10-09,,0,0.2,0.8,,0,0,0.0,0,0,,,,,,,,,,4,26.7,0.2,0,2012,10
2012-10-10,,0,0.4,0.78,,0,0,0.0,0,0,,,,,,,,,,4,27.15,0.4,0,2012,10
2012-10-11,,0,0.2,0.76,,0,0,0.0,0,0,,,,,,,,,,4,22.55,0.2,0,2012,10
2012-10-12,,2.5140000000000002,40.056,0.74,,0,0,0.0,0,0,,,,,,,,,,4,,42.57,0,2012,10
2012-10-13,,0,0.6,0.72,,0,0,0.0,0,0,,,,,,,,,,4,25.7,0.6,0,2012,10
2012-10-14,,0,0.4,0.7,,0,0,0.0,0,0,,,,,,,,,,4,27.25,0.4,0,2012,10
2012-10-15,,0,1.8,0.68,,0,0,0.0,0,0,,,,,,,,,,4,27.6,1.8,0,2012,10
2012-10-16,,0,19.8,0.66,,0,0,0.0,0,0,,,,,,,,,,4,28.15,19.8,0,2012,10
2012-10-17,,0,0.4,0.64,,0,0,0.0,0,0,,,,,,,,,,4,27.6,0.4,0,2012,10
2012-10-18,,0,6.0,0.62,,0,0,0.0,0,0,,,,,,,,,,4,24.5,6.0,0,2012,10
2012-10-19,,0,19.65,0.6,,0,0,0.0,0,0,,,,,,,,,,4,,19.65,0,2012,10
2012-10-20,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2012,10
2012-10-21,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,,0.0,0,2012,10
2012-10-22,,0,0.2,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.4,0.2,0,2012,10
2012-10-23,,0,2.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.0,2.0,0,2012,10
2012-10-24,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.25,0.0,0,2012,10
2012-10-25,,0,0.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.6,0.0,0,2012,10
2012-10-26,,5.022,50.088,0.6,,0,0,0.0,0,0,,,,,,,,,,4,,55.11,0,2012,10
2012-10-27,,0,0.8,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.45,0.8,0,2012,10
2012-10-28,,0,1.0,0.6,,0,0,0.0,0,0,,,,,,,,,,4,27.55,1.0,0,2012,10
2013-07-21,,0,0.2,0.4,,0.2,0,0,0,0,0,,,,0,,,0,,1,26.15,0.2,0,2013,7
2013-07-22,,0,0.4,0.4181818181818182,,0.2,0,1.0,0.02,1.0,,,,0.0,,,,,,1,25.85,0.4,0,2013,7
2013-07-23,,0,0.2,0.4363636363636364,,0.2,0,0.9000000000000001,0.038000000000000006,,,,,,,,,,,1,17.85,0.2,0,2013,7
2013-07-24,,0,0.0,0.4545454545454546,,0.2,0,0.8099999999999999,0.054200000000000005,,,,,,,,,,,1,11.4,0.0,0,2013,7
2013-07-25,,0,0.2,0.4727272727272727,,0.2,0,0.7290000000000001,0.06878000000000001,,,,,,,,,,,1,16.7,0.2,0,2013,7
2013-07-26,,0,0.0,0.4909090909090909,,0.2,0,0.6561,0.081902,,,,,,,,,,,1,,0.0,0,2013,7
2013-07-27,,0,0.2,0.509090909090909,,0.2,0,0.5904900000000001,0.0937118,,,,,,,,,,,1,21.7,0.2,0,2013,7
2013-07-28,,0,0.0,0.5272727272727272,,0.2,0,0.531441,0.10434062,,,,,,,,,,,1,23.65,0.0,0,2013,7
2013-07-29,,0,0.0,0.5454545454545454,,0.2,0,0.4782969,0.11390655799999999,,,,,,,,,,,1,24.5,0.0,0,2013,7
2013-07-30,,0,0.0,0.5636363636363636,,0.2,0,0.4304672100000001,0.1225159022,,,,,,,,,,,1,25.25,0.0,0,2013,7
2013-07-31,,0,0.0,0.6,,0.2,0,0.38742048900000003,0.13026431198,,,,,,,,,,,2,25.0,0.0,0,2013,7
2013-08-01,,0,0.0,0.62,,0.2,0,0.3486784401000001,0.137237880782,,,,,,,,,,,2,25.35,0.0,0,2013,8
2013-08-02,,0,0.0,0.64,,0.2,0,0.31381059609000006,0.1435140927038,,,,,,,,,,,2,,0.0,0,2013,8
2013-08-03,,0,3.21,0.66,,0.2,0,0.28242953648100005,0.14916268343342,,,,,,,,,,,2,,3.21,0,2013,8
2013-08-04,,0,0.0,0.68,,0.2,0,0.2541865828329,0.15424641509007803,,,,,,,,,,,2,26.8,0.0,0,2013,8
2013-08-05,,0,0.0,0.7000000000000001,,0.2,0,0.22876792454960992,0.15882177358107022,,,,,,,,,,,2,26.75,0.0,0,2013,8
2013-08-06,,0,0.0,0.72,,0.2,0,0.20589113209464896,0.1629395962229632,,,,,,,,,,,2,26.7,0.0,0,2013,8
2013-08-07,,0,0.0,0.74,,0.2,0,0.18530201888518408,0.1666456366006669,,,,,,,,,,,2,26.3,0.0,0,2013,8
2013-08-08,,0,0.0,0.76,,0.2,0,0.1667718169966656,0.1699810729406002,,,,,,,,,,,2,26.45,0.0,0,2013,8
2013-08-09,,0,0.0,0.78,,0.2,0,0.1500946352969991,0.17298296564654017,,,,,,,,,,,2,,0.0,0,2013,8
2013-08-10,,0,5.2,0.8,,0.2,0,0.1350851717672992,0.17568466908188615,,,,,,,,,,,2,20.6,5.2,0,2013,8
2013-08-11,,0,1.2,0.8200000000000001,,0.2,0,0.1215766545905693,0.17811620217369753,,,,,,,,,,,2,19.3,1.2,0,2013,8
2013-08-12,,0,0.4,0.8400000000000001,,0.2,0,0.1094189891315124,0.1803045819563278,,,,,,,,,,,2,22.05,0.4,0,2013,8
2013-08-13,,0,0.0,0.86,,0.2,0,0.09847709021836112,0.18227412376069502,,,,,,,,,,,2,24.5,0.0,0,2013,8
2013-08-14,,0,0.2,0.88,,0.2,0,0.08862938119652497,0.18404671138462553,,,,,,,,,,,2,22.6,0.2,0,2013,8
2013-08-15,,0,0.0,0.9,,0.2,0,0.07976644307687242,0.185642040246163,,,,,,,,,,,2,19.75,0.0,0,2013,8
2013-08-16,,0,0.0,0.92,,0.2,0,0.07178979876918512,0.1870778362215467,,,,,,,,,,,2,,0.0,0,2013,8
2013-08-17,,0,0.0,0.94,,0.2,0,0.06461081889226658,0.18837005259939202,,,,,,,,,,,2,,0.0,0,2013,8
2013-08-18,,0,0.0,0.96,,0.2,0,0.05814973700303996,0.1895330473394528,,,,,,,,,,,2,23.15,0.0,0,2013,8
2013-08-19,,0,0.0,0.98,,0.2,0,0.05233476330273601,0.19057974260550753,,,,,,,,,,,2,24.35,0.0,0,2013,8
2013-08-20,,0,0.0,1.0,,0.2,0,0.04710128697246241,0.19152176834495677,,,,,,,,,,,2,25.7,0.0,0,2013,8
