,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2000-07-21,3.9052243711939996,0,0.0,0.4,0.0,0,0,0,0,0,0,0.0,2.7336570598357994,2.7336570598357994,0,0.0,0.0,0,0.0,1,15.65,0.0,0,2000,7
2000-07-22,3.930169513234472,0,0.0,0.4181818181818182,0.0,0,0,0.0,0,0,1.643525432807143,0.0,1.643525432807143,0.0,0.0,0.0,0.0,0.22393281926873382,0.0,1,16.65,0.0,0,2000,7
2000-07-23,3.9551146552749445,0,0.2,0.4363636363636364,0.02768580258692461,0.2,0,1.0,0.02,1.0,1.7258682132108851,0.02,1.7258682132108851,0.0,0.0,0.18000000000000002,0.18000000000000002,1.6640460643286707,1.1588370332628743,1,16.65,0.2,0,2000,7
2000-07-24,3.980059797315417,0,0.4,0.4545454545454546,0.08079521388550297,0.5800000000000001,0,2.8000000000000003,0.07600000000000001,1.0,1.8091180896888261,0.07600000000000001,1.8091180896888261,0.0,0.0,0.504,0.504,1.7431178990567804,4.2009419082793125,1,12.65,0.4,0,2000,7
2000-07-25,4.0050049393558895,0,0.0,0.4727272727272727,0.0706482871302379,0.5800000000000001,0,2.52,0.1264,0.39873417721518983,1.893275062240966,0.0504,1.893275062240966,0.07600000000000001,0.0,0.4536,0.4536,1.4079150661401776,2.6620537609756654,1,15.15,0.0,0,2000,7
2000-07-26,4.029950081396362,0,0.0,0.4909090909090909,0.06397948749224863,0.5800000000000001,0,2.2680000000000002,0.17176000000000002,0.2640894271075919,1.978339130867305,0.04536,1.978339130867305,0.1264,0.0,0.40824,0.40824,1.1816753621592802,2.292832370965343,1,23.1,0.0,0,2000,7
2000-07-27,4.0548952234368345,0,0.0,0.509090909090909,0.05793796491055486,0.5800000000000001,0,2.0412000000000003,0.21258400000000002,0.19203703006811426,2.064310295567843,0.040824000000000006,2.064310295567843,0.17176000000000002,0.0,0.36741599999999996,0.36741599999999996,1.019312990620929,1.9776096688395526,1,24.1,0.0,0,2000,7
2000-07-28,4.079840365477307,0,0.0,0.5272727272727272,0.052464951970277354,0.5800000000000001,0,1.8370800000000003,0.24932560000000004,0.14736392893469424,2.15118855634258,0.036741600000000006,2.15118855634258,0.21258400000000002,0.0,0.3306744,0.3306744,0.9025288762130071,1.7079674346384377,1,25.05,0.0,0,2000,7
2000-07-29,4.1047855075177795,0,0.0,0.5454545454545454,0.047507161968949795,0.5800000000000001,0,1.6533720000000003,0.28239304000000004,0.11709722024310516,2.238973913191516,0.03306744000000001,2.238973913191516,0.24932560000000004,0.0,0.29760696,0.29760696,0.8162051855155965,1.4769015308831563,1,26.4,0.0,0,2000,7
2000-07-30,4.129730649558252,0,0.0,0.5636363636363636,0.04301628044818498,0.5800000000000001,0,1.4880348,0.31215373600000007,0.09533986804501995,2.327666366114651,0.029760696000000003,2.327666366114651,0.2823930400000001,0.0,0.267846264,0.267846264,0.7506977573098973,1.2785636478339748,1,25.95,0.0,0,2000,7
