,ETP,Esc,Apport,Kc,Evs,Hum,Dr,Vrad,StRurMax,Hr,Epc,Etr,Etm,Eps,StRur,StRuSurf,StRu,TP,EtrEtm,fase,tmed,prec,irrigacao,ano,mes
2000-08-15,4.220082319966744,0,0.0,0.9,2.4338232409610066,20,0,55.838714513736605,9.94903138752741,0.6459787885523959,3.79807408797007,3.331930717849964,3.79807408797007,3.5221681445426913,3.0949325251347553,13.145901137607343,13.145901137607343,3.331930717849964,87.72684894176874,2,25.4,0.0,0,2000,8
2000-08-16,4.26591286436267,0,0.0,0.92,1.9627744071795654,20,0,50.25484306236295,10.95412824877467,0.3742907964255982,3.924639835213656,2.7117261384315157,3.924639835213656,6.854098862392655,1.3883032479504989,10.434174999175827,10.434174999175827,2.7117261384315157,69.09490430435613,2,26.2,0.0,0,2000,8
2000-08-17,4.311743408758594,0,0.0,0.94,1.5746319847485526,20,0,45.22935875612665,11.858715423897202,0.19335065739519242,4.053038804233078,1.8870358027249072,4.053038804233078,9.56582500082417,0.4058546203481248,8.54713919645092,8.54713919645092,1.8870358027249072,46.55854271007836,2,26.95,0.0,0,2000,8
2000-08-18,4.357573953154519,0,0.0,0.96,1.30356768977542,20,0,40.70642288051399,12.672843881507482,0.09626750628078305,4.183270995028338,1.30356768977542,3.0503017672081634,11.452860803549077,0,7.243571506675499,7.243571506675499,1.2700570039360635,42.7356959822546,2,27.25,0.0,0,2000,8
2000-08-19,4.4034044975504445,0,0.0,0.98,1.11637313727881,20,0,36.63578059246259,13.405559493356733,0.0546575927854676,4.315336407599435,1.11637313727881,3.082383148285311,12.672843881507482,0,6.127198369396689,6.127198369396689,0.966771803750915,36.2178575333775,2,26.6,0.0,0,2000,8
2000-08-20,4.449235041946369,0,0.0,1.0,0.954147099292674,20,0,32.97220253321633,14.06500354402106,0.04688545215082096,4.449235041946369,0.954147099292674,3.114464529362458,13.405559493356733,0,5.173051270104015,5.173051270104015,0.9180012861695105,30.635991846983444,2,26.4,0.0,0,2000,8
2000-08-21,4.495065586342294,0,3.9,1.018181818181818,1.427438618457733,20,0,29.6749822798947,14.658503189618955,0.3065455993337818,4.576794051548517,2.7090825530604246,4.576794051548517,10.165003544021062,1.7844170925374696,6.363968717043591,6.363968717043591,2.7090825530604246,59.19170761340749,2,26.65,3.9,0,2000,8
2000-08-22,4.49662921543637,0,0.0,1.0363636363636364,1.0015742680713462,20,0,26.707484051905226,15.19265287065706,0.15261105439021982,4.660143005088601,1.7872803514632054,4.660143005088601,12.874086097081486,0.5312864221123685,4.576688365580385,4.576688365580385,1.7872803514632054,38.35247865809269,2,26.35,0.0,0,2000,8
2000-08-23,4.498192844530445,0,0.0,1.0545454545454545,0.7205389400194799,20,0,24.0367356467147,15.673387583591355,0.06456939379883382,4.743548817868469,1.0120211350466626,4.743548817868469,14.661366448544692,0.0,3.564667230533723,3.564667230533723,1.1174814955484538,21.334683670472227,2,26.75,0.0,0,2000,8
2000-08-24,4.499756473624521,0,0.0,1.0727272727272728,0.5614047056418958,20,0,21.633062082043228,16.106048825232218,0.026863276420908678,4.827011489888122,0.43266124164086456,4.827011489888122,15.673387583591353,0.0,3.132005988892858,3.132005988892858,0.7978813267170247,8.96333564871818,2,27.05,0.0,0,2000,8
2000-08-25,4.501320102718596,0,0.0,1.0909090909090908,0.493435653187346,20,0,19.46975587383891,16.495443942708995,0.02360622235019575,4.910531021147559,0.3893951174767782,4.910531021147559,16.106048825232218,0.0,2.74261087141608,2.74261087141608,0.7805453957911255,7.929796508764934,2,27.2,0.0,0,2000,8
2000-08-26,4.5028837318126715,0,0.0,1.1090909090909091,0.43223802564572145,20,0,17.522780286455024,16.845899548438094,0.020803614833474048,4.994107411646781,0.3504556057291005,4.994107411646781,16.495443942708995,0.0,2.39215526568698,2.39215526568698,0.7664193814258615,7.017382223534106,2,28.1,0.0,0,2000,8
2000-08-27,4.504447360906747,0,0.0,1.1272727272727272,0.3771368115691013,20,0,15.770502257809529,17.161309593594286,0.0183791361280448,5.077740661385787,0.3154100451561906,5.077740661385787,16.845899548438094,0.0,2.076745220530789,2.076745220530789,0.7550171202927813,6.211621785940338,2,27.35,0.0,0,2000,8
2000-08-28,4.5060109900008225,0,0.5,1.1454545454545455,0.4063794798750339,20,0,14.19345203202857,17.445178634234857,0.044933276813932256,5.1614307703645785,0.7838690406405715,5.1614307703645785,16.661309593594286,0.0,1.7928761798902175,1.7928761798902175,1.0274465217524025,15.18704939609609,2,27.95,0.5,0,2000,8
2000-08-29,4.507574619094898,0,0.0,1.1636363636363636,0.2828533107278537,20,0,12.774106828825715,17.70066077081137,0.014433480189497095,5.245177738583154,0.2554821365765143,5.245177738583154,17.445178634234857,0.0,1.5373940433137032,1.5373940433137032,0.7388820624345783,4.8708003676826035,2,27.75,0.0,0,2000,8
