,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,21.582,56.06400000000001,2.0215686932644545,2.3655695838531066,3.379385119790153,85.99632226016608
1,21.360099999999996,52.687,2.216922799201098,2.2261360658097056,3.0930482866742826,99.58669516776679
2,21.12626666666667,73.441,2.742286119212816,2.747394696766459,3.0838117812999637,99.82884677931494
3,20.7895,55.784,3.4498177758654003,3.5167379633608684,3.2488468813860907,98.10933465550384
4,22.075200000000002,40.885999999999996,3.8345842661880893,3.958464006465685,3.298720005388071,96.87595445033145
5,21.6028,71.72699999999999,3.8515831893911154,3.8919015736570577,3.243251311380881,98.96663607718813
6,23.96688157606487,50.93417306420599,3.656185708837704,3.7331295808486473,3.4346960451867057,97.92168202729606
7,23.413006420108886,45.52789326176142,3.042660727964917,3.1446812111378035,3.4524112893714367,96.81685622253768
8,23.06032055838751,41.20656466979979,2.354544046519751,2.412227742040707,3.3698345737573367,97.52937992162504
9,22.453203052157935,45.01325574953566,2.1808659971695854,2.2354618104512918,3.1935168720732747,97.63608921851717
10,21.582,56.06400000000001,,,,
11,21.360099999999996,52.687,,,,
12,21.12626666666667,73.441,,,,
13,20.7895,55.784,,,,
14,22.075200000000002,40.885999999999996,,,,
15,21.6028,71.72699999999999,,,,
16,23.96688157606487,50.93417306420599,,,,
17,23.413006420108886,45.52789326176142,,,,
18,23.06032055838751,41.20656466979979,,,,
19,22.453203052157935,45.01325574953566,,,,
20,22.06958703911601,28.866329567482328,,,,
21,21.692758670846047,26.711827516308635,,,,
22,21.042503871106614,20.488260368001182,,,,
23,18.550027084526402,21.592202933766828,,,,
24,18.29637913388237,15.998528677999218,,,,
25,18.255452820126845,29.35271340076585,,,,
26,16.937990862305366,58.60915652378728,,,,
27,16.462293562486987,24.487020130060916,,,,
28,16.5906701262613,38.572205267057704,,,,
29,17.381065084592713,19.05350160343922,,,,
30,17.07303650496356,53.789566814238356,,,,
31,16.753153686879237,38.89655859937396,,,,
32,17.690668521331638,16.026564274445658,,,,
33,18.033778104398458,14.935736804122655,,,,
34,18.75944892893663,17.180137545713578,,,,
35,19.557014840936922,18.060782300904016,,,,
36,20.003802361213513,37.91317011261508,,,,
37,19.60739447465206,37.282124801382324,,,,
38,19.654396244732634,53.387031961332774,,,,
39,20.791988734291305,57.68252467841214,,,,
40,21.227413320372513,46.98582920046812,,,,
41,21.983274733859407,33.24401831133632,,,,
42,22.27910148834243,29.62281947833689,,,,
43,21.719812476847803,43.60974050907279,,,,
44,23.05907881569957,40.45955401808044,,,,
45,23.08486628584412,55.86772737217759,,,,
46,22.40858653009255,82.47446555712094,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
