,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,23.695192307692306,68.93529411764706,2.5516913445966356,2.8019908789901646,4.002844112843093,91.42565543297594
1,23.596153846153847,96.71058823529411,2.6828157064068128,2.7097054156427993,3.773478686335598,99.06693532545184
2,23.84326923076923,89.72999999999999,3.3814305851670503,3.505263911310501,3.9324705429863656,96.48973600018459
3,23.809807692307693,79.6935294117647,4.196353642689884,4.372638078180278,4.045393300805345,95.96180199588585
4,24.15307692307692,47.694705882352935,4.360307151775988,4.575086800513399,3.812572333761166,95.30298421571038
5,23.799038461538462,62.755294117647054,4.303351277134398,4.440408470493969,3.700340392078308,96.91356130631974
6,24.918592137037976,55.64282292797783,3.9005727948000866,4.046349911304462,3.722925047742413,96.39582553256545
7,24.602854072473384,52.55488294456479,3.324640213616468,3.4393635232765396,3.776540954446067,96.68640466715641
8,24.35402384754108,60.99038471020085,2.6964545784367084,2.7302440856084726,3.752230924054934,98.81740913405447
9,24.000621366668945,46.2122214257225,2.4969547843230786,2.511311882786492,3.5875884039807033,99.40572043441878
10,23.695192307692306,68.93529411764706,,,,
11,23.596153846153847,96.71058823529411,,,,
12,23.84326923076923,89.72999999999999,,,,
13,23.809807692307693,79.6935294117647,,,,
14,24.15307692307692,47.694705882352935,,,,
15,23.799038461538462,62.755294117647054,,,,
16,24.918592137037976,55.64282292797783,,,,
17,24.602854072473384,52.55488294456479,,,,
18,24.35402384754108,60.99038471020085,,,,
19,24.000621366668945,46.2122214257225,,,,
20,23.572922592660532,34.53576238262941,,,,
21,22.861606394937205,31.936234691758187,,,,
22,22.089301542457026,17.694415163757004,,,,
23,20.574236787040796,18.260970961337765,,,,
24,19.674788301778815,15.332228851658051,,,,
25,18.925397161110315,23.23576777850002,,,,
26,18.49605351565454,17.864495023962792,,,,
27,18.529986603392,8.959865168854042,,,,
28,18.480076955098333,13.361624010739003,,,,
29,18.931071249584004,2.4006022208948723,,,,
30,18.299806782533622,17.70554256428698,,,,
31,18.507863350335164,17.012661254739925,,,,
32,19.26176892522566,5.016831358112772,,,,
33,19.760546093143702,2.0855400042858427,,,,
34,20.379773466728828,13.012303464951342,,,,
35,21.10572041707001,23.994779062909046,,,,
36,21.716811938790652,25.985321555499226,,,,
37,22.12454765263967,20.433835744287794,,,,
38,22.209385076126743,29.46283181761583,,,,
39,23.260927555577155,40.65835163807979,,,,
40,23.571048742426576,36.85995969713298,,,,
41,23.651656546754445,40.049928848311566,,,,
42,23.7354939859544,47.606211511299016,,,,
43,23.605194772868025,53.93504891093485,,,,
44,24.09380058143199,68.99977117324471,,,,
45,24.403361192103656,71.83520523677156,,,,
46,24.475384318537607,,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
